Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,2542.5,2303.4,2240.5,2871.5,3298.2,2833.6,2486.4,2214.5,2045.4,2483.5,2129.5,1919.7,1984.5,1966.5,1379.7,795.2,1251.9,1371.9,1590.4,1329.1,1308.1,975.6,1283.9,997.3,1307.4,1102.9,920.6,966.0,1131.5,1758.8,1365.2,1592.1,2097.2,2041.4,2029.4,1603.6,1817.9,1530.5,963.2,1550.5,1683.6,1273.9,1628.9,1157.8,1859.0,1191.1,1534.9,1937.4,1910.4,1846.7
Other Operating Income,-22.3,124.8,199.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,2520.2,2428.2,2439.7,2871.5,3298.2,2833.6,2486.4,2214.5,2045.4,2483.5,2129.5,1919.7,1984.5,1966.5,1379.7,795.2,1251.9,1371.9,1590.4,1329.1,1308.1,975.6,1283.9,997.3,1307.4,1102.9,920.6,966.0,1131.5,1758.8,1365.2,1592.1,2097.2,2041.4,2029.4,1603.6,1817.9,1530.5,963.2,1550.5,1683.6,1273.9,1628.9,1157.8,1859.0,1191.1,1534.9,1937.4,1910.4,1846.7
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,2297.6,2437.9,1536.0,1529.6,3140.3,3170.5,1738.6,1379.8,2281.2,2202.7,1190.7,1310.3,1991.3,1719.1,583.6,435.5,1410.3,1787.8,743.7,647.2,1231.8,1072.6,625.6,746.0,1317.0,1284.3,596.5,648.0,1048.4,1516.4,1074.0,1001.5,1545.8,1812.3,1160.1,735.3,1619.4,1234.1,374.3,715.3,1593.1,1112.3,693.9,997.1,1578.6,867.8,757.4,1193.2,1719.1,1983.4
Purchase of Traded Goods,--,--,--,61.8,130.2,93.2,--,--,11.7,0.4,3.7,6.8,3.5,11.8,65.8,0.4,33.2,4.3,5.9,139.7,242.9,10.3,--,14.4,93.4,36.5,22.6,3.4,3.0,363.5,183.4,298.1,250.1,303.9,357.1,301.8,252.3,394.0,226.9,309.8,314.7,188.5,458.0,68.8,247.9,145.1,195.8,71.1,466.5,284.1
Increase/Decrease in Stocks,-416.4,-289.4,411.5,939.6,-617.6,-907.8,417.6,529.4,-791.0,-255.4,612.2,282.2,-475.6,-142.9,528.4,290.9,-631.5,-696.0,610.7,301.3,-501.3,-300.1,537.6,132.1,-385.6,-478.1,152.2,202.8,68.1,-313.6,-12.6,162.9,169.7,-278.3,257.7,333.7,-394.6,-315.8,320.1,511.2,-532.5,-172.0,390.7,-27.6,-215.4,64.1,470.7,507.4,-555.3,-743.9
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,52.6,45.0,39.4,48.3,40.0,41.0,44.0,35.6,37.6,34.7,41.7,33.2,32.5,35.7,30.2,28.4,31.3,32.8,24.8,24.0,28.3,30.9,25.7,23.5,25.8,25.2,38.5,23.6,24.1,32.0,24.5,25.7,30.2,31.2,26.8,25.7,30.0,33.3,23.1,28.2,36.4,33.0,29.2,29.0,31.0,31.8,28.3,30.8,35.0,35.3
Depreciation,66.2,66.2,65.6,64.8,63.8,63.8,62.1,62.3,57.9,57.5,57.2,56.5,49.9,46.7,52.5,51.9,50.8,50.8,50.2,49.5,50.7,52.0,51.4,48.7,52.3,53.0,54.0,54.1,56.9,32.8,32.6,32.9,34.4,38.0,35.9,35.5,36.2,36.5,36.8,36.3,38.4,40.9,37.9,38.4,41.1,42.1,41.5,40.9,41.3,42.0
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,347.7,254.7,213.8,232.2,392.1,265.9,217.3,192.2,268.6,310.4,220.9,235.9,184.8,181.6,131.8,125.7,168.6,141.9,104.5,91.7,286.2,129.7,173.5,87.6,132.2,18.0,202.9,84.6,214.1,126.7,90.7,100.2,112.2,118.2,103.6,92.5,116.6,100.3,132.8,107.4,101.8,98.1,81.9,73.5,114.0,100.2,77.5,85.1,114.6,104.7
"P/L Before Other Inc. , Int., Excpt. Items & Tax",172.5,-86.2,173.4,-4.8,149.4,107.0,6.8,15.2,179.4,133.2,3.1,-5.2,198.1,114.5,-12.6,-137.6,189.2,50.3,50.6,75.7,-30.5,-19.8,-129.9,-55.0,72.3,164.0,-146.1,-50.5,-283.1,1.0,-27.4,-29.2,-45.2,16.1,88.2,79.1,158.0,48.1,-150.8,-157.7,131.7,-26.9,-62.7,-21.4,61.8,-60.0,-36.3,8.9,89.2,141.1
Other Income,64.3,36.1,17.8,46.2,13.9,53.7,13.6,74.5,47.5,17.3,22.9,20.4,19.1,15.1,37.5,11.5,16.8,18.4,16.0,17.1,10.6,18.1,11.2,42.6,128.9,5.3,35.8,1.7,1.9,18.2,3.8,3.5,4.1,4.8,3.7,15.1,0.5,0.5,0.7,0.4,0.4,--,1.2,2.3,7.6,4.8,5.5,36.8,2.5,2.1
"P/L Before Int., Excpt. Items & Tax",236.8,-50.1,191.2,41.4,163.3,160.7,20.4,89.7,226.9,150.5,26.0,15.2,217.2,129.6,24.9,-126.1,206.0,68.7,66.6,92.8,-19.9,-1.7,-118.7,-12.4,201.2,169.3,-110.3,-48.8,-281.2,19.2,-23.6,-25.7,-41.1,20.9,91.9,94.2,158.5,48.6,-150.1,-157.3,132.1,-26.9,-61.5,-19.1,69.4,-55.2,-30.8,45.7,91.7,143.2
Interest,170.9,174.2,187.8,190.0,218.3,221.5,194.6,193.2,171.1,131.1,120.5,118.6,94.7,86.0,92.6,102.2,96.7,88.4,85.3,98.3,105.2,118.7,117.1,144.8,131.1,100.7,170.5,138.7,146.7,111.3,113.8,113.9,97.9,89.1,89.0,89.7,88.7,93.9,78.5,69.9,82.1,82.0,87.7,84.4,106.6,93.2,67.8,50.6,65.5,91.7
P/L Before Exceptional Items & Tax,65.9,-224.3,3.4,-148.6,-55.0,-60.8,-174.2,-103.5,55.8,19.4,-94.5,-103.4,122.5,43.6,-67.7,-228.3,109.3,-19.7,-18.7,-5.5,-125.1,-120.4,-235.8,-157.2,70.1,68.6,-280.8,-187.5,-427.9,-92.1,-137.4,-139.6,-139.0,-68.2,2.9,4.5,69.8,-45.3,-228.6,-227.2,50.0,-108.9,-149.2,-103.5,-37.2,-148.4,-98.6,-4.9,26.2,51.5
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,9.5,--,241.9,--,6.3,13.8,129.8,--,9.9,--,289.0,--,-66.7,--,--,--,-302.7,-2410.0,-23.2,--,--,--,--,--,--,--,--,--,-42.3,-26.9,-46.4,-18.6,-45.9,-122.5,-75.9,-87.4,-8.8,-25.5
P/L Before Tax,65.9,-224.3,3.4,-148.6,-55.0,-60.8,-174.2,-103.5,55.8,19.4,-94.5,-103.4,132.0,43.6,174.2,-228.3,115.6,-5.9,111.1,-5.5,-115.2,-120.4,53.2,-157.2,3.4,68.6,-280.8,-187.5,-730.6,-2502.1,-160.6,-139.6,-139.0,-68.2,2.9,4.5,69.8,-45.3,-228.6,-227.2,7.7,-135.8,-195.6,-122.1,-83.1,-270.9,-174.5,-92.3,17.4,26.0
Tax,11.5,-29.0,-16.9,-13.4,67.2,97.8,--,1.0,3.4,--,9.6,--,-7.9,0.2,16.1,--,1.0,129.6,23.5,5.5,52.3,68.3,89.2,1.8,--,--,-5.7,-8.7,-304.6,-234.7,-41.0,-47.4,-51.4,-26.2,0.4,1.3,-150.4,0.5,3.9,--,3.4,-46.1,-66.5,-41.5,5.2,-77.0,-54.2,-28.7,4.1,8.5
P/L After Tax from Ordinary Activities,54.4,-195.3,20.3,-135.2,-122.2,-158.6,-174.2,-104.5,52.4,19.4,-104.1,-103.4,139.9,43.4,158.1,-228.3,114.6,-135.5,87.6,-11.0,-167.5,-188.7,-36.0,-159.0,3.4,68.6,-275.1,-178.8,-426.0,-2267.4,-119.6,-92.2,-87.6,-42.0,2.5,3.2,220.2,-45.8,-232.5,-227.2,4.3,-89.7,-129.1,-80.6,-88.3,-193.9,-120.3,-63.6,13.3,17.5
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
