Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1971.65,1452.71,1518.76,1310.95,1737.64,1479.78,1443.9,1160.61,1490.01,1330.73,1373.42,947.0,1281.2,1017.16,1007.38,709.65,1084.97,903.25,714.72,428.54,739.4,849.63,838.3,787.75,1327.6,846.83,1188.4,849.29,1310.11,980.51,863.87,713.38,1342.84,784.72,845.06,791.44,1291.96,1020.22,1071.98,1009.49,1498.36,1135.5,1181.31,830.71,1357.45,1001.85,1029.64,851.02,1448.73,1029.02
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.72,--,--,15.19,10.95,7.82,22.32,11.06,9.45,8.7,25.07,11.92,13.63,11.8,19.47,17.8
Total Income From Operations,1971.65,1452.71,1518.76,1310.95,1737.64,1479.78,1443.9,1160.61,1490.01,1330.73,1373.42,947.0,1281.2,1017.16,1007.38,709.65,1084.97,903.25,714.72,428.54,739.4,849.63,838.3,787.75,1327.6,846.83,1188.4,849.29,1310.11,980.51,863.87,713.38,1342.84,784.72,870.78,791.44,1291.96,1035.41,1082.93,1017.31,1520.68,1146.56,1190.77,839.41,1382.53,1013.77,1043.27,862.82,1468.2,1046.83
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1054.48,762.07,798.34,690.96,971.37,801.48,756.24,586.57,772.89,733.85,755.15,586.12,780.58,591.66,573.17,396.88,581.25,494.55,380.27,176.0,412.99,457.46,450.71,439.22,918.62,478.8,661.37,433.83,752.71,492.43,478.65,372.04,772.34,395.9,457.68,357.14,739.93,598.56,603.27,566.37,935.78,714.77,728.29,503.06,881.95,643.76,648.57,484.74,962.37,668.13
Purchase of Traded Goods,55.02,53.68,43.34,37.32,53.68,36.64,42.37,28.8,43.62,34.75,40.73,24.19,25.45,34.7,26.78,21.91,27.64,22.25,20.6,9.71,22.51,28.25,27.64,21.13,31.12,35.19,27.13,17.74,21.63,16.6,16.54,13.25,22.66,18.73,14.71,14.95,27.15,9.9,3.02,25.11,52.51,34.99,43.29,20.89,28.63,37.67,23.94,19.57,35.35,30.29
Increase/Decrease in Stocks,40.04,-17.63,-11.29,5.15,6.31,-6.77,-1.51,12.66,-6.51,6.07,35.72,-47.57,5.66,-17.8,0.12,-34.79,-14.37,-14.75,-0.4,37.7,-45.01,0.25,11.72,20.24,-44.55,-0.17,17.94,8.34,-25.82,29.44,-8.98,-16.23,-2.2,-4.81,-5.86,19.07,-21.02,-4.68,26.0,-6.69,22.83,-9.55,3.4,-8.18,-0.39,-1.14,-0.85,-1.7,4.97,-0.23
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,191.47,200.1,196.98,175.76,191.37,175.85,166.67,149.72,154.9,139.99,141.75,127.01,126.05,118.96,120.55,112.25,121.84,114.03,117.69,100.23,111.45,112.24,106.63,100.62,103.32,99.63,132.13,121.36,119.61,114.07,113.85,111.59,130.42,109.58,102.59,116.33,121.71,117.14,101.29,110.07,125.97,107.82,113.75,102.73,118.87,103.88,100.76,99.12,107.78,98.13
Depreciation,20.36,18.93,20.31,18.79,19.48,17.98,17.75,17.53,18.17,18.68,18.45,17.85,17.86,17.0,16.08,16.25,16.65,16.67,15.48,15.19,16.63,16.13,15.74,14.11,12.39,11.87,15.84,16.85,17.47,16.81,14.97,14.95,16.25,15.73,16.64,16.81,13.47,16.01,15.65,15.76,15.3,15.65,18.21,14.95,14.81,14.72,14.0,14.24,14.51,13.26
