Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,54136.0,53883.0,53990.0,52844.0,51488.0,50844.0,50165.0,49862.0,49780.0,49275.0,46819.0,44480.0,42459.0,40845.0,39315.0,37722.0,36017.0,34957.0,33365.0,31624.0,33222.0,33040.0,32387.0,32657.0,32046.0,30964.0,30792.0,29368.0,25570.0,24278.0,24032.0,23476.0,23406.0,23184.0,23016.0,23087.0,22258.0,21621.0,21636.0,20349.0,18798.23,18936.35,18405.05,17438.43,16893.91,16692.65,16607.72,13944.08,12649.4,12366.95
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,54136.0,53883.0,53990.0,52844.0,51488.0,50844.0,50165.0,49862.0,49780.0,49275.0,46819.0,44480.0,42459.0,40845.0,39315.0,37722.0,36017.0,34957.0,33365.0,31624.0,33222.0,33040.0,32387.0,32657.0,32046.0,30964.0,30792.0,29368.0,25570.0,24278.0,24032.0,23476.0,23406.0,23184.0,23016.0,23087.0,22258.0,21621.0,21636.0,20349.0,18798.23,18936.35,18405.05,17438.43,16893.91,16692.65,16607.72,13944.08,12649.4,12366.95
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,27215.0,26613.0,26815.0,26657.0,25631.0,25511.0,26018.0,25979.0,25258.0,24478.0,23511.0,22971.0,21343.0,20535.0,20007.0,19212.0,17419.0,17779.0,17211.0,16637.0,16643.0,16333.0,16207.0,15723.0,15264.0,15175.0,14812.0,14126.0,13194.0,12669.0,12896.0,12740.0,12347.0,11941.0,11937.0,11891.0,11189.0,10809.0,10318.0,10104.0,8642.43,6440.38,6260.67,6024.84,5354.04,5430.93,5428.79,5007.31,4448.53,4379.89
Depreciation,1118.0,1125.0,1008.0,969.0,975.0,964.0,979.0,969.0,1008.0,996.0,976.0,960.0,944.0,925.0,844.0,809.0,788.0,771.0,755.0,739.0,724.0,677.0,664.0,636.0,447.0,430.0,424.0,415.0,420.0,419.0,412.0,396.0,399.0,394.0,396.0,386.0,384.0,365.0,362.0,348.0,367.29,350.51,340.71,335.26,297.21,280.36,261.74,226.43,214.63,202.02
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
