Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,10785.53,10065.6,9745.65,9584.9,9520.74,9087.57,9720.35,10027.34,9444.31,6220.61,5442.44,5336.41,6287.21,5368.47,4814.99,3841.27,3809.63,3451.99,3156.0,1261.52,2903.96,3179.05,3170.38,3066.72,3251.28,3127.7,3068.11,3146.75,3172.66,2988.86,2607.84,2015.19,2301.39,2092.17,1911.22,2117.41,1972.28,1611.64,1600.93,3213.04,3280.16,2965.46,3296.62,3232.43,3058.15,3006.6,3032.47,2825.34,3014.18,2576.55
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.75,5.65,8.18,1.32,0.55,0.72,2.14,7.23,8.09,7.15,5.32,10.98,8.3,6.32,4.87,6.86,7.72
Total Income From Operations,10785.53,10065.6,9745.65,9584.9,9520.74,9087.57,9720.35,10027.34,9444.31,6220.61,5442.44,5336.41,6287.21,5368.47,4814.99,3841.27,3809.63,3451.99,3156.0,1261.52,2903.96,3179.05,3170.38,3066.72,3251.28,3127.7,3068.11,3146.75,3172.66,2988.86,2607.84,2015.19,2301.39,2092.92,1916.87,2125.59,1973.6,1612.19,1601.65,3215.18,3287.39,2973.55,3303.77,3237.75,3069.13,3014.9,3038.79,2830.21,3021.04,2584.27
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,7375.22,6928.03,6720.84,6729.37,6056.59,6588.1,6087.64,7037.67,7090.22,5105.31,3127.77,3731.29,4247.63,4214.19,3311.86,2711.01,2403.44,2167.11,1883.1,840.04,1713.28,2014.0,1925.84,1990.76,1869.28,1961.16,1934.77,2222.49,1556.45,1664.97,1457.32,1363.13,1322.73,1380.11,1233.1,1092.54,1068.04,936.57,1034.71,2126.14,2053.43,1956.8,2211.55,2205.35,2039.84,1977.44,1731.81,2121.23,2163.32,1853.82
Purchase of Traded Goods,59.17,80.22,83.85,104.39,101.31,71.78,27.48,78.84,102.44,57.5,55.68,120.49,69.53,71.13,45.68,44.26,38.3,36.36,97.02,65.27,91.58,124.77,123.22,148.29,261.22,163.4,135.35,138.11,309.65,230.42,172.28,0.98,1.47,0.94,6.78,137.53,276.88,80.53,--,--,--,--,--,--,--,26.31,--,--,--,7.14
Increase/Decrease in Stocks,138.9,-162.6,-73.02,-420.67,399.96,-567.64,717.11,-0.41,-659.67,-850.34,745.12,-227.51,209.03,-566.56,-103.99,-320.82,-76.58,-10.6,75.44,-87.07,131.0,-57.33,3.4,-147.12,45.23,0.9,50.77,-333.24,184.27,-41.37,114.86,-128.45,61.47,-194.13,-98.76,132.96,-65.31,4.15,-23.29,-96.81,94.07,146.91,26.38,-123.83,-47.42,73.28,331.33,-237.55,-80.19,24.73
Power & Fuel,618.43,--,--,584.17,--,--,492.56,479.19,472.43,278.06,--,247.04,--,195.19,190.01,177.0,185.95,179.37,166.58,86.34,181.57,196.84,204.46,186.06,177.69,208.78,169.26,176.65,183.66,193.75,172.78,140.23,145.21,128.45,130.51,164.22,162.64,150.73,156.2,299.56,283.05,291.73,382.74,344.78,335.64,343.21,293.91,299.3,319.75,227.01
Employees Cost,194.34,185.56,174.81,173.19,158.08,133.66,115.77,133.49,116.95,49.64,32.46,47.39,41.23,53.38,42.85,42.55,41.9,46.79,35.21,24.89,37.38,37.01,35.67,37.51,33.78,32.34,35.09,35.44,36.12,37.62,34.77,28.46,24.3,25.29,27.51,34.05,33.32,29.09,31.91,69.01,70.44,64.52,64.35,64.01,54.08,60.91,62.38,61.95,67.01,59.33
Depreciation,185.81,189.27,180.39,179.49,180.84,182.49,177.62,174.23,168.72,91.75,90.84,89.12,88.07,89.6,89.2,90.72,90.21,92.8,95.27,95.14,99.39,104.57,104.15,100.75,92.45,86.33,80.25,76.05,75.1,76.91,75.94,75.89,78.52,77.52,76.41,113.35,112.93,92.23,95.3,119.09,124.92,123.06,133.44,123.86,176.89,175.68,167.84,167.25,189.04,170.77
