Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,14938.86,13043.69,13206.57,11910.1,12243.69,11852.5,11787.33,10138.94,10184.89,10355.23,10078.11,9033.52,9870.37,9626.49,9722.93,9325.61,9672.29,10083.91,9231.0,8757.67,9552.38,8210.66,8022.54,7580.62,7701.12,7362.29,7407.08,6560.28,6016.52,6127.46,6897.06,6779.82,5513.77,6827.36,6856.9,7072.05,6608.14,6870.58,6891.4,6709.32,6331.16,6346.74,6219.81,5880.35,5498.75,5539.08,5321.26,5014.05,4652.63,4464.89
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,467.22,145.86,67.31,136.36,100.56,158.3,182.81,71.49,33.55,96.85,120.7,130.62,45.97,58.41,87.91,84.89,38.04,133.61,0.15,11.03,0.75,10.89,0.48
Total Income From Operations,14938.86,13043.69,13206.57,11910.1,12243.69,11852.5,11787.33,10138.94,10184.89,10355.23,10078.11,9033.52,9870.37,9626.49,9722.93,9325.61,9672.29,10083.91,9231.0,8757.67,9552.38,8210.66,8022.54,7580.62,7701.12,7362.29,7407.08,7027.5,6162.38,6194.77,7033.42,6880.38,5672.07,7010.17,6928.39,7105.6,6704.99,6991.28,7022.02,6755.29,6389.57,6434.65,6304.7,5918.39,5632.36,5539.23,5332.29,5014.8,4663.52,4465.37
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,87.13,64.04,58.94,62.87,57.61,63.66,63.39,58.06,53.03,61.16,51.11,53.71,55.93,55.64,53.03,48.51,43.81,52.19,48.07,50.55,37.97,46.75,59.12,49.98,37.8,47.26,43.72,44.79,55.12,37.07,36.15,38.44,34.43,28.9,26.38,25.26,21.43,23.48,22.43,23.03,19.42,20.03,22.96,20.79,16.42,20.76,19.29,23.09,23.42,19.3
Depreciation,6.45,5.41,4.29,3.68,5.71,5.11,3.94,3.64,5.18,5.01,4.09,4.78,2.85,3.96,3.59,2.8,3.67,3.16,2.4,1.94,2.9,2.46,2.02,1.75,1.93,1.65,1.34,1.21,1.96,1.87,1.39,1.19,1.64,1.39,1.35,1.18,1.74,1.68,1.45,1.3,1.6,1.46,1.56,1.47,1.22,1.24,1.2,1.27,1.45,1.53
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,444.71,74.48,-124.1,62.02,-337.02,262.6,-98.88,2.15,-494.2,-125.56,151.83,171.72,351.75,963.58,456.27,450.54,792.98,1397.21,953.17,353.04,432.7,-53.35,--,--,--,--,--,--,500.06,-219.37,121.97,412.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,493.18,106.25,323.01,-250.61,246.39,199.92,71.75,-213.4,200.3,748.74,516.67,804.87,691.73,36.2,190.49,325.35,236.36,-43.48,-96.66,566.36,1400.88,324.82,795.37,226.45,-233.02,-235.59,639.46,24.54,-7.04,29.18,25.25,170.01,4524.79,4213.49,4308.25,4642.28,614.35,11.11,12.47,156.61,3.11,57.99,34.88,31.91,69.21,18.16,51.59,7.57,17.73,18.02
"P/L Before Other Inc. , Int., Excpt. Items & Tax",13907.39,12793.51,12944.43,12032.14,12271.0,11321.21,11747.13,10288.49,10420.58,9665.88,9354.41,7998.44,8768.11,8567.11,9019.55,8498.41,8595.47,8674.83,8324.02,7785.78,7677.93,7889.98,7166.03,7302.44,7894.41,7548.97,6722.56,6956.96,5612.28,6346.02,6848.66,6258.04,1111.21,2766.39,2592.41,2436.88,6067.47,6955.01,6985.67,6574.35,6365.44,6355.17,6245.3,5864.22,5545.51,5499.07,5260.21,4982.87,4620.92,4426.52
Other Income,4.82,8.84,8.74,6.14,5.41,1.83,1.16,3.24,1.34,9.17,0.34,3.03,4.03,5.01,36.29,0.44,2.13,1.87,0.95,16.75,0.2,0.96,1.75,4.68,1.52,1.6,5.59,24.55,214.3,125.82,75.15,51.52,125.0,52.91,71.37,53.06,82.0,2.82,2.07,3.77,31.92,3.7,4.35,5.51,3.73,8.08,4.67,2.3,6.82,0.82
"P/L Before Int., Excpt. Items & Tax",13912.21,12802.35,12953.17,12038.28,12276.41,11323.04,11748.29,10291.73,10421.92,9675.05,9354.75,8001.47,8772.14,8572.12,9055.84,8498.85,8597.6,8676.7,8324.97,7802.53,7678.13,7890.94,7167.78,7307.12,7895.93,7550.57,6728.15,6981.51,5826.58,6471.84,6923.81,6309.56,1236.21,2819.3,2663.78,2489.94,6149.47,6957.83,6987.74,6578.12,6397.36,6358.87,6249.65,5869.73,5549.24,5507.15,5264.88,4985.17,4627.74,4427.34
Interest,7810.9,7723.05,7500.68,7499.01,7256.44,7173.51,6963.14,6620.69,6140.71,5995.5,5684.78,5461.58,5572.06,5687.52,5672.41,5739.31,5803.78,5885.11,5829.42,5676.18,5550.32,5495.49,5439.13,5366.49,4979.93,4790.07,4671.78,4940.62,4380.99,4359.49,4308.2,4156.17,4099.44,--,--,--,4179.69,4622.61,4525.37,4284.83,4197.53,4205.94,4228.22,3865.7,3557.59,3452.26,3475.19,3263.09,2901.78,2916.83
P/L Before Exceptional Items & Tax,6101.31,5079.3,5452.49,4539.27,5019.97,4149.53,4785.15,3671.04,4281.21,3679.55,3669.97,2539.89,3200.08,2884.6,3383.43,2759.54,2793.82,2791.59,2495.55,2126.35,2127.81,2395.45,1728.65,1940.63,2916.0,2760.5,2056.37,2040.89,1445.59,2112.35,2615.61,2153.39,-2863.23,2819.3,2663.78,2489.94,1969.78,2335.22,2462.37,2293.29,2199.83,2152.93,2021.43,2004.03,1991.65,2054.89,1789.69,1722.08,1725.96,1510.51
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,6101.31,5079.3,5452.49,4539.27,5019.97,4149.53,4785.15,3671.04,4281.21,3679.55,3669.97,2539.89,3200.08,2884.6,3383.43,2759.54,2793.82,2791.59,2495.55,2126.35,2127.81,2395.45,1728.65,1940.63,2916.0,2760.5,2056.37,2040.89,1445.59,2112.35,2615.61,2153.39,-2863.23,2819.3,2663.78,2489.94,1969.78,2335.22,2462.37,2293.29,2199.83,2152.93,2021.43,2004.03,1991.65,2054.89,1789.69,1722.08,1725.96,1510.51
Tax,992.36,924.38,1082.05,821.39,884.52,772.33,937.72,664.1,788.94,674.62,671.22,430.37,590.63,504.39,624.78,485.95,467.21,458.8,410.5,426.79,692.81,715.33,571.39,557.87,798.44,684.66,701.25,667.63,509.99,507.92,729.02,724.8,546.26,869.39,790.36,777.39,710.13,752.9,767.07,717.08,639.08,611.2,612.85,555.77,580.24,520.58,515.9,523.84,431.83,393.41
P/L After Tax from Ordinary Activities,5108.95,4154.92,4370.44,3717.88,4135.45,3377.2,3847.43,3006.94,3492.27,3004.93,2998.75,2109.52,2609.45,2380.21,2758.65,2273.59,2326.61,2332.79,2085.05,1699.56,1435.0,1680.12,1157.26,1382.76,2117.56,2075.84,1355.12,1373.26,935.6,1604.43,1886.59,1428.59,-3409.49,1949.91,1873.42,1712.55,1259.65,1582.32,1695.3,1576.21,1560.75,1541.73,1408.58,1448.26,1411.41,1534.31,1273.79,1198.24,1294.13,1117.1
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,5108.95,4154.92,4370.44,3717.88,4135.45,3377.2,3847.43,3006.94,3492.27,3004.93,2998.75,2109.52,2609.45,2380.21,2758.65,2273.59,2326.61,2332.79,2085.05,1699.56,1435.0,1680.12,1157.26,1382.76,2117.56,2075.84,1355.12,1373.26,935.6,1604.43,1886.59,1428.59,-3409.49,1949.91,1873.42,1712.55,1259.65,1582.32,1695.3,1576.21,1560.75,1541.73,1408.58,1448.26,1411.41,1534.31,1273.79,1198.24,1294.13,1117.1
Equity Share Capital,3300.1,3300.1,3300.1,3300.1,3300.1,3300.1,3300.1,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,2640.08,1320.04,1320.04,1320.04,1320.04,1320.04,1320.04,1320.04,1320.04,1320.04,1320.04,1320.04,1320.04,1320.02,1320.02,1320.01
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,15.48,12.59,13.24,11.27,12.53,10.23,11.66,11.39,13.23,11.38,11.36,7.99,9.88,9.02,10.45,8.61,8.81,8.84,7.9,6.44,5.44,6.36,4.38,5.24,8.02,7.86,5.13,5.2,3.55,6.07,7.15,5.41,-12.92,7.39,7.1,12.97,4.77,5.99,12.84,11.94,11.03,11.68,10.67,10.97,10.69,11.62,9.65,9.08,9.8,8.46
Diluted EPS,15.48,12.59,13.24,11.27,12.53,10.23,11.66,11.39,13.23,11.38,11.36,7.99,9.88,9.02,10.45,8.61,8.81,8.84,7.9,6.44,5.44,6.36,4.38,5.24,8.02,7.86,5.13,5.2,3.55,6.07,7.15,5.41,-12.92,7.39,7.1,12.97,4.77,5.99,12.84,11.94,11.03,11.68,10.67,10.97,10.69,11.62,9.65,9.08,9.8,8.46
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.51,35.91,35.91,35.91,35.91,35.91,35.91,34.7,34.7,34.7,34.7,34.7
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32.2,27.2,27.2,27.2,27.2,27.2,27.2,26.29,26.29,26.28,26.28,26.28
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,89.49,96.09,96.1,96.1,96.1,96.1,96.1,97.31,97.31,97.31,97.31,97.31
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67.8,72.8,72.8,72.8,72.8,72.8,72.8,73.71,73.71,73.72,73.72,73.72
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
