headline,link,date_str,parsed_date_iso,sentiment_score
Dahiya’s Disruption 2.0: The PB Fintech promoter is foraying into hospitals,https://www.financialexpress.com/business/industry/dahiyas-disruption-2-0-the-pb-fintech-promoter-is-foraying-into-hospitals/3786154/,2025-03-24T05:15:13+05:30,2025-03-23T23:45:13,-0.3612
Healthcare ripe for disruption,https://www.financialexpress.com/opinion/healthcare-ripe-for-disruption/3786142/,2025-03-24T05:13:31+05:30,2025-03-23T23:43:31,-0.3612
"Medanta denies alleged sexual assault on air hostess in ICU, submits CCTV footage to police",https://www.financialexpress.com/india-news/medanta-denies-alleged-sexual-assualt-on-air-hostess-in-icu-submits-cctv-footage-to-police/3812362/,2025-04-17T11:39:30+05:30,2025-04-17T06:09:30,-0.765
Q2FY25: Global Health Limited reports rise in profit by 4.5 percent to Rs. 130.82 crore Y-o-Y,https://www.financialexpress.com/business/healthcare-q2fy25-global-health-limited-reports-rise-in-profit-by-4-5-percent-to-rs-13082-crore-y-o-y-3665337/,2024-11-14T15:23:49+05:30,2024-11-14T09:53:49,0.25
Here are  25 new Indian faces on Forbes’ 2024 World’s Billionaires List – Renuka Jagtiani of Landmark Group to Onkar Kanwar of Apollo Tyres,https://www.financialexpress.com/life/lifestyle-here-are-25-new-indian-faces-on-forbes-2024-worlds-billionaires-list-renuka-jagtiani-of-landmark-group-to-onkar-kanwar-of-apollo-tyres-3447925/,2024-04-08T11:30:00+05:30,2024-04-08T06:00:00,0.0772
"Medanta-operator Global Health Q2 profit jumps 46.1% to Rs 125.16 crore, revenue up 24.3% on-year",https://www.financialexpress.com/business/industry-medanta-operator-global-health-q2-profit-jumps-46-1-to-rs-12516-crore-revenue-up-243-on-year-3302784/,2023-11-09T13:01:07+05:30,2023-11-09T07:31:07,0.4404
"Medanta: Unlimited potential ahead; to enhance capacity, add 800 beds in north India by FY23–25",https://www.financialexpress.com/market/medanta-unlimited-potential-ahead-to-enhance-capacity-add-800-beds-in-north-india-by-fy2325-3225623/,2023-08-29T03:30:00+05:30,2023-08-28T22:00:00,0.0
"Medanta-operator Global Health Q1 profit jumps 73.8% to Rs 102.01 cr on higher bed capacity, in-patient footfalls",https://www.financialexpress.com/business/industry-medanta-operator-global-health-q1-profit-jumps-73-8-to-rs-10201-cr-on-higher-bed-capacity-in-patient-footfalls-3208825/,2023-08-12T16:33:59+05:30,2023-08-12T11:03:59,0.4404
Hospital stocks with stellar returns give booster shot to healthcare index,https://www.financialexpress.com/market/hospital-stocks-with-stellar-returns-give-booster-shot-to-healthcare-index-3127922/,2023-06-16T07:36:40+05:30,2023-06-16T02:06:40,0.0
"Medanta Q4FY23 profit surges 4x at Rs 101.07 crore, revenue up 35%",https://www.financialexpress.com/business/industry-medanta-q4fy23-profit-surges-4x-at-rs-101-07-crore-revenue-up-35-3106540/,2023-05-29T18:01:31+05:30,2023-05-29T12:31:31,0.4404
Medanta announces a new 300-bed hospital project in Indore,https://www.financialexpress.com/business/healthcare-medanta-announces-a-new-300-bed-hospital-project-in-indore-2980967/,2023-02-14T12:17:20+05:30,2023-02-14T06:47:20,0.0
Medanta to close valuation gap with peers,https://www.financialexpress.com/market/medanta-to-close-valuation-gap-with-peers-2927391/,2022-12-27T00:20:00+05:30,2022-12-26T18:50:00,0.0
Dr. Randeep Guleria joins Medanta Hospital as Chairman-Institute of Internal Medicine and Respiratory and Sleep Medicine and Director – Medical Education,https://www.financialexpress.com/business/healthcare-dr-randeep-guleria-joins-medanta-as-chairman-institute-of-internal-medicine-and-respiratory-sleep-medicine-2919297/,2022-12-19T14:11:01+05:30,2022-12-19T08:41:01,0.0
Cases of lung cancer rising in India; Nearly 50% patients non-smokers,https://www.financialexpress.com/life/cases-of-lung-cancer-rising-in-india-nearly-50-of-these-patients-were-non-smoker-2886251/,2022-11-22T21:23:26+05:30,2022-11-22T15:53:26,-0.6597
Global Health premium listing; Medanta operator shares surge 19% on debut,https://www.financialexpress.com/market/global-health-premium-listing-medanta-operator-shares-surge-19-on-debut-2817080/,2022-11-16T14:08:46+05:30,2022-11-16T08:38:46,0.296
"Global Health IPO opens, Medanta operator mops up Rs 662 cr from anchor investors; should you apply?",https://www.financialexpress.com/market/ipo-news-global-health-ipo-opens-medanta-operator-mops-up-rs-662-cr-from-anchor-investors-should-you-apply-2772880/,2022-11-03T11:36:45+05:30,2022-11-03T06:06:45,0.0
"More IPOs to hit Dalal Street this week; Medanta, Bikaji, 2 others aim to raise Rs 4,500 crore via public offers",https://www.financialexpress.com/market/ipo-news-more-ipos-to-hit-dalal-street-this-week-medanta-bikaji-2-others-aim-to-raise-rs-4500-crore-via-public-offers-2762722/,2022-11-01T11:44:39+05:30,2022-11-01T06:14:39,0.0
