Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,460.89,439.9,462.71,500.81,546.26,616.45,485.88,1194.38,180.53,3763.21,455.04,464.44,573.64,623.91,515.35,512.78,493.59,563.08,1026.45,817.41,988.71,915.67,1442.9,871.98,1012.61,890.35,904.94,863.5,1003.01,871.06,802.25,612.31,923.94,609.2,1195.85,1031.67,1045.01,882.76,778.41,688.16,659.4,644.67,501.67,464.22,477.78,472.33,457.95,389.59,368.82,351.53
Other Operating Income,18.88,9.23,28.9,44.39,874.47,19.5,41.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.75,--,--,7.35,5.69,6.66,10.62,13.84,50.17,57.21,66.93,79.51,84.53,66.05,66.21,63.83
Total Income From Operations,479.77,449.13,491.61,545.2,1420.73,635.95,527.23,1194.38,180.53,3763.21,455.04,464.44,573.64,623.91,515.35,512.78,493.59,563.08,1026.45,817.41,988.71,915.67,1442.9,871.98,1012.61,890.35,904.94,863.5,1003.01,871.06,802.25,612.31,923.94,609.2,1212.6,1031.67,1045.01,890.11,784.1,694.82,670.02,658.51,551.84,521.43,544.71,551.84,542.48,455.64,435.03,415.36
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,118.3,82.71,161.77,115.57,119.89,148.24,293.53,229.71,247.38,209.06,228.98,192.43,193.5,193.33,207.71,172.73,202.1,216.3,197.12,194.21,198.85,178.18,225.46,199.98,218.08,235.75,190.41,234.99,217.82,234.51,175.4,183.54,194.51,184.85,174.67,146.64,147.05,163.92
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,240.27,114.43,97.92,137.65,61.54,97.98,44.5,20.49,20.56,38.0,4.88,20.05,28.06,28.14,19.26,21.88,24.04,31.04,24.44,21.21,29.75,34.3,36.44,27.06,26.08,13.52,24.39,16.27,17.77,12.02,12.86,24.12,19.61,22.39,22.78,20.19,18.72,22.04
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,-97.61,29.03,-4.37,-23.51,14.99,-80.3,-70.86,-45.39,50.78,-24.23,-18.06,-18.17,92.57,-41.39,-48.29,6.85,68.64,-50.78,5.11,-47.81,88.09,-12.75,-40.5,-15.78,26.16,-7.08,-21.23,-42.28,24.17,-24.76,9.37,-13.93,-14.44,-5.92,-10.02,-7.33,27.13,-2.74
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,42.07,57.3,57.28,46.09,34.47,42.17,42.66,33.22,9.82,34.59,20.77,18.68,32.69,29.86,27.84,30.25,23.4,24.9,106.09,120.92,119.64,106.58,115.32,118.74,85.33,110.12,104.64,105.36,126.83,107.86,103.69,104.34,94.32,92.5,94.89,88.92,86.0,84.02,92.97,98.2,91.92,63.79,51.52,69.9,49.62,56.56,47.95,55.55,23.21,42.92
Depreciation,4.54,4.63,4.32,4.39,665.39,2.31,2.52,2.41,2.13,8.47,6.88,5.52,6.16,5.7,6.09,4.97,7.44,8.7,38.14,40.67,51.96,41.53,41.93,39.97,33.37,33.13,32.84,31.84,31.13,29.76,25.77,24.92,24.64,24.48,22.32,23.05,23.14,19.86,18.55,18.0,19.13,25.34,21.98,22.39,19.17,19.28,18.96,18.81,18.54,19.15
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.85,9.57,11.01,--,19.84,18.85,12.79,17.28,--,--,51.94,77.58,52.85,49.45,79.71,58.11,70.78,54.89
Provisions And Contingencies,-84.23,-13.51,88.29,-399.06,419.32,-126.66,-241.54,--,--,--,--,--,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,388.6,104.4,59.89,424.45,182.91,353.78,573.06,236.28,20.8,615.7,950.2,111.12,47.6,41.26,34.71,41.38,-20.73,32.08,203.15,174.55,516.96,208.62,152.31,199.42,239.8,184.26,106.1,183.59,165.25,219.12,157.71,203.42,279.69,115.97,163.78,190.57,191.25,188.28,161.49,220.04,193.77,211.11,129.84,142.49,187.33,144.42,123.8,125.86,115.02,107.81
"P/L Before Other Inc. , Int., Excpt. Items & Tax",128.79,296.31,281.83,469.33,118.64,364.35,150.53,922.47,147.78,3104.45,-522.81,329.12,226.19,320.92,191.39,206.47,287.06,331.48,411.9,276.46,-18.57,336.11,917.54,319.54,339.98,382.76,482.68,341.25,385.02,317.76,288.41,112.02,176.75,166.95,699.2,517.87,454.46,336.91,304.73,132.32,105.44,136.5,98.93,15.34,36.06,80.81,84.63,37.81,14.58,7.37
Other Income,69.71,7.71,30.73,11.43,12.96,62.89,7.1,7.96,8.52,10.7,20.82,11.87,302.17,78.6,50.75,35.98,23.04,22.85,92.71,38.52,289.06,153.1,187.19,69.7,29.61,-63.72,293.59,186.84,261.9,26.73,177.9,173.26,50.46,131.56,227.82,127.66,38.85,153.02,150.21,129.84,40.0,84.66,58.23,115.31,-11.61,14.26,68.01,114.61,11.13,63.3
"P/L Before Int., Excpt. Items & Tax",198.5,304.02,312.56,480.76,131.6,427.24,157.63,930.43,156.3,3115.15,-501.99,340.99,528.36,399.52,242.14,242.45,310.1,354.33,504.61,314.98,270.49,489.21,1104.73,389.24,369.59,319.04,776.27,528.09,646.92,344.49,466.31,285.28,227.21,298.51,927.02,645.53,493.31,489.93,454.94,262.16,145.44,221.16,157.16,130.65,24.45,95.07,152.64,152.42,25.71,70.67
Interest,199.96,194.17,202.37,197.01,204.99,187.75,151.02,201.4,166.78,164.54,150.32,230.13,167.76,207.35,202.59,183.46,180.88,254.02,345.95,287.92,388.93,376.51,456.6,487.36,450.76,417.3,331.64,296.91,275.59,250.94,242.39,220.63,204.16,221.81,409.34,343.03,273.64,211.05,175.24,126.95,82.31,62.37,57.07,105.16,225.84,177.21,153.36,256.17,185.39,107.04
P/L Before Exceptional Items & Tax,-1.46,109.85,110.19,283.75,-73.39,239.49,6.61,729.03,-10.48,2950.61,-652.31,110.86,360.6,192.17,39.55,58.99,129.22,100.31,158.66,27.06,-118.44,112.7,648.13,-98.12,-81.17,-98.26,444.63,231.18,371.33,93.55,223.92,64.65,23.05,76.7,517.68,302.5,219.67,278.88,279.7,135.21,63.13,158.79,100.09,25.49,-201.39,-82.14,-0.72,-103.75,-159.68,-36.37
Exceptional Items,--,127.91,32.68,12.06,1311.88,-1676.88,--,--,--,--,452.3,11459.96,--,--,-10.2,--,--,-258.35,-37.42,--,--,--,--,--,--,--,--,-1287.96,--,--,--,--,--,--,--,--,72.79,--,--,-2.6,25.43,-2391.08,-371.55,3036.08,--,--,18.0,--,--,--
P/L Before Tax,-1.46,237.76,142.87,295.81,1238.49,-1437.39,6.61,729.03,-10.48,2950.61,-200.01,11570.82,360.6,192.17,29.35,58.99,129.22,-158.04,121.24,27.06,-118.44,112.7,648.13,-98.12,-81.17,-98.26,444.63,-1056.78,371.33,93.55,223.92,64.65,23.05,76.7,517.68,302.5,292.46,278.88,279.7,132.61,88.56,-2232.29,-271.46,3061.57,-201.39,-82.14,17.28,-103.75,-159.68,-36.37
Tax,21.87,54.46,27.18,67.74,284.95,-377.86,3.61,151.99,46.4,58.41,-149.5,22.29,44.37,23.59,-4.99,5.86,50.51,6.62,17.93,4.52,365.84,75.98,12.45,-59.28,-18.97,-30.79,86.37,33.79,126.22,12.5,73.26,23.0,11.66,16.54,70.1,44.85,-0.42,7.21,-11.11,-7.73,15.87,6.01,58.0,193.76,--,--,--,--,-7.51,-11.59
P/L After Tax from Ordinary Activities,-23.33,183.3,115.69,228.07,953.54,-1059.53,3.0,577.04,-56.88,2892.2,-50.51,11548.53,316.23,168.58,34.34,53.13,78.71,-164.66,103.31,22.54,-484.28,36.72,635.68,-38.84,-62.2,-67.47,358.26,-1090.57,245.11,81.05,150.66,41.65,11.39,60.16,447.58,257.65,292.88,271.67,290.81,140.34,72.69,-2238.3,-329.46,2867.81,-201.39,-82.14,17.28,-103.75,-152.17,-24.78
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,-23.33,183.3,115.69,228.07,953.54,-1059.53,3.0,577.04,-56.88,2892.2,-50.51,11548.53,316.23,168.58,34.34,53.13,78.71,-164.66,103.31,22.54,-484.28,36.72,635.68,-38.84,-62.2,-67.47,358.26,-1090.57,245.11,81.05,150.66,41.65,11.39,60.16,447.58,257.65,292.88,271.67,290.81,140.34,72.69,-2238.3,-329.46,2867.81,-201.39,-82.14,17.28,-103.75,-152.17,-24.78
Equity Share Capital,45.1,45.1,45.1,45.1,44.93,44.93,44.93,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,45.11,45.11,45.11,45.11,45.11,39.83,39.77,39.77,36.89,36.68,36.2,36.12,36.05,34.56,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51,34.51
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,-1.03,8.13,5.13,10.14,42.44,-47.16,0.13,24.18,-2.38,121.18,-2.12,483.88,13.25,7.06,1.44,2.24,3.32,-6.94,4.36,0.95,-21.02,1.79,31.97,-1.95,-3.13,-3.4,18.04,-54.91,12.66,4.35,8.73,2.41,0.66,3.48,25.94,14.93,16.97,15.74,16.86,8.13,4.2,-129.7,-19.1,166.2,-11.6,-4.8,1.0,-6.0,-8.8,-1.4
