Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,5964.88,5731.0,4889.44,5774.12,4960.57,4926.24,5014.31,5192.24,3050.54,5296.17,4552.15,4828.92,3119.95,2147.2,1838.74,1818.39,1560.3,1657.59,1550.28,1412.42,1764.42,1932.22,1993.21,2036.54,2169.83,1998.9,1818.41,1945.68,1841.59,1958.77,1879.88,1926.59,1890.49,1624.09,1330.84,1501.37,2016.6,1769.05,1814.33,1771.33,1865.22,1908.75,1896.76,2169.62,1602.23,1892.92,2074.87,2484.89,2034.38,2447.92
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,389.53,372.45,--,472.87,448.77,403.99,299.7,200.29,137.89,158.83,209.86,185.0,124.65,122.62,179.89,101.19
Total Income From Operations,5964.88,5731.0,4889.44,5774.12,4960.57,4926.24,5014.31,5192.24,3050.54,5296.17,4552.15,4828.92,3119.95,2147.2,1838.74,1818.39,1560.3,1657.59,1550.28,1412.42,1764.42,1932.22,1993.21,2036.54,2169.83,1998.9,1818.41,1945.68,1841.59,1958.77,1879.88,1926.59,1890.49,1624.09,1720.37,1873.82,2016.6,2241.92,2263.1,2175.32,2164.92,2109.04,2034.65,2328.45,1812.09,2077.92,2199.52,2607.51,2214.27,2549.11
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,1801.58,--,--,--,--,--,--,--,676.7,--,--,558.03,725.42,802.07,828.53,867.18,1016.67,888.69,835.9,884.04,747.01,881.14,752.9,807.4,666.09,722.4,661.75,759.11,700.44,830.35,901.5,903.19,834.23,1056.59,934.08,1262.35,743.41,822.04,1184.05,1391.38,968.85,1574.97
Employees Cost,228.09,196.08,199.3,166.35,236.35,183.88,184.05,190.43,224.31,181.16,163.79,176.91,219.32,158.66,162.21,156.67,184.08,154.14,158.87,152.0,152.28,156.66,154.5,147.27,194.12,147.16,150.97,145.32,144.23,152.43,147.77,164.04,190.78,135.35,162.23,162.94,155.79,160.3,171.62,160.76,202.29,159.76,168.26,156.21,151.28,136.38,112.44,144.85,134.52,142.85
Depreciation,297.02,306.17,292.82,297.87,327.61,284.32,286.65,289.88,301.82,288.65,286.39,290.61,287.26,147.32,149.75,146.65,169.96,168.31,167.37,163.25,172.18,188.45,162.07,163.05,160.57,157.25,157.83,157.05,188.74,161.91,157.67,163.19,159.98,153.61,157.87,155.04,153.86,151.35,150.35,148.9,158.51,129.37,145.81,141.6,163.11,148.35,139.64,136.04,-74.42,128.11
