Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2012-12-31,196.24,0.81,197.05,82.97,4.23,8.8,24.42,6.21,46.72,23.7,3.27,26.97,1.23,25.74,0.0,25.74,6.2,19.54,19.54,34.81,5.61,5.61,1.16,33.2,2.33,100.0,66.8
2013-03-31,162.87,0.92,163.79,91.88,1.71,-21.35,28.26,6.2,41.57,15.52,6.49,22.01,0.68,21.33,0.0,21.33,5.72,15.61,15.61,34.81,4.48,4.48,1.16,33.2,2.33,100.0,66.8
2013-06-30,194.1,1.12,195.22,85.09,0.31,11.93,28.39,6.58,42.57,20.35,3.8,24.15,1.03,23.12,0.0,23.12,7.66,15.46,15.46,34.81,4.44,4.44,1.16,33.2,2.33,100.0,66.8
2013-09-30,188.16,2.08,190.24,77.48,2.52,6.0,27.78,6.76,46.26,23.44,3.51,26.95,0.58,26.37,0.0,26.37,8.47,17.9,17.9,34.81,5.14,5.14,1.16,33.2,2.33,100.0,66.8
2013-12-31,179.49,2.6,182.09,78.14,2.94,7.68,25.63,6.99,45.98,14.73,2.36,17.09,0.3,16.79,0.0,16.79,6.0,10.79,10.79,34.81,3.1,3.1,1.17,33.58,2.31,100.0,66.42
2014-03-31,171.63,1.74,173.37,92.26,2.9,-17.34,31.08,6.71,39.34,18.42,4.57,22.99,0.18,22.81,0.0,22.81,7.68,15.13,15.13,34.81,4.35,4.35,1.17,33.58,2.31,100.0,66.42
2014-06-30,196.37,2.98,199.35,102.2,2.89,-12.54,32.28,6.81,45.18,22.53,9.39,31.92,0.32,31.6,0.0,31.6,9.15,22.45,22.45,34.81,6.45,6.45,1.17,33.58,2.31,100.0,66.42
2014-09-30,197.83,1.06,198.89,100.97,3.25,-14.65,31.52,6.91,50.77,20.12,8.04,28.16,1.25,26.91,0.0,26.91,9.04,17.87,17.87,34.81,5.13,5.13,1.17,33.59,2.31,100.0,66.41
2014-12-31,227.19,2.9,230.09,89.61,7.15,24.84,32.16,7.12,58.53,10.68,5.52,16.2,0.4,15.8,0.0,15.8,5.83,9.97,9.97,34.81,2.86,2.86,1.17,33.59,2.31,100.0,66.41
2015-03-31,188.17,1.1,189.27,92.05,6.56,-4.44,33.36,6.93,49.57,5.24,5.2,10.44,0.79,9.65,0.0,9.65,3.24,6.41,6.41,34.81,1.84,1.84,1.17,33.59,2.31,100.0,66.41
2015-06-30,198.54,1.57,200.11,82.19,7.62,7.43,31.76,6.97,49.28,14.86,16.06,30.92,0.6,30.32,0.0,30.32,8.1,22.22,22.22,34.81,6.38,6.38,1.17,33.59,2.31,100.0,66.41
2015-09-30,183.43,2.35,185.78,75.35,7.62,-4.1,31.65,7.33,46.12,21.81,4.33,26.14,0.23,25.91,0.0,25.91,9.06,16.85,16.85,34.81,4.84,4.84,1.17,33.59,2.31,100.0,66.41
2015-12-31,241.89,1.76,243.65,96.39,9.07,13.03,28.01,6.54,56.17,34.44,5.28,39.72,0.11,39.61,0.0,39.61,15.26,24.35,24.35,34.81,7.0,7.0,0.0,0.0,0.0,0.0,0.0
2016-03-31,208.57,2.01,210.58,87.85,9.47,2.9,35.01,7.13,50.34,17.88,6.64,24.52,0.14,24.38,0.0,24.38,8.93,15.45,15.45,34.81,4.44,4.44,0.0,0.0,0.0,0.0,0.0
2016-06-30,200.71,2.91,203.62,85.84,8.74,2.4,34.73,7.31,47.6,17.0,6.91,23.91,0.26,23.65,0.0,23.65,7.69,15.96,15.96,34.81,4.58,4.58,0.0,0.0,0.0,0.0,0.0
2016-09-30,157.98,3.62,161.6,94.28,6.12,-31.8,35.55,7.29,44.72,5.44,6.26,11.7,0.27,11.43,0.0,11.43,4.06,7.37,7.37,34.81,2.12,2.12,0.0,0.0,0.0,0.0,0.0
2016-12-31,249.49,1.73,251.22,91.74,14.94,14.73,39.5,7.63,54.08,28.6,6.0,34.6,1.05,33.55,0.0,33.55,10.57,22.98,22.98,34.81,6.6,6.6,0.0,0.0,0.0,0.0,0.0
2017-03-31,205.42,0.0,205.42,107.56,12.16,-26.96,35.44,7.37,56.92,12.93,9.64,22.57,2.23,20.34,0.0,20.34,7.0,13.34,13.34,34.81,3.83,3.83,0.0,0.0,0.0,0.0,0.0
2017-06-30,210.24,0.0,210.24,115.88,19.66,-31.97,36.82,7.41,46.06,16.38,7.07,23.45,0.14,23.31,0.0,23.31,7.96,15.35,15.35,34.81,4.41,4.41,0.0,0.0,0.0,0.0,0.0
2017-09-30,200.47,0.0,200.47,93.96,14.36,-12.16,35.82,7.6,47.39,13.5,5.25,18.75,0.55,18.2,0.0,18.2,6.59,11.61,11.61,34.81,3.34,3.34,0.0,0.0,0.0,0.0,0.0
2017-12-31,328.19,0.0,328.19,112.83,18.06,43.79,36.48,8.5,74.71,33.82,9.75,43.57,0.75,42.82,0.0,42.82,15.47,27.35,27.35,34.81,7.87,7.87,0.0,0.0,0.0,0.0,0.0
2018-03-31,212.5,0.0,212.5,109.1,19.6,-31.1,35.8,9.7,59.3,10.1,7.7,17.8,0.5,17.3,0.0,17.3,6.1,11.2,11.2,34.8,3.22,3.22,0.0,0.0,0.0,0.0,0.0
2018-06-30,253.6,0.0,253.6,130.6,18.9,-20.8,38.8,9.8,57.5,18.8,9.8,28.6,0.5,28.1,0.0,28.1,6.7,21.4,21.4,34.8,6.15,6.15,0.0,0.0,0.0,0.0,0.0
2018-09-30,280.4,0.0,280.4,133.7,16.5,-5.3,39.4,9.8,64.0,22.3,3.5,25.8,1.3,24.5,0.0,24.5,8.4,16.1,16.1,34.8,4.63,4.63,0.0,0.0,0.0,0.0,0.0
2018-12-31,346.6,0.0,346.6,147.0,23.4,23.5,40.0,10.4,64.8,37.5,5.7,43.2,1.4,41.8,0.0,41.8,16.5,25.3,25.3,34.8,7.27,7.27,0.0,0.0,0.0,0.0,0.0
2019-03-31,289.3,0.0,289.3,139.8,21.3,-5.9,41.7,10.2,60.6,21.6,3.6,25.2,0.9,24.3,0.0,24.3,8.6,15.7,15.7,34.8,4.51,4.51,0.0,0.0,0.0,0.0,0.0
2019-06-30,301.8,0.0,301.8,149.2,29.0,-17.4,45.5,10.3,63.4,21.8,8.2,30.0,1.0,29.0,12.7,41.7,13.9,27.8,27.8,34.8,7.99,7.99,0.0,0.0,0.0,0.0,0.0
2019-09-30,365.8,0.0,365.8,173.8,25.0,9.4,43.9,10.5,75.0,28.2,5.2,33.4,1.2,32.2,0.0,32.2,8.4,23.8,23.8,34.8,6.84,6.84,0.0,0.0,0.0,0.0,0.0
