Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,22224.92,22239.99,21184.26,20451.78,20113.7,19604.88,18464.29,17756.44,16643.5,14867.57,13549.79,12258.37,12053.34,12734.29,11389.15,12321.53,11868.67,13552.52,14011.23,13918.78,9219.95,8838.29,8876.32,8880.4,8811.47,8917.69,8148.68,9208.37,7410.78,8219.3,8058.19,8144.81,7718.74,8262.94,8467.29,8509.85,7592.46,8881.43,9063.55,8908.1,8568.71,8735.76,8654.17,8835.74,8249.13,8246.39,8022.84,7874.73,7792.55,7890.81
(b) Income on Investment,8011.6,7740.77,7716.43,7231.75,6963.33,7011.11,7095.12,6575.24,6570.34,6542.28,6110.63,5919.61,5905.0,5814.77,5795.74,5963.97,5986.71,6175.62,6258.54,6060.13,3935.06,4022.15,3755.24,3620.15,3542.53,3616.9,3541.63,3404.91,3470.06,3546.3,3526.99,3403.63,3510.53,3372.12,2909.33,2785.19,2980.14,3119.16,3028.59,2905.76,2780.63,2611.63,2609.2,2598.53,2659.4,2598.81,2568.3,2439.32,2405.63,2517.67
(c) Int. on balances With RBI,1129.91,836.7,806.04,693.21,777.89,579.35,702.3,719.35,518.21,515.48,389.18,467.52,506.34,650.5,650.23,478.46,474.33,418.52,511.83,493.94,671.87,668.94,623.83,545.58,397.16,460.14,586.73,447.36,456.64,370.92,622.53,551.33,566.33,299.0,253.17,235.7,158.83,184.28,218.25,169.14,190.97,211.43,137.33,92.52,87.84,94.93,100.9,78.57,102.28,113.05
(d) Others,623.03,522.37,168.28,179.69,258.51,92.47,93.21,94.43,116.56,459.11,104.42,111.54,180.44,125.87,145.25,156.96,459.82,178.01,164.24,132.06,32.1,33.31,36.53,40.31,84.56,40.35,49.24,52.53,47.15,38.96,91.58,36.59,90.93,50.1,200.57,44.2,92.6,35.73,34.64,51.69,110.21,55.24,61.39,61.9,104.96,43.74,41.47,11.92,78.34,26.92
Other Income,4715.89,3411.87,4572.09,3609.52,4247.61,2673.84,3028.28,3433.81,3420.34,3337.96,2847.24,2536.99,2450.05,2700.59,3281.95,3594.08,3742.2,2973.86,2492.72,3687.89,2529.34,2404.8,2264.69,2075.3,1889.41,1819.16,1709.6,1959.24,1561.05,3082.02,1906.02,2331.78,3102.8,2513.49,2387.91,2355.06,2452.16,1670.6,1356.9,1397.36,1805.13,1290.79,1558.37,1236.44,1396.9,938.43,899.33,1342.05,1174.04,970.5
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,21232.48,20307.58,19358.32,18080.18,17750.32,16995.02,16432.0,15641.21,14349.86,13205.08,11883.34,11214.2,11340.99,11522.19,11627.56,11694.34,11851.98,12011.69,12552.64,13856.48,9181.44,9207.64,9028.08,8945.08,8635.43,8745.03,8352.17,8421.31,8321.24,8186.78,8284.11,8281.23,8203.01,8253.36,7950.51,7875.94,8056.32,8100.97,8023.06,7932.22,7858.94,7380.97,7310.89,7208.99,7099.53,6762.75,6717.97,6497.03,6600.13,6815.12
Employees Cost,5792.73,5263.78,5750.4,4550.81,5630.02,4169.22,4200.06,4487.01,4570.72,4460.01,3232.52,2546.76,2158.05,3310.68,3416.61,2955.67,2699.79,2927.53,3241.25,3307.17,1853.76,1751.47,1674.76,1681.69,1989.88,1884.22,1661.73,1427.33,3899.97,1741.58,1589.98,1937.27,-548.36,2102.13,1967.16,1899.79,1007.57,1991.18,1877.56,1549.64,1506.87,2028.58,2034.08,1767.38,1477.78,1758.04,1658.7,1615.93,1421.27,1407.47
Other Expenses,2904.49,2559.79,2485.07,2953.8,2565.02,2466.7,2534.71,2483.06,2481.94,2341.41,2318.19,2153.86,2331.37,2116.84,2197.03,1766.34,2345.65,1968.5,1969.76,1849.1,1420.84,1245.48,1291.82,1053.55,1238.64,1125.13,1182.48,1029.07,1171.85,1083.95,1052.14,1032.33,1102.89,987.56,988.56,879.65,984.45,881.17,862.79,818.09,887.15,744.57,799.46,723.46,747.49,699.13,721.33,659.83,679.73,614.45
