Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,8783.0,8257.0,8242.0,8130.0,7286.0,7310.0,6620.0,7282.0,8281.0,7628.0,8127.0,9387.0,8613.0,7990.0,6122.0,6378.0,6725.0,5915.0,5533.0,3898.0,4321.0,4626.0,4461.0,4924.0,5384.0,5540.0,4777.0,5258.0,6277.0,5922.0,5309.0,5013.0,6756.15,4943.89,3819.91,2501.47,3453.59,3385.19,3908.28,3595.8,4073.11,3803.73,3749.22,2962.65,3588.69,3410.4,3520.45,2939.41,3850.29,3140.43
Other Operating Income,258.0,299.0,--,--,264.0,--,172.0,--,228.0,238.0,--,--,184.0,--,--,153.0,222.0,118.0,127.0,91.0,70.0,46.0,50.0,63.0,107.0,--,--,52.0,--,--,--,--,--,36.01,57.56,29.14,--,45.39,125.02,34.37,52.57,49.41,53.16,44.54,53.99,39.67,38.68,44.75,58.36,37.59
Total Income From Operations,9041.0,8556.0,8242.0,8130.0,7550.0,7310.0,6792.0,7282.0,8509.0,7866.0,8127.0,9387.0,8797.0,7990.0,6122.0,6531.0,6947.0,6033.0,5660.0,3989.0,4391.0,4672.0,4511.0,4987.0,5491.0,5540.0,4777.0,5310.0,6277.0,5922.0,5309.0,5013.0,6756.15,4979.9,3877.47,2530.61,3453.59,3430.58,4033.3,3630.17,4125.68,3853.14,3802.38,3007.19,3642.68,3450.07,3559.13,2984.16,3908.65,3178.02
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.8,12.99,0.54,0.63,9.04,41.13,50.77,147.41,120.38,149.89,314.22,23.21,18.63,137.6,118.21,309.94
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,336.37,--,--,--,--,--,--,--,52.3,--,--,--,--,--,--
Increase/Decrease in Stocks,-258.0,-58.0,188.0,66.0,-206.0,-48.0,-44.0,142.0,-253.0,52.0,-28.0,86.0,-229.0,78.0,-291.0,164.0,-95.0,25.0,142.0,167.0,-100.0,-171.0,-14.0,-6.0,25.0,-25.0,-105.0,41.0,18.0,231.0,124.0,125.0,-200.36,-233.94,-66.02,-175.93,148.82,165.55,138.58,-269.49,6.68,-186.65,-38.47,72.99,-63.38,34.4,82.31,-208.49,122.04,-54.43
Power & Fuel,672.0,660.0,--,--,680.0,--,--,--,842.0,--,--,--,769.0,--,--,480.0,469.0,440.0,435.0,388.0,442.0,404.0,413.0,445.0,387.0,493.0,438.0,440.0,442.0,429.0,394.0,387.0,393.45,376.67,122.19,168.11,217.61,336.06,313.02,536.92,323.57,312.93,304.34,227.64,291.39,289.27,309.62,264.85,276.33,260.84
Employees Cost,224.0,242.0,184.0,228.0,227.0,197.0,211.0,191.0,218.0,188.0,228.0,209.0,190.0,177.0,168.0,182.0,170.0,189.0,166.0,235.0,114.0,201.0,192.0,182.0,213.0,215.0,245.0,232.0,182.0,195.0,225.0,174.0,189.51,178.32,180.96,172.71,193.89,212.23,184.71,183.04,287.32,204.22,215.63,161.74,166.32,159.11,176.58,178.05,176.83,169.24
Depreciation,1013.0,903.0,875.0,843.0,936.0,904.0,825.0,801.0,928.0,807.0,798.0,731.0,816.0,741.0,702.0,658.0,696.0,639.0,652.0,544.0,553.0,597.0,595.0,534.0,553.0,489.0,454.0,387.0,459.0,481.0,395.0,360.0,532.11,458.86,431.65,364.44,201.11,179.74,183.13,172.92,26.8,209.01,206.09,202.29,204.11,209.68,186.47,184.33,121.88,177.21
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,3620.0,3257.0,3766.0,3885.0,3195.0,3641.0,3486.0,3601.0,3443.0,3919.0,3728.0,3954.0,3104.0,3365.0,2910.0,2147.0,2528.0,2110.0,1965.0,1623.0,1971.0,1949.0,1803.0,1889.0,2077.0,2019.0,1865.0,1884.0,2015.0,1823.0,1541.0,1943.0,2625.51,1875.48,1550.86,885.5,1578.92,1238.04,1194.23,1471.24,1478.92,1286.03,1200.95,990.22,1178.91,1120.33,1088.59,1109.1,1099.27,998.42
"P/L Before Other Inc. , Int., Excpt. Items & Tax",3770.0,3552.0,3229.0,3108.0,2718.0,2616.0,2314.0,2547.0,3331.0,2900.0,3401.0,4407.0,4147.0,3629.0,2633.0,2900.0,3179.0,2630.0,2300.0,1032.0,1411.0,1692.0,1522.0,1943.0,2236.0,2349.0,1880.0,2326.0,3161.0,2763.0,2630.0,2024.0,3215.93,2324.51,1645.03,766.42,1112.7,1298.33,2010.59,1494.41,1951.62,1880.19,1793.46,1150.12,1551.11,1614.07,1696.93,1318.72,1994.09,1316.8
Other Income,230.0,221.0,268.0,277.0,280.0,305.0,231.0,287.0,356.0,349.0,576.0,310.0,277.0,279.0,311.0,349.0,295.0,450.0,390.0,684.0,470.0,445.0,590.0,429.0,539.0,550.0,394.0,295.0,486.0,298.0,487.0,530.0,481.13,588.15,770.15,610.13,744.01,591.96,835.38,583.06,594.88,812.15,696.65,717.37,588.66,423.95,266.88,620.28,411.82,506.27
"P/L Before Int., Excpt. Items & Tax",4000.0,3773.0,3497.0,3385.0,2998.0,2921.0,2545.0,2834.0,3687.0,3249.0,3977.0,4717.0,4424.0,3908.0,2944.0,3249.0,3474.0,3080.0,2690.0,1716.0,1881.0,2137.0,2112.0,2372.0,2775.0,2899.0,2274.0,2621.0,3647.0,3061.0,3117.0,2554.0,3697.06,2912.66,2415.18,1376.55,1856.71,1890.29,2845.97,2077.47,2546.5,2692.34,2490.11,1867.49,2139.77,2038.02,1963.81,1939.0,2405.91,1823.07
