Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,4959.59,4489.58,4294.48,3719.87,4203.05,3724.31,3612.86,3474.47,3778.36,3601.75,2891.65,2817.15,2820.71,2063.76,2087.42,1603.06,1786.31,1576.29,1350.07,1213.51,1700.28,1725.92,1717.07,1852.4,2347.92,1988.46,1794.76,1404.63,1695.37,1407.94,1175.99,1236.42,1296.77,1125.98,1252.58,1077.15,1316.82,1179.68,1241.22,1240.6,1323.79,1290.36,1233.11,1121.41,1294.85,1071.72,1129.79,937.84,1154.77,1131.05
Other Operating Income,21.04,19.92,21.1,26.67,22.54,22.57,31.5,31.18,30.98,25.48,19.06,9.82,--,7.55,6.69,6.56,4.73,8.16,12.85,9.32,15.51,15.81,17.97,15.13,25.97,13.8,10.73,--,--,--,--,--,--,6.64,11.71,4.74,8.22,6.53,9.63,7.25,14.18,8.43,10.53,9.16,22.87,8.2,10.37,7.56,9.74,7.0
Total Income From Operations,4980.63,4509.5,4315.58,3746.54,4225.59,3746.88,3644.36,3505.65,3809.34,3627.23,2910.71,2826.97,2820.71,2071.31,2094.11,1609.62,1791.04,1584.45,1362.92,1222.83,1715.79,1741.73,1735.04,1867.53,2373.89,2002.26,1805.49,1404.63,1695.37,1407.94,1175.99,1236.42,1296.77,1132.62,1264.29,1081.89,1325.04,1186.21,1250.85,1247.85,1337.97,1298.79,1243.64,1130.57,1317.72,1079.92,1140.16,945.4,1164.51,1138.05
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,3943.87,3686.45,3401.64,2980.96,3135.9,2991.96,2653.38,2574.5,2710.43,2673.0,2427.02,2204.78,2052.66,1725.82,1774.3,1296.74,1479.08,1149.05,1009.07,735.3,1377.17,1278.04,1272.66,1506.28,1762.43,1674.55,1440.6,1187.87,1286.68,1062.44,923.25,888.48,914.35,854.94,870.41,857.87,943.45,930.57,957.67,903.95,1027.64,1084.34,998.57,901.8,973.02,927.39,877.52,719.15,877.06,879.26
Purchase of Traded Goods,33.39,22.43,18.95,18.21,17.69,18.19,33.9,47.66,19.31,18.49,16.59,15.06,45.33,8.05,49.07,28.26,32.79,17.65,18.62,9.91,83.26,29.23,3.91,32.2,23.86,22.6,11.59,16.84,27.28,18.19,10.07,31.5,27.45,17.87,24.59,9.19,-20.19,34.18,40.05,14.13,21.15,13.05,13.11,16.06,14.53,32.87,20.06,9.89,4.67,6.73
Increase/Decrease in Stocks,-84.15,-118.31,42.77,-75.07,77.02,-256.45,40.78,3.04,12.44,-17.42,-268.18,-77.33,103.79,-125.27,-186.77,-115.12,-145.75,-22.55,-32.58,239.97,-155.97,16.66,67.05,-91.13,120.94,-107.13,-8.14,-130.36,-0.75,28.86,-38.03,16.02,17.83,-49.45,75.66,-107.91,99.24,-86.48,-34.39,42.17,47.72,-52.17,-49.84,-35.49,111.28,-95.5,-24.71,1.21,9.7,2.83
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,69.26,82.18,82.02,76.19,72.56,68.7,65.88,60.89,66.13,47.88,46.72,44.98,40.53,40.77,38.11,40.75,40.19,33.08,38.8,38.36,42.03,38.25,40.43,39.31,36.17,35.32,33.57,34.51,30.95,29.26,29.46,29.1,26.73,26.78,25.43,25.81,22.51,22.64,20.95,20.07,17.5,18.33,17.46,16.69,14.63,14.83,16.04,13.67,12.66,12.6
Depreciation,32.53,30.11,28.89,27.96,28.07,25.41,25.0,24.09,24.17,22.98,22.77,22.02,21.78,21.94,21.61,21.4,21.59,21.46,21.07,20.76,21.04,20.46,19.74,17.91,16.0,15.4,14.64,14.09,13.21,12.39,12.13,11.85,11.92,11.29,10.45,9.79,9.99,9.53,8.56,8.22,8.23,8.23,7.62,6.96,7.45,6.81,6.62,6.0,7.52,5.39
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.06,-0.21,-0.09,-0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,572.54,490.47,441.59,388.94,505.06,543.13,500.5,488.59,600.26,583.55,461.1,433.08,418.21,315.4,298.6,248.26,292.59,263.6,222.42,162.48,264.39,265.03,243.38,247.44,294.27,256.7,223.98,191.98,232.85,172.91,164.49,177.75,206.51,176.15,167.89,186.69,189.26,203.28,177.57,175.0,179.55,179.07,187.04,168.16,162.69,145.12,151.67,125.93,180.35,138.33
"P/L Before Other Inc. , Int., Excpt. Items & Tax",413.19,316.17,299.72,329.35,389.29,355.94,324.92,306.88,376.6,298.75,204.69,184.38,138.41,84.6,99.19,89.33,70.61,122.37,85.61,16.22,83.87,94.06,87.87,115.52,120.22,104.82,89.25,89.7,105.15,83.89,74.62,81.72,91.98,95.04,89.86,100.45,80.78,72.49,80.44,84.31,36.18,47.94,69.68,56.39,34.12,48.4,92.96,69.55,72.55,92.91
Other Income,15.82,36.25,34.82,18.34,29.58,22.74,20.73,15.72,12.19,4.74,12.56,6.44,9.66,10.47,5.91,12.83,11.89,2.36,3.68,1.2,1.08,1.32,1.76,4.13,4.15,3.04,3.17,4.46,2.63,3.31,2.79,2.2,5.58,1.99,4.26,3.18,0.45,1.71,0.85,0.07,0.12,0.15,1.19,6.92,0.32,--,2.27,1.88,6.07,0.75
"P/L Before Int., Excpt. Items & Tax",429.01,352.42,334.54,347.69,418.87,378.68,345.65,322.6,388.79,303.49,217.25,190.82,148.07,95.07,105.1,102.16,82.5,124.73,89.29,17.42,84.95,95.38,89.63,119.65,124.37,107.86,92.42,94.16,107.78,87.2,77.41,83.92,97.56,97.03,94.12,103.63,81.23,74.2,81.29,84.38,36.3,48.09,70.87,63.31,34.44,48.4,95.23,71.43,78.62,93.66
