Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1587.17,1611.06,1466.88,1439.56,1331.3,1355.06,1344.83,1309.66,1252.31,1316.64,1286.77,1240.27,1157.89,1193.5,1100.72,878.99,1025.86,1057.23,805.51,380.28,897.85,1059.6,988.23,940.09,865.2,929.05,881.36,855.06,779.82,795.17,726.64,678.82,612.78,658.76,665.43,608.76,618.05,633.76,587.29,570.59,542.01,554.27,501.08,476.74,433.65,456.51,436.6,396.43,365.75,385.08
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.08,0.11,0.15,--,0.18,0.24,0.1,0.1,0.1,0.08,0.09,0.08,0.08,0.07,0.07,0.07,0.07
Total Income From Operations,1587.17,1611.06,1466.88,1439.56,1331.3,1355.06,1344.83,1309.66,1252.31,1316.64,1286.77,1240.27,1157.89,1193.5,1100.72,878.99,1025.86,1057.23,805.51,380.28,897.85,1059.6,988.23,940.09,865.2,929.05,881.36,855.06,779.82,795.17,726.64,678.82,612.78,658.84,665.54,608.92,618.05,633.94,587.53,570.69,542.11,554.37,501.16,476.83,433.73,456.59,436.68,396.5,365.82,385.15
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,380.75,392.28,348.65,325.09,291.86,302.66,303.82,291.74,284.67,308.02,288.59,271.81,250.77,254.81,227.48,186.98,215.59,218.71,158.65,77.52,213.28,245.79,229.49,213.77,189.77,205.26,198.9,191.24,177.69,179.69,165.14,137.65,121.7,144.91,146.14,123.45,127.01,128.47,120.38,117.76,115.27,121.32,108.26,102.0,92.9,104.5,99.11,85.7,80.18,83.66
Purchase of Traded Goods,13.26,19.94,22.62,18.92,16.05,18.61,18.37,21.59,19.07,20.64,19.31,20.49,13.5,16.65,15.24,12.54,14.48,13.83,11.58,5.93,15.06,20.2,16.56,17.54,14.67,22.72,24.42,28.1,24.18,21.02,24.52,22.99,19.45,20.49,22.58,17.76,16.39,18.76,20.09,21.41,17.42,18.88,18.81,20.02,13.52,17.14,19.0,17.57,14.45,15.64
Increase/Decrease in Stocks,10.4,-10.41,-20.08,0.08,3.43,-4.9,-4.83,0.74,5.99,-5.73,-2.26,-3.45,3.1,-4.19,-3.3,0.64,1.07,-3.14,0.63,0.12,1.31,-0.09,-1.68,-0.55,2.7,-0.85,0.5,-1.53,-1.43,1.9,-1.79,-0.14,0.68,-0.35,-1.03,0.21,1.83,-1.26,-0.31,-0.46,0.95,-0.58,-0.15,-0.99,0.61,0.07,-0.88,-0.5,0.87,-0.5
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,272.74,280.17,268.82,256.18,237.03,253.48,253.55,247.29,217.37,242.43,225.69,204.14,199.22,195.68,191.45,165.0,199.72,219.55,166.58,149.86,196.02,207.18,197.19,184.22,168.9,177.08,170.22,154.51,142.05,158.53,156.44,147.07,142.32,151.96,150.22,140.04,145.98,153.29,141.79,127.37,117.7,115.26,106.71,99.11,91.77,84.53,85.33,75.27,70.8,70.22
Depreciation,177.73,174.09,165.41,155.15,151.14,146.51,137.93,132.81,128.19,129.79,112.31,105.03,103.12,100.62,90.22,89.01,85.83,87.64,102.96,90.8,91.64,87.96,83.78,80.77,39.99,37.27,38.46,36.56,37.81,39.29,32.56,46.21,43.81,38.12,36.61,32.61,32.78,31.58,30.72,29.18,26.85,25.4,23.6,22.31,21.27,19.57,17.91,17.92,15.17,14.01
