Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1304.08,1294.24,1116.3,1136.54,1078.68,1160.91,925.0,953.92,831.84,792.15,761.39,757.43,812.52,765.99,708.83,602.76,694.73,684.21,630.05,409.15,585.36,647.93,570.17,623.58,509.98,552.93,517.65,516.38,480.76,482.52,448.19,411.29,383.16,405.89,438.75,422.01,367.17,392.56,361.62,386.04,332.5,399.56,351.61,360.83,342.66,379.43,341.65,348.44,320.75,317.59
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.85,9.26,8.51,8.39,10.47,8.32,8.2,8.71,10.89,12.96,10.95,9.09,8.74,11.44,10.43,8.89,10.74,8.45
Total Income From Operations,1304.08,1294.24,1116.3,1136.54,1078.68,1160.91,925.0,953.92,831.84,792.15,761.39,757.43,812.52,765.99,708.83,602.76,694.73,684.21,630.05,409.15,585.36,647.93,570.17,623.58,509.98,552.93,517.65,516.38,480.76,482.52,448.19,411.29,393.02,415.16,447.26,430.4,377.64,400.88,369.83,394.75,343.39,412.52,362.56,369.92,351.4,390.87,352.09,357.34,331.49,326.04
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,789.87,794.69,608.12,708.39,639.64,686.79,545.52,549.39,517.53,469.28,472.54,462.1,455.22,414.41,375.69,333.94,370.32,334.12,325.56,208.83,310.83,342.8,307.08,310.2,276.66,279.73,260.5,249.0,251.65,228.55,233.68,225.32,212.66,230.53,231.94,233.25,175.8,191.08,166.73,176.26,159.31,181.4,161.29,168.78,175.05,173.95,166.56,150.96,152.4,142.44
Purchase of Traded Goods,-0.5,-0.41,-0.35,-0.11,-0.56,1.48,-0.52,-1.07,3.78,2.65,0.52,-0.35,1.71,-0.41,0.01,0.8,0.55,-0.43,-0.33,1.98,0.67,1.56,-0.09,1.46,4.25,0.29,4.94,1.68,5.82,14.38,3.0,2.35,1.94,5.09,5.13,2.37,3.9,1.87,3.73,4.22,5.05,28.13,1.95,4.08,2.28,5.23,4.09,10.44,21.27,15.5
Increase/Decrease in Stocks,-52.24,-56.88,21.51,-43.7,-2.42,-13.12,-28.31,-10.33,-26.89,-7.12,-28.02,-34.24,8.55,-1.99,8.08,-18.59,-12.52,2.95,-3.42,-25.18,-4.62,-18.75,-12.79,17.33,-36.1,-1.53,-7.02,2.94,-16.7,6.13,1.85,-3.82,0.33,-26.8,23.45,-6.86,3.35,-14.34,6.86,-1.78,-9.29,11.63,0.86,4.14,-41.56,4.05,-4.2,6.24,-12.8,4.18
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,52.31,62.9,51.33,50.36,46.95,58.87,48.63,41.33,46.77,45.54,40.18,36.43,37.42,35.34,37.89,43.21,47.09,47.21,43.31,38.72,47.97,49.56,46.43,42.11,45.14,43.27,46.46,36.51,41.35,40.47,39.15,33.96,34.89,34.88,34.18,37.13,33.79,29.05,28.91,26.84,27.72,29.73,25.68,24.13,23.67,25.84,23.88,19.78,20.08,20.38
Depreciation,35.98,35.61,35.69,32.85,31.52,31.79,26.12,24.34,19.92,17.06,17.19,16.73,16.39,16.94,16.17,15.38,14.2,13.55,13.27,12.88,13.4,13.09,13.22,12.82,10.86,10.69,10.74,10.14,10.23,10.31,10.2,10.15,10.21,10.48,10.52,10.49,10.34,10.0,10.0,10.0,8.32,9.0,10.5,10.5,9.75,9.85,9.65,9.5,8.81,9.0
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,149.64,121.78,105.58,99.49,112.06,113.22,99.51,107.81,83.24,78.58,73.16,94.04,98.5,86.09,75.1,76.09,94.56,92.22,80.29,49.44,78.79,78.18,74.51,79.76,76.64,72.32,67.3,68.63,61.72,59.11,54.05,40.99,48.83,48.66,58.31,42.07,64.8,71.37,64.4,72.25,67.09,76.7,65.99,73.83,70.64,77.78,69.22,68.56,57.46,55.93
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,187.38,188.21,166.93,173.13,160.52,170.83,138.95,147.26,128.47,106.36,112.94,106.92,131.48,113.53,100.6,75.21,93.36,83.58,77.4,59.58,69.43,92.07,68.46,73.47,71.73,63.05,53.77,66.43,70.38,58.34,50.72,50.52,47.49,71.41,37.48,66.08,57.16,63.36,49.01,69.84,60.3,38.93,63.89,46.67,80.5,50.06,46.81,48.38,53.74,37.55
"P/L Before Other Inc. , Int., Excpt. Items & Tax",141.63,148.34,127.48,116.13,90.98,111.05,95.09,95.18,59.01,79.8,72.89,75.79,63.25,102.07,95.29,76.72,87.17,111.0,93.96,62.92,68.89,89.41,73.36,86.43,60.79,85.12,80.95,81.04,56.3,65.22,55.54,51.83,36.65,40.9,46.25,45.87,28.5,48.48,40.18,37.11,24.89,37.0,32.4,37.79,31.07,44.11,36.08,43.48,30.53,41.05
Other Income,1.38,1.08,3.2,3.68,2.24,4.83,0.69,1.12,1.37,2.72,0.94,4.37,1.98,1.7,1.81,5.54,11.9,2.56,3.75,1.87,2.18,1.82,1.87,3.32,3.59,2.75,4.21,2.73,10.08,6.2,5.12,5.27,5.41,5.96,4.43,3.85,14.77,6.82,7.01,9.54,14.94,10.27,10.45,9.33,10.11,9.04,8.85,8.47,7.39,8.48
"P/L Before Int., Excpt. Items & Tax",143.01,149.42,130.67,119.81,93.22,115.88,95.78,96.3,60.39,82.52,73.83,80.16,65.23,103.77,97.1,82.26,99.06,113.56,97.71,64.79,71.07,91.23,75.23,89.75,64.38,87.87,85.16,83.77,66.38,71.43,60.66,57.1,42.06,46.86,50.68,49.72,43.27,55.31,47.18,46.65,39.84,47.27,42.85,47.12,41.18,53.15,44.93,51.95,37.93,49.53
Interest,21.5,19.51,18.83,18.45,16.69,17.72,12.47,12.27,9.01,6.09,4.05,2.97,2.29,3.12,3.06,4.63,4.62,5.39,5.44,6.57,8.46,8.1,7.68,7.38,7.73,7.64,9.16,10.96,14.81,16.9,17.66,18.86,18.84,19.54,20.62,21.39,22.99,19.68,20.78,21.26,21.69,23.0,22.69,22.57,22.35,22.2,19.81,20.44,18.21,21.65
P/L Before Exceptional Items & Tax,121.5,129.92,111.85,101.36,76.53,98.16,83.31,84.03,51.37,76.43,69.79,77.19,62.94,100.64,94.05,77.62,94.44,108.17,92.28,58.22,62.62,83.13,67.55,82.37,56.66,80.24,76.0,72.82,51.56,54.52,42.99,38.24,23.23,27.32,30.06,28.33,20.28,35.62,26.4,25.39,18.14,24.27,20.16,24.55,18.83,30.95,25.11,31.51,19.72,27.88
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8.56,-8.59,-5.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
