Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,215.3,193.4,165.7,162.7,201.7,170.2,186.3,203.9,189.39,182.74,215.08,200.04,28.79,18.67,20.03,20.26,364.8,825.92,753.78,743.57,778.44,788.87,748.1,779.61,851.44,850.35,878.31,813.28,951.64,922.06,723.2,664.15,706.54,596.92,566.23,577.49,620.09,634.16,696.4,656.85,715.63,703.03,695.95,1026.01,959.92,938.1,916.91,819.22,840.66,810.83
Other Operating Income,2.0,2.6,--,4.0,4.1,5.0,--,13.5,10.45,--,7.89,4.53,--,--,--,--,1.06,3.02,6.97,10.38,12.92,12.31,9.44,10.21,13.68,9.23,8.96,13.36,12.79,11.77,11.06,9.66,14.82,10.33,9.44,9.44,12.54,12.83,11.0,12.28,8.63,11.79,5.03,10.23,10.93,12.61,10.76,4.34,4.88,5.99
Total Income From Operations,217.3,196.0,165.7,166.7,205.8,175.2,186.3,217.4,199.84,182.74,222.97,204.57,28.79,18.67,20.03,20.26,365.86,828.94,760.75,753.95,791.36,801.18,757.54,789.82,865.12,859.58,887.27,826.64,964.43,933.83,734.26,673.81,721.36,607.25,575.67,586.93,632.63,646.99,707.4,669.13,724.26,714.82,700.98,1036.24,970.85,950.71,927.67,823.56,845.54,816.82
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,78.0,76.8,62.2,65.5,74.1,69.1,94.9,71.9,90.39,116.65,100.92,88.34,--,--,--,--,177.32,402.42,383.35,365.83,427.28,440.13,395.97,419.91,428.27,522.59,491.18,432.56,468.78,454.75,368.95,351.97,391.38,303.28,256.77,292.91,273.11,333.49,370.62,371.1,328.46,405.82,398.58,530.34,474.1,491.47,454.36,413.12,416.5,383.02
Purchase of Traded Goods,--,--,--,--,-1.5,3.9,1.5,2.6,-2.23,9.63,6.47,0.94,--,--,--,--,7.41,20.73,18.94,19.15,31.14,19.36,31.62,27.34,20.7,34.73,39.86,36.18,48.72,52.65,26.14,26.54,23.17,45.68,32.22,18.62,41.65,17.05,29.15,29.34,71.26,36.41,34.05,56.33,43.31,46.02,40.26,44.43,45.36,49.67
Increase/Decrease in Stocks,2.7,-0.6,-3.8,-5.0,19.3,-1.2,-10.3,31.2,12.58,-41.85,8.75,23.97,--,--,--,--,9.31,32.41,1.93,11.56,-47.77,-33.8,-15.95,-10.8,80.64,-75.54,5.83,35.81,9.93,-36.75,-7.03,15.75,-20.55,-34.31,12.93,-15.08,29.86,9.9,-11.63,-39.52,52.51,4.79,6.27,10.32,38.64,-37.74,-18.16,-3.95,20.18,2.33
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.42,29.5,86.22,84.52,80.16,89.13,97.44,96.35,86.28,86.4,106.11,90.37,75.4,89.47,97.23,82.66,70.44,--,67.86,61.47,64.25,46.25,69.16,80.17,85.51,76.07,80.93,79.3,92.53,87.05,92.66,94.47,85.99,86.54,86.55
Employees Cost,50.8,52.1,51.4,48.7,46.5,49.9,46.1,47.5,40.07,42.91,43.73,40.56,13.04,13.1,11.75,11.32,34.78,64.85,61.43,59.61,67.43,69.76,61.54,66.17,63.84,69.31,68.43,64.13,73.35,67.77,65.12,58.18,59.8,56.83,56.68,53.0,63.56,54.21,55.24,52.7,57.55,50.99,53.38,79.7,79.68,75.82,76.27,66.46,68.67,63.02
Depreciation,13.4,13.3,13.3,13.1,12.7,12.3,11.9,11.4,11.37,11.59,11.08,9.21,1.59,1.6,1.54,1.52,11.0,29.85,29.59,29.53,29.8,28.49,25.45,23.66,22.1,21.8,21.53,21.05,20.76,20.52,21.13,20.19,19.81,20.83,20.19,20.3,21.82,21.91,22.2,21.04,22.68,22.74,20.71,41.28,44.2,44.64,43.91,42.54,41.39,37.85
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,59.8,56.7,62.0,56.3,55.2,54.2,53.3,60.0,56.85,57.29,55.8,55.13,17.34,10.92,11.13,5.51,52.37,100.91,91.44,86.29,130.51,113.87,103.15,102.93,129.28,101.56,108.58,101.52,109.78,106.85,87.06,78.77,184.65,101.26,79.22,81.17,90.84,76.78,87.01,96.59,91.46,88.9,84.01,132.44,131.08,111.96,106.03,107.37,126.94,103.29
