Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,591.91,537.99,588.59,562.86,546.63,539.97,575.21,531.36,572.64,621.75,637.47,592.9,549.66,675.9,636.26,749.17,534.76,593.49,595.41,514.89,502.01,538.18,567.06,544.4,535.66,513.79,519.74,512.31,519.95,456.54,571.11,420.91,438.06,484.66,530.02,501.23,512.47,500.06,506.45,479.2,456.31,464.56,269.45,239.85,251.69,247.7,267.35,237.53,252.19,229.78
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.72,5.58,--,--,5.58,5.66,5.01,6.79,9.62,27.03,26.31,22.79,24.49,31.62,28.63,29.55,27.26
Total Income From Operations,591.91,537.99,588.59,562.86,546.63,539.97,575.21,531.36,572.64,621.75,637.47,592.9,549.66,675.9,636.26,749.17,534.76,593.49,595.41,514.89,502.01,538.18,567.06,544.4,535.66,513.79,519.74,512.31,519.95,456.54,571.11,420.91,438.06,491.38,535.6,501.23,512.47,505.64,512.11,484.21,463.1,474.18,296.48,266.16,274.48,272.19,298.97,266.16,281.74,257.04
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,70.64,67.31,76.65,57.74,88.68,77.23,83.78,86.11,70.67,89.93,94.44,90.23,84.98,78.36,96.45,94.5,87.37,91.04,83.03,73.3,90.22,104.84,69.56,80.59,98.1,78.12,82.55,84.88,110.73,53.8,58.26,79.73,83.16,99.04,96.51,108.83,79.19,103.21,106.02,82.96,90.24,109.97,72.08,62.43,64.96,65.12,79.97,55.72,78.85,61.75
Purchase of Traded Goods,139.52,104.99,80.65,187.59,93.96,148.6,79.13,146.9,150.96,79.87,67.04,174.05,207.37,89.86,207.12,162.29,43.15,183.42,100.12,121.96,198.28,103.93,95.28,86.32,145.59,154.13,112.53,82.88,103.21,113.46,71.78,121.2,114.35,99.1,122.1,89.15,85.2,127.25,95.42,54.22,74.95,138.75,22.21,21.4,27.53,31.57,19.75,27.42,16.53,30.65
Increase/Decrease in Stocks,-7.68,24.26,53.42,-44.64,6.7,-43.27,41.86,-17.11,-5.62,47.4,63.11,-48.41,-102.64,84.15,-72.14,17.73,65.25,-61.89,28.66,-17.67,-97.35,-7.97,44.59,24.11,-59.9,-55.47,7.81,16.68,-19.83,-3.88,109.38,-58.16,-35.94,5.58,16.55,-1.95,27.96,-25.05,-4.73,53.71,6.88,-54.75,10.04,-2.0,-3.92,0.87,2.19,3.7,-1.7,-14.75
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,82.91,96.29,100.76,91.37,75.11,89.37,89.8,93.52,65.31,91.69,82.48,92.2,92.31,109.73,107.27,94.36,94.83,94.12,86.21,85.9,100.65,89.98,86.24,87.64,81.46,83.7,78.03,80.65,88.62,65.6,79.31,80.76,59.88,87.58,80.79,75.64,64.47,77.8,68.52,65.67,47.05,62.61,57.07,49.98,38.39,44.1,49.36,59.92,47.47,54.59
Depreciation,16.4,14.8,14.99,14.6,13.75,17.55,15.43,15.55,26.41,26.34,26.25,26.51,33.61,27.16,27.23,27.0,27.31,27.23,27.73,27.14,28.41,24.7,25.13,25.0,17.61,17.77,17.73,18.28,17.27,17.73,16.02,15.23,16.45,15.41,16.09,14.98,15.27,31.42,29.64,31.05,33.64,32.73,1.9,2.26,2.03,1.74,2.19,2.01,1.92,1.98
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,79.02,99.15,87.86,93.31,92.75,115.49,98.03,111.23,109.45,109.41,98.71,92.98,102.19,118.63,108.19,94.55,118.42,90.03,94.07,65.11,101.5,113.96,107.21,99.51,119.42,98.98,109.05,117.11,98.76,109.63,85.14,120.72,121.96,137.92,128.44,128.45,132.84,140.43,132.68,115.9,119.2,156.67,84.96,72.1,74.61,84.13,73.19,74.69,86.36,84.65
"P/L Before Other Inc. , Int., Excpt. Items & Tax",211.1,131.19,174.26,162.89,175.68,135.0,167.18,95.16,155.46,177.11,205.44,165.34,131.84,168.01,162.14,258.74,98.43,169.54,175.59,159.15,80.3,108.74,139.05,141.23,133.38,136.56,112.04,111.83,121.19,100.2,151.22,61.43,78.2,46.75,75.12,86.13,107.54,50.58,84.56,80.7,91.14,28.2,48.22,59.99,70.88,44.66,72.32,42.7,52.31,38.17
Other Income,44.58,42.76,43.07,41.84,75.13,35.85,36.07,33.46,31.38,27.41,24.24,18.02,17.12,18.26,15.03,12.24,37.2,14.57,12.15,17.2,45.22,58.22,44.75,35.83,35.45,64.35,37.06,30.53,31.23,32.08,23.71,27.27,28.8,26.52,24.3,21.54,28.68,24.37,16.19,16.8,18.77,17.23,9.98,10.08,16.31,28.13,34.45,30.49,31.12,26.37
"P/L Before Int., Excpt. Items & Tax",255.68,173.95,217.33,204.73,250.81,170.85,203.25,128.62,186.84,204.52,229.68,183.36,148.96,186.27,177.17,270.98,135.63,184.11,187.74,176.35,125.52,166.96,183.8,177.06,168.83,200.91,149.1,142.36,152.42,132.28,174.93,88.7,107.0,73.27,99.42,107.67,136.22,74.95,100.75,97.5,109.91,45.43,58.2,70.07,87.19,72.79,106.77,73.19,83.43,64.54
Interest,2.69,1.51,2.1,2.11,6.95,2.86,2.73,2.87,2.53,3.84,3.38,3.64,3.85,2.18,2.21,2.25,3.54,3.85,4.71,3.01,3.62,2.46,2.62,2.15,0.61,0.29,0.22,0.17,-0.12,0.2,0.16,0.18,0.13,0.23,0.18,0.42,0.1,0.23,0.09,0.1,0.17,0.15,0.05,0.12,0.19,0.08,0.01,0.08,-0.08,0.28
P/L Before Exceptional Items & Tax,252.99,172.44,215.23,202.62,243.86,167.99,200.52,125.75,184.31,200.68,226.3,179.72,145.11,184.09,174.96,268.73,132.09,180.26,183.03,173.34,121.9,164.5,181.18,174.91,168.22,200.62,148.88,142.19,152.54,132.08,174.77,88.52,106.87,73.04,99.24,107.25,136.12,74.72,100.66,97.4,109.74,45.28,58.15,69.95,87.0,72.71,106.76,73.11,83.51,64.26
Exceptional Items,172.81,--,--,--,--,7.95,--,--,-19.59,--,188.92,-136.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.04,103.46,7.93,--,--,9.89,--,--,-4.42,-76.03,--,--,--,--,--,0.62,31.56
P/L Before Tax,425.8,172.44,215.23,202.62,243.86,175.94,200.52,125.75,164.72,200.68,415.22,43.39,145.11,184.09,174.96,268.73,132.09,180.26,183.03,173.34,121.9,164.5,181.18,174.91,168.22,200.62,148.88,142.19,152.54,132.08,174.77,88.52,106.87,92.08,202.7,115.18,136.12,74.72,110.55,97.4,109.74,40.86,-17.88,69.95,87.0,72.71,106.76,73.11,84.13,95.82
Tax,94.86,44.84,56.88,51.91,65.0,45.96,51.56,32.22,35.07,50.02,104.15,10.84,19.32,40.18,32.01,68.82,31.54,39.02,51.66,48.89,18.89,25.44,26.93,62.1,58.75,68.68,53.08,50.35,48.03,44.84,63.62,31.35,38.83,29.71,76.37,35.14,48.91,34.38,48.91,43.57,67.06,22.49,-6.05,23.8,30.97,25.11,37.17,25.48,25.97,31.94
P/L After Tax from Ordinary Activities,330.94,127.6,158.35,150.71,178.86,129.98,148.96,93.53,129.65,150.66,311.07,32.55,125.79,143.91,142.95,199.91,100.55,141.24,131.37,124.45,103.01,139.06,154.25,112.81,109.47,131.94,95.8,91.84,104.51,87.24,111.15,57.17,68.04,62.37,126.33,80.04,87.21,40.34,61.64,53.83,42.68,18.37,-11.83,46.15,56.03,47.6,69.59,47.63,58.16,63.88
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,330.94,127.6,158.35,150.71,178.86,129.98,148.96,93.53,129.65,150.66,311.07,32.55,125.79,143.91,142.95,199.91,100.55,141.24,131.37,124.45,103.01,139.06,154.25,112.81,109.47,131.94,95.8,91.84,104.51,87.24,111.15,57.17,68.04,62.37,126.33,80.04,87.21,40.34,61.64,53.83,42.68,18.37,-11.83,46.15,56.03,47.6,69.59,47.63,58.16,63.88
