Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,4019.75,4095.09,4015.2,3782.09,3669.74,3533.38,3213.77,51.15,126.21,3398.67,111.12,20.05,267.65,16.26,24.11,27.85,118.13,17.1,16.27,19.76,400.49,29.21,29.18,16.56,303.14,48.87,97.71,32.38,400.1,20.52,13.5,15.81,239.48,11.43,13.58,13.09,13.87,190.58,131.92,12.14,186.87,84.9,9.88,8.97,9.9,66.74,169.31,11.61,127.66,10.96
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,4019.75,4095.09,4015.2,3782.09,3669.74,3533.38,3213.77,51.15,126.21,3398.67,111.12,20.05,267.65,16.26,24.11,27.85,118.13,17.1,16.27,19.76,400.49,29.21,29.18,16.56,303.14,48.87,97.71,32.38,400.1,20.52,13.5,15.81,239.48,11.43,13.58,13.09,13.87,190.58,131.92,12.14,186.87,84.9,9.88,8.97,9.9,66.74,169.31,11.61,127.66,10.96
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,568.61,578.79,548.26,518.74,500.74,449.62,447.88,5.18,4.26,371.12,2.73,3.09,3.22,5.2,2.63,3.65,4.6,4.13,4.27,0.7,7.34,7.3,8.45,3.63,1.35,4.58,4.79,4.36,0.15,1.95,1.87,0.75,1.79,3.18,4.71,1.89,9.34,4.42,4.23,2.35,4.82,4.25,2.6,5.38,-2.32,2.33,3.19,3.88,7.1,1.69
Depreciation,39.46,34.69,31.81,27.01,26.1,27.74,26.8,0.04,0.03,27.92,0.1,0.09,0.09,0.09,0.1,0.09,0.15,0.19,0.12,0.12,0.12,0.12,0.12,0.12,0.06,0.05,--,--,--,--,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.85,2.19,2.89,2.17,2.81,1.44,1.99,1.58,2.7,0.26,2.96,1.04,1.84,0.47,0.96,0.39,0.96,0.8,1.89,1.68,6.0,7.0
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,523.7,728.96,550.51,390.18,251.32,332.69,396.15,--,-0.43,444.06,0.03,--,0.05,0.06,-0.04,-0.05,0.12,0.14,2.41,4.92,0.03,--,0.07,0.02,-0.03,-0.3,--,--,0.1,0.39,2.07,-0.58,-0.17,--,--,--,-1.94,--,--,--,--,--,--,--,--,--,--,-0.27,1.08,0.3
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,494.97,376.52,484.07,582.18,879.49,598.99,499.06,4.54,14.68,487.01,15.33,1.62,1.38,2.32,1.98,1.77,3.21,-0.4,-1.16,10.83,2.25,2.5,2.92,2.9,1.74,2.32,-0.64,2.11,--,--,--,--,--,1.54,0.01,3.04,--,4.84,1.29,0.67,2.17,5.53,3.44,3.69,5.54,2.38,6.08,1.97,1.65,0.84
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2393.01,2376.13,2400.55,2263.98,2012.09,2124.34,1843.88,41.39,107.67,2068.56,92.93,15.25,262.91,8.59,19.44,22.39,110.05,13.04,10.63,3.19,390.75,19.29,17.62,9.89,300.02,42.22,93.56,25.91,396.0,15.99,6.66,13.46,235.04,5.26,6.86,6.56,3.75,181.02,123.4,8.04,178.01,74.61,2.85,-0.51,5.7,61.21,158.12,4.32,111.8,1.11
Other Income,4.68,7.7,5.05,0.56,5.95,47.52,261.92,5.23,4.13,58.8,2.73,3.06,3.02,5.35,2.61,3.61,6.99,3.91,4.34,4.92,12.26,13.73,12.33,8.62,7.41,13.68,2.31,20.97,2.12,5.2,11.03,10.09,9.25,8.42,9.27,10.37,23.44,20.73,19.47,15.3,11.44,6.86,8.08,9.94,8.8,5.9,6.03,12.92,14.63,6.26
"P/L Before Int., Excpt. Items & Tax",2397.69,2383.83,2405.6,2264.54,2018.04,2171.86,2105.8,46.62,111.8,2127.36,95.66,18.31,265.93,13.94,22.05,26.0,117.04,16.95,14.97,8.11,403.01,33.02,29.95,18.51,307.43,55.9,95.87,46.88,398.12,21.19,17.69,23.55,244.29,13.68,16.13,16.93,27.19,201.76,142.87,23.35,189.44,81.46,10.94,9.42,14.5,67.11,164.15,17.23,126.43,7.37
Interest,1599.83,1569.23,1476.27,1351.4,1335.08,1353.43,1324.9,0.01,--,1500.69,2.11,2.1,1.64,15.79,27.71,28.35,37.96,46.95,49.56,58.49,61.32,52.28,43.29,43.86,47.16,61.13,57.48,36.28,18.09,19.94,12.69,15.15,11.19,10.05,12.05,12.63,11.36,4.64,5.28,5.8,8.86,6.06,9.24,15.07,13.41,17.04,17.51,18.15,18.91,8.86
