Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,13064.21,12918.25,12068.21,11994.27,11625.57,10986.25,10588.02,9681.17,9440.41,8827.72,8130.3,6969.18,6881.6,6432.26,6509.84,6017.81,6183.66,6941.46,7289.31,6992.31,7207.32,7331.32,7341.94,6924.16,7089.3,6952.89,6494.52,6713.64,5919.94,6331.06,6695.75,6348.56,6764.29,6757.98,6928.32,6737.27,7335.3,7180.96,7830.33,8024.32,8034.56,8013.2,8093.78,7536.62,7280.75,7016.69,6631.44,6190.4,5926.43,5791.01
(b) Income on Investment,4342.68,4527.52,4294.66,4040.17,3661.35,3502.47,3482.94,3475.92,3296.5,2985.08,2876.27,2785.35,2722.98,2737.61,2794.88,2860.79,2914.89,2926.19,2903.51,2803.2,2770.47,2713.52,2588.49,2631.67,2662.48,2428.78,2435.2,2446.43,2415.49,2289.86,2240.23,2207.96,2481.92,2337.93,2126.14,2113.93,2119.77,2369.68,2157.77,2304.91,2375.42,2354.98,2388.12,2281.39,2184.6,2206.59,2128.64,1885.13,1720.14,1809.42
(c) Int. on balances With RBI,893.3,737.24,823.28,741.47,733.38,687.77,782.36,687.38,614.15,560.07,314.82,177.35,134.68,162.81,170.61,155.29,179.38,319.84,262.25,380.62,485.55,594.86,648.71,702.4,734.79,703.06,749.44,650.37,549.67,609.32,777.41,795.3,825.19,423.74,296.49,466.81,928.57,407.36,459.86,428.14,546.88,499.34,611.1,485.93,513.06,545.91,478.91,465.49,398.43,297.61
(d) Others,23.02,27.51,168.4,162.11,141.4,41.49,117.86,514.16,98.88,354.88,176.01,40.76,117.02,43.24,46.98,287.42,48.67,55.61,340.44,58.11,64.68,195.22,79.0,73.94,327.55,86.28,90.66,202.42,461.74,104.6,180.7,143.83,510.31,305.1,107.53,107.92,117.68,81.68,91.91,61.22,207.97,0.24,0.06,0.32,382.0,-0.03,0.3,0.22,126.61,124.65
Other Income,3427.59,1746.38,2517.65,1302.0,1751.33,1193.12,1687.95,1462.45,3099.0,1431.85,1417.32,1151.72,1587.17,1835.22,2136.28,2376.82,2053.24,2067.82,1613.15,1707.28,1687.76,2503.17,1327.36,1194.78,1602.96,1668.52,1030.42,830.1,1375.23,1041.19,1706.38,1610.96,1754.02,1769.25,2010.63,1238.43,883.59,1047.27,778.1,840.57,1122.15,1079.69,1006.39,1024.47,913.68,1097.13,1100.26,1180.77,1093.94,937.14
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,12260.49,12140.21,11369.44,10662.21,10225.8,9757.51,9231.67,8444.6,7926.09,7132.72,6413.8,5900.21,5870.18,5968.02,5998.83,6176.7,6390.74,6503.56,6682.21,6753.1,6734.97,6716.89,6797.68,6846.75,6769.72,6838.83,6843.03,6658.56,6782.99,6833.61,6985.85,6962.62,7113.11,6962.14,6738.74,6650.76,7314.16,7331.64,7520.13,7905.91,8318.54,8087.6,8062.34,7617.77,7313.1,7050.12,6712.13,6004.22,5695.6,5714.21
Employees Cost,2882.17,2441.37,2631.27,2344.79,2543.56,2209.39,2178.33,2257.18,2866.68,1783.43,1932.57,1809.16,1777.76,1832.0,1736.44,1709.33,1663.41,1856.25,1502.77,1450.55,1672.95,1454.33,1606.7,1407.47,2033.88,1507.41,1390.31,1089.45,1529.73,1182.79,1269.06,921.69,1394.44,1318.78,1395.0,1288.41,1654.43,1305.23,1278.21,1119.36,1490.29,1288.19,1134.77,1072.57,1143.15,988.67,896.82,962.51,854.7,833.06
Other Expenses,1723.31,1672.75,1724.09,1555.71,1586.51,1443.26,1493.57,1367.35,1572.46,1591.52,1194.17,1232.18,1329.85,1315.38,1245.72,1005.89,1231.32,1115.45,1126.01,893.35,1155.3,1031.99,1121.28,1001.38,1310.3,1220.47,919.89,1225.76,1237.23,1005.29,1112.51,842.87,700.69,854.64,842.53,1071.33,952.13,1041.11,1061.37,929.68,1051.6,706.28,766.8,578.09,821.79,683.52,628.12,574.89,640.17,556.77
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,4884.83,3702.57,4147.4,3677.31,3557.16,3000.94,3755.56,3751.95,4183.71,3651.93,3374.18,2182.81,2465.66,2095.74,2677.6,2806.21,2094.37,2835.66,3097.67,2844.52,2652.56,4134.88,2459.84,2271.35,2303.18,2272.82,1647.01,1869.19,1172.12,1354.34,2233.05,2379.43,3127.49,2458.44,2492.84,1653.86,1464.19,1408.97,1458.26,1704.21,1426.55,1865.38,2135.54,2060.3,1996.05,2143.98,2102.48,2180.39,2075.08,1855.79
Provisions And Contingencies,1337.66,303.7,1043.04,1293.26,1825.96,501.11,818.31,824.16,2050.53,1878.98,1912.06,1321.74,1540.61,334.93,893.8,1709.12,1831.04,1980.1,2312.29,1512.07,8141.92,4015.2,2052.27,1911.98,1897.43,9000.72,3343.27,2564.19,6674.12,4899.72,1953.3,2245.28,4736.21,2302.57,2296.22,2770.19,5470.36,3603.92,3237.39,1514.73,2255.49,1580.72,963.43,893.07,1547.27,1403.74,1232.28,694.56,1510.63,915.78
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,3547.17,3398.87,3104.36,2384.05,1731.2,2499.83,2937.25,2927.79,2133.18,1772.95,1462.12,861.07,925.05,1760.81,1783.8,1097.09,263.33,855.56,785.38,1332.45,-5489.36,119.68,407.57,359.37,405.75,-6727.9,-1696.26,-695.0,-5502.0,-3545.38,279.75,134.15,-1608.72,155.87,196.62,-1116.33,-4006.17,-2194.95,-1779.13,189.48,-828.94,284.66,1172.11,1167.23,448.78,740.24,870.2,1485.83,564.45,940.01
Tax,921.26,882.18,730.67,681.32,292.29,633.32,1478.82,1376.72,782.73,621.94,502.12,299.58,318.78,733.36,732.82,377.09,13.14,314.84,259.6,488.85,-1917.95,14.16,141.2,116.75,153.96,-1990.34,-540.01,-790.11,-1532.73,-1204.18,100.68,46.44,-563.18,54.15,69.78,-374.97,-419.06,-689.37,-652.89,59.76,-772.8,111.28,386.11,361.54,-108.73,154.42,248.43,521.65,-192.12,136.53
P/L After Tax from Ordinary Activities,2625.91,2516.69,2373.69,1702.73,1438.91,1866.51,1458.43,1551.07,1350.45,1151.01,960.0,561.49,606.27,1027.45,1050.98,720.0,250.19,540.72,525.78,843.6,-3571.41,105.52,266.37,242.62,251.79,-4737.56,-1156.25,95.11,-3969.27,-2341.2,179.07,87.71,-1045.54,101.72,126.84,-741.36,-3587.11,-1505.58,-1126.24,129.72,-56.14,173.38,786.0,805.69,557.51,585.82,621.77,964.18,756.57,803.48
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,2625.91,2516.69,2373.69,1702.73,1438.91,1866.51,1458.43,1551.07,1350.45,1151.01,960.0,561.49,606.27,1027.45,1050.98,720.0,250.19,540.72,525.78,843.6,-3571.41,105.52,266.37,242.62,251.79,-4737.56,-1156.25,95.11,-3969.27,-2341.2,179.07,87.71,-1045.54,101.72,126.84,-741.36,-3587.11,-1505.58,-1126.24,129.72,-56.14,173.38,786.0,805.69,557.51,585.82,621.77,964.18,756.57,803.48
