Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,388.47,366.87,357.15,333.4,307.48,290.75,294.12,289.07,277.47,262.25,266.06,247.15,210.26,227.96,220.87,203.52,194.82,184.36,153.13,100.56,167.79,173.86,181.4,178.8,167.9,169.71,162.55,156.33,154.58,166.19,170.28,168.43,151.99,155.52,167.39,164.0,150.52,146.72,149.07,150.36,151.45,143.73,152.76,147.84,90.15,84.24,85.4,94.28,87.58,83.81
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.14,1.99,2.09,3.51,3.78,3.78,3.85,2.87,3.95,4.76,3.28,4.33,3.48,3.15,3.87,4.51,5.41
Total Income From Operations,388.47,366.87,357.15,333.4,307.48,290.75,294.12,289.07,277.47,262.25,266.06,247.15,210.26,227.96,220.87,203.52,194.82,184.36,153.13,100.56,167.79,173.86,181.4,178.8,167.9,169.71,162.55,156.33,154.58,166.19,170.28,168.43,151.99,157.66,169.38,166.09,154.03,150.5,152.85,154.21,154.32,147.68,157.52,151.12,94.48,87.72,88.55,98.15,92.09,89.22
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,46.19,44.6,36.93,22.86,34.99,37.17,38.02,37.29,32.87,33.99,32.37,32.46,30.4,33.32,33.9,37.94,33.94,37.26,39.14,40.16,36.26,34.07,35.88,38.34,35.77,34.81,36.88,39.84,25.96,25.07,26.39,30.91,25.19,25.07
Purchase of Traded Goods,98.93,95.97,96.92,92.07,77.36,80.9,76.42,74.39,70.86,65.05,67.43,63.06,51.47,51.2,50.47,56.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-0.6,-1.1,-2.43,0.34,2.62,-1.76,0.29,0.83,1.21,-0.51,-0.19,-1.63,-2.45,0.37,1.92,-4.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,55.05,51.52,51.38,49.18,46.01,45.65,46.2,50.12,43.35,45.13,44.84,42.13,37.12,38.8,37.36,40.95,39.89,39.44,33.72,34.6,39.37,39.9,35.34,40.83,33.6,37.56,38.43,39.94,31.63,43.17,42.27,44.27,45.66,46.86,49.33,48.3,46.88,43.32,44.56,42.11,43.4,47.37,46.25,45.44,37.72,31.76,33.84,32.72,25.87,26.01
Depreciation,30.52,28.96,27.41,26.03,25.85,25.25,25.08,24.8,29.43,29.33,28.69,28.43,28.49,28.23,27.98,27.93,27.93,28.1,27.59,27.16,24.66,23.96,24.26,23.93,6.46,6.66,7.11,6.91,7.69,7.45,6.87,6.87,7.5,6.53,6.38,6.21,8.26,5.69,5.71,5.76,6.22,5.32,6.62,8.99,3.66,4.52,4.33,4.49,11.56,4.16
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,164.13,153.72,151.43,133.87,112.19,117.22,131.6,128.57,134.51,116.52,116.36,111.67,104.74,99.27,98.24,86.44,112.18,73.22,67.56,53.76,85.26,83.64,83.07,79.02,148.78,132.35,112.91,106.66,98.41,100.67,101.17,99.95,99.34,156.95,95.7,99.03,93.65,99.86,102.66,111.86,111.85,106.79,108.24,107.3,72.12,47.05,48.44,45.45,38.01,42.67
