headline,link,date_str,parsed_date_iso,sentiment_score
JM Financial’s top 4 Buy recommendations at this hour,https://www.financialexpress.com/market/jm-financials-top-4-buy-recommendations-at-this-hour-2-3853760/,2025-05-22T16:54:43+05:30,2025-05-22T11:24:43,0.2023
Fortis dispute: IHH wants Daiichi to pay Rs 11.8K crore,https://www.financialexpress.com/business/healthcare-fortis-dispute-ihh-wants-daiichi-to-pay-rs-11-8k-crore-3851572/,2025-05-20T22:42:36+05:30,2025-05-20T17:12:36,-0.4767
"Stocks To Watch: From tech stocks to Vedanta, Mazagon Dock, HDFC Bank, 12 stocks in news today",https://www.financialexpress.com/market/stocks-to-watch-from-tech-stocks-to-vedanta-mazagon-dock-hdfc-bank-12-stocks-in-news-today-3798115/,2025-04-04T07:08:03+05:30,2025-04-04T01:38:03,0.0
Dahiya’s Disruption 2.0: The PB Fintech promoter is foraying into hospitals,https://www.financialexpress.com/business/industry/dahiyas-disruption-2-0-the-pb-fintech-promoter-is-foraying-into-hospitals/3786154/,2025-03-24T05:15:13+05:30,2025-03-23T23:45:13,-0.3612
Healthcare ripe for disruption,https://www.financialexpress.com/opinion/healthcare-ripe-for-disruption/3786142/,2025-03-24T05:13:31+05:30,2025-03-23T23:43:31,-0.3612
Fortis Healthcare appoints Leo Puri as Chairman of the Board,https://www.financialexpress.com/business/healthcare-fortis-healthcare-appoints-leo-puri-as-chairman-of-the-board-3701533/,2024-12-27T15:26:58+05:30,2024-12-27T09:56:58,0.0
Fortis Hospitals Mumbai launches initiative to address lack of emergency contact; Launches new helpline number,https://www.financialexpress.com/business/healthcare-fortis-hospitals-mumbai-launches-initiative-to-address-lack-of-emergency-contact-launches-new-helpline-number-3696255/,2024-12-20T12:29:32+05:30,2024-12-20T06:59:32,-0.5574
Fortis Healthcare’s Chairman Ravi Rajagopal steps down,https://www.financialexpress.com/business/healthcare-fortis-healthcares-chairman-ravi-rajagopal-steps-down-3576058/,2024-08-07T12:02:04+05:30,2024-08-07T06:32:04,0.0
"Fortis Healthcare posts Q1 profit growth of 40.4% at Rs 173.98 crore, revenue rises by 12.2% YoY",https://www.financialexpress.com/business/industry-fortis-healthcare-posts-q1-profit-growth-of-40-4-at-rs-17398-crore-revenue-rises-by-122-yoy-3576025/,2024-08-07T11:49:37+05:30,2024-08-07T06:19:37,0.6705
Fortis Healthcare Q4 Results: Profit up 46.9% to Rs 203.14 crore; MD & CEO says planning to add 700 beds in current year,https://www.financialexpress.com/business/industry-fortis-healthcare-q4-results-profit-up-46-9-to-rs-20314-crore-md-ceo-says-planning-to-add-700-beds-in-current-year-3499667/,2024-05-24T10:26:16+05:30,2024-05-24T04:56:16,0.4404
"‘Look, Listen & Link’: Fortis launches comprehensive mental healthcare vertical; Highlights need for psychological first aid",https://www.financialexpress.com/business/healthcare-look-listen-link-fortis-launches-comprehensive-mental-healthcare-vertical-highlights-need-for-psychological-first-aid-3467512/,2024-04-24T22:18:45+05:30,2024-04-24T16:48:45,0.25
