Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,4854.4,4423.46,4117.44,3703.79,3408.92,3167.73,3059.67,2998.69,2853.43,2659.82,2497.73,2503.87,2669.89,2868.21,2830.43,2713.8,2823.85,2764.86,2583.42,2385.08,2400.35,2310.0,2136.89,1856.82,1879.72,1716.52,1649.63,1622.88,1550.97,1553.71,1664.89,1392.26,1696.16,1322.45,1349.72,1271.22,1429.06,1123.47,1122.57,1125.58,1087.04,1052.24,1046.81,1076.18,1143.3,1185.55,1287.58,1276.98,1401.12,1353.92
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.47,18.4,32.03,25.18,17.89,14.8,13.56,14.48,13.31,15.37,11.48,11.38,9.22,10.37,7.93,6.95,5.08,5.26
Total Income From Operations,4854.4,4423.46,4117.44,3703.79,3408.92,3167.73,3059.67,2998.69,2853.43,2659.82,2497.73,2503.87,2669.89,2868.21,2830.43,2713.8,2823.85,2764.86,2583.42,2385.08,2400.35,2310.0,2136.89,1856.82,1879.72,1716.52,1649.63,1622.88,1550.97,1553.71,1664.89,1392.26,1709.63,1340.85,1381.75,1296.39,1446.95,1138.27,1136.13,1140.06,1100.35,1067.61,1058.29,1087.56,1152.52,1195.93,1295.5,1283.93,1406.2,1359.18
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,514.71,414.73,383.91,383.24,409.57,322.77,319.65,334.93,370.18,277.13,269.47,282.66,313.26,254.58,230.99,231.38,276.0,241.07,252.97,236.21,308.81,257.98,232.67,229.49,274.09,198.03,208.56,216.87,209.5,184.77,194.19,177.29,180.16,173.4,189.6,184.89,160.71,158.2,162.27,160.7,157.77,162.69,157.63,152.33,157.74,148.98,144.14,140.85,146.98,142.73
Depreciation,22.69,19.92,16.02,18.23,19.45,17.41,15.42,13.35,17.11,14.75,13.54,12.9,15.84,13.94,12.75,11.4,15.37,14.07,11.34,9.93,12.24,10.98,10.28,9.59,11.94,11.01,10.02,9.11,11.35,11.5,10.58,10.43,13.32,12.17,11.07,11.69,14.65,14.56,14.3,14.01,20.97,21.68,21.15,20.33,12.75,12.38,11.65,10.69,11.96,11.53
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.45,11.55,13.38,11.8,14.95,12.9,17.94,16.83,15.63,19.71,14.42,15.31,--,--,19.48,17.02,24.27,12.2
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,127.41,208.75,207.01,223.58,85.96,13.74,12.03,86.04,75.29,55.68,-12.75,-57.69,-69.96,88.93,74.4,33.67,11.14,58.55,10.71,14.59,4.78,63.99,26.46,3.3,20.45,1.91,2.54,2.65,59.64,56.41,116.96,6.64,--,3.88,17.14,17.55,129.89,7.42,14.57,10.56,21.61,3.5,4.05,7.98,18.17,9.07,8.1,8.48,46.39,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,323.6,289.65,260.87,242.22,257.11,229.39,239.98,213.71,244.07,198.65,169.2,247.98,206.61,183.35,195.98,156.16,224.63,185.82,185.33,127.68,209.39,206.16,153.93,158.09,168.66,134.96,148.36,147.8,145.55,124.96,106.62,119.81,367.99,102.84,98.94,94.09,92.13,96.68,97.27,90.05,95.37,94.79,95.88,87.62,125.56,104.37,92.73,85.75,92.61,88.49
"P/L Before Other Inc. , Int., Excpt. Items & Tax",3866.0,3490.41,3249.65,2836.52,2636.84,2584.42,2472.59,2350.66,2146.78,2113.6,2058.27,2018.01,2204.14,2327.41,2316.31,2281.19,2296.71,2265.35,2123.07,1996.68,1865.12,1770.89,1713.55,1456.36,1404.57,1370.61,1280.15,1246.45,1124.92,1176.07,1236.55,1078.09,1131.72,1037.0,1051.62,976.37,1034.61,848.52,829.79,847.92,789.0,765.24,765.16,803.98,838.3,921.13,1019.4,1021.15,1083.99,1104.23
Other Income,34.07,7.7,8.78,6.31,9.49,7.99,13.92,27.64,10.37,7.28,5.85,5.4,8.48,3.56,2.9,1.14,4.22,11.6,1.05,0.28,2.26,3.16,3.66,1.87,0.69,0.59,0.48,10.11,57.06,12.96,5.04,6.32,3.59,5.57,4.49,4.42,4.34,2.89,3.82,2.56,1.5,1.64,3.24,4.46,6.56,4.82,6.3,1.87,5.34,6.08
"P/L Before Int., Excpt. Items & Tax",3900.07,3498.11,3258.43,2842.83,2646.32,2592.42,2486.51,2378.3,2157.15,2120.88,2064.12,2023.41,2212.62,2330.97,2319.21,2282.32,2300.93,2276.95,2124.12,1996.96,1867.38,1774.05,1717.21,1458.23,1405.26,1371.2,1280.64,1256.56,1181.98,1189.02,1241.58,1084.41,1135.31,1042.57,1056.11,980.8,1038.95,851.41,833.61,850.48,790.49,766.88,768.4,808.44,844.87,925.95,1025.71,1023.02,1089.34,1110.31
Interest,1879.66,1647.59,1550.47,1351.13,1222.76,1211.94,1156.29,1063.77,940.73,914.13,902.69,941.59,920.84,953.3,979.44,982.19,951.3,945.52,924.13,871.5,770.02,693.75,669.88,641.61,611.05,588.88,535.35,501.56,449.55,468.85,488.94,532.6,546.02,596.98,593.74,557.08,563.9,561.58,565.22,567.0,533.24,529.23,508.44,535.44,566.53,627.73,702.14,729.59,742.47,708.08
