Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,31608.67,30963.76,28919.34,27132.76,25436.05,25642.36,25772.68,24368.33,22571.37,21653.74,20839.27,19612.64,17123.98,15238.82,13305.37,11762.78,13512.44,14215.9,11710.46,5602.18,9143.72,12345.29,11076.05,12922.72,14035.16,13070.36,12988.57,13519.91,13307.88,11577.78,12182.07,11575.71,11125.15,10860.05,10411.67,10898.08,10765.77,10896.4,9152.28,9706.63,9411.52,9465.94,9418.1,10096.05,10837.89,10404.91,8814.33,9906.23,10353.38,10642.6
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,150.29,197.41,142.71,--,107.9,123.78,122.32,145.49,116.84,125.63,165.85,162.84,150.77,115.24,116.29,133.15,131.68
Total Income From Operations,31608.67,30963.76,28919.34,27132.76,25436.05,25642.36,25772.68,24368.33,22571.37,21653.74,20839.27,19612.64,17123.98,15238.82,13305.37,11762.78,13512.44,14215.9,11710.46,5602.18,9143.72,12345.29,11076.05,12922.72,14035.16,13070.36,12988.57,13519.91,13307.88,11577.78,12182.07,11575.71,11125.15,11010.34,10609.08,11040.79,10765.77,11004.3,9276.06,9828.95,9557.01,9582.78,9543.73,10261.9,11000.73,10555.68,8929.57,10022.52,10486.53,10774.28
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,23225.92,20278.78,19906.59,18410.94,18327.63,17803.0,18807.42,16615.35,16758.46,14790.54,16366.59,14090.96,12081.73,9590.51,10034.71,8799.2,8725.47,7725.92,6472.04,2112.46,4689.07,5633.63,6091.12,6459.92,7413.26,6055.53,6901.59,6724.69,6249.79,5158.7,5855.52,5947.02,5223.88,5239.38,5347.47,5110.17,4480.24,4699.79,4910.88,5273.95,4810.82,4700.34,5314.04,5447.28,5720.55,5455.02,5117.25,5337.26,5365.33,5308.75
Purchase of Traded Goods,1195.03,1115.82,1120.06,1152.49,999.54,958.61,1076.66,992.67,870.05,886.52,875.98,778.06,709.24,654.74,730.34,280.5,2167.42,2302.65,1840.93,506.12,1749.07,2167.13,2046.83,2386.33,3204.48,2618.34,3111.99,3176.8,3009.87,2484.51,2750.12,2429.96,3064.3,2267.91,2605.11,2948.54,3585.8,2722.6,2199.91,1900.97,1966.9,1656.66,1825.18,1910.63,2591.94,1860.53,1760.34,1864.11,2486.82,2457.02
Increase/Decrease in Stocks,-1191.1,1332.2,-582.64,376.0,-880.93,304.38,-1504.83,506.87,-706.59,770.0,-1293.59,154.93,284.52,1147.87,-1084.28,-887.51,-1202.91,14.0,-220.66,1169.57,-290.98,848.48,-460.87,312.86,-580.91,733.06,-757.47,-344.87,-23.27,387.37,-196.93,43.33,-71.03,451.3,-354.44,-29.85,-150.23,549.77,-466.78,-190.72,83.29,522.77,-301.12,18.69,-181.03,291.48,-495.05,109.93,-5.66,413.29
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,1268.58,1284.96,1152.6,1175.34,1111.18,1134.27,1126.24,1044.73,949.02,934.22,912.85,836.22,746.13,879.02,796.53,885.52,723.55,756.05,701.16,678.04,617.8,759.38,718.78,784.12,709.35,777.52,741.8,751.55,706.26,722.79,705.17,693.79,601.66,685.52,657.75,650.44,511.03,638.92,588.95,609.82,555.91,609.48,568.73,582.81,614.67,548.33,502.37,498.35,442.4,498.15
Depreciation,1305.75,1045.05,961.36,914.62,977.01,817.87,815.83,828.14,838.51,829.16,775.58,680.63,680.48,631.24,580.66,558.6,558.73,571.39,554.48,548.39,583.62,553.73,539.9,545.38,532.52,473.52,461.39,392.97,399.32,369.28,363.27,343.87,342.5,338.9,334.03,311.73,320.62,285.09,238.96,223.43,244.31,234.35,248.29,247.95,290.89,194.81,197.01,180.63,198.6,178.98
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,-58.71,-42.83,--,--,--,--,-24.06,-31.42,-38.24,--,--,--,-51.86,-49.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,2890.99,2142.19,2052.48,1901.8,2432.77,1851.83,1870.34,1661.32,1903.07,1458.25,1539.8,1454.27,1356.82,1160.86,1168.23,1053.41,1333.65,1170.9,1065.4,586.83,1243.94,1287.15,1341.07,1406.69,1643.23,1368.69,1385.71,1340.1,1611.03,1329.08,1338.93,1195.05,1367.88,1066.88,1120.07,1075.95,1263.22,1113.11,1034.88,990.4,1239.58,1099.29,1127.69,1033.02,1348.03,1018.06,899.72,925.43,927.96,885.8
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2913.5,3764.76,4308.89,3201.57,2468.85,2772.4,3581.02,2719.25,1958.85,1985.05,1720.77,1660.4,1265.06,1174.58,1079.18,1073.06,1230.59,1706.41,1335.35,0.77,551.2,1095.79,851.08,1077.36,1113.23,1043.7,1143.56,1478.67,1354.88,1126.05,1365.99,922.69,595.96,960.45,899.09,973.81,755.09,995.02,769.26,1021.1,656.2,759.89,760.92,1021.52,615.68,1187.45,947.93,1106.81,1071.08,1032.29
Other Income,512.54,264.56,677.22,257.55,220.33,383.15,819.12,657.62,333.86,670.01,1325.88,238.58,238.7,523.34,1104.81,205.21,130.99,569.94,392.59,127.79,314.71,206.25,827.74,319.11,236.76,340.93,846.3,264.98,171.49,96.59,561.98,204.64,308.1,110.13,707.5,216.83,114.2,87.32,484.02,164.39,89.67,84.3,485.46,189.51,98.49,94.64,360.63,164.23,92.19,74.24
"P/L Before Int., Excpt. Items & Tax",3426.04,4029.32,4986.11,3459.12,2689.18,3155.55,4400.14,3376.87,2292.71,2655.06,3046.65,1898.98,1503.76,1697.92,2183.99,1278.27,1361.58,2276.35,1727.94,128.56,865.91,1302.04,1678.82,1396.47,1349.99,1384.63,1989.86,1743.65,1526.37,1222.64,1927.97,1127.33,904.06,1070.58,1606.59,1190.64,869.29,1082.34,1253.28,1185.49,745.87,844.19,1246.38,1211.03,714.17,1282.09,1308.56,1271.04,1163.27,1106.53
Interest,81.02,61.42,55.13,52.9,38.68,34.82,32.93,32.34,69.79,68.56,63.66,69.79,55.82,53.25,42.49,71.42,95.16,99.71,109.14,66.87,33.47,22.41,30.23,27.12,28.09,24.91,27.66,32.73,33.01,24.64,22.85,30.77,44.52,38.14,25.72,24.19,45.83,47.35,42.56,38.94,62.86,43.45,49.42,58.57,84.3,63.33,62.26,49.33,51.11,46.59
P/L Before Exceptional Items & Tax,3345.02,3967.9,4930.98,3406.22,2650.5,3120.73,4367.21,3344.53,2222.92,2586.5,2982.99,1829.19,1447.94,1644.67,2141.5,1206.85,1266.42,2176.64,1618.8,61.69,832.44,1279.63,1648.59,1369.35,1321.9,1359.72,1962.2,1710.92,1493.36,1198.0,1905.12,1096.56,859.54,1032.44,1580.87,1166.45,823.46,1034.99,1210.72,1146.55,683.01,800.74,1196.96,1152.46,629.87,1218.76,1246.3,1221.71,1112.16,1059.94
Exceptional Items,--,--,--,--,--,--,--,--,-511.83,-628.88,-247.86,-40.97,124.79,--,-255.0,-78.46,-886.66,-1691.48,-1149.46,64.33,-2780.47,-600.56,--,1367.05,-104.73,-80.0,134.13,20.87,47.86,385.75,--,--,93.68,363.78,--,91.0,5.99,62.75,--,--,36.38,299.34,--,--,52.79,--,--,--,90.62,--
P/L Before Tax,3345.02,3967.9,4930.98,3406.22,2650.5,3120.73,4367.21,3344.53,1711.09,1957.62,2735.13,1788.22,1572.73,1644.67,1886.5,1128.39,379.76,485.16,469.34,126.02,-1948.03,679.07,1648.59,2736.4,1217.17,1279.72,2096.33,1731.79,1541.22,1583.75,1905.12,1096.56,953.22,1396.22,1580.87,1257.45,829.45,1097.74,1210.72,1146.55,719.39,1100.08,1196.96,1152.46,682.66,1218.76,1246.3,1221.71,1202.78,1059.94
Tax,907.88,1003.59,1090.1,793.59,612.29,666.75,915.33,570.8,162.12,429.56,645.21,358.06,280.79,291.6,454.77,272.78,331.32,454.23,392.15,13.92,554.39,372.52,435.99,422.58,368.36,202.91,446.87,510.83,482.13,367.84,573.55,330.6,228.06,283.95,417.6,302.24,224.82,263.27,295.34,296.46,168.83,157.94,250.33,270.68,-214.22,284.7,256.8,283.8,313.59,223.75
P/L After Tax from Ordinary Activities,2437.14,2964.31,3840.88,2612.63,2038.21,2453.98,3451.88,2773.73,1548.97,1528.06,2089.92,1430.16,1291.94,1353.07,1431.73,855.61,48.44,30.93,77.19,112.1,-2502.42,306.55,1212.6,2313.82,848.81,1076.81,1649.46,1220.96,1059.09,1215.91,1331.57,765.96,725.16,1112.27,1163.27,955.21,604.63,834.47,915.38,850.09,550.56,942.14,946.63,881.78,896.88,934.06,989.5,937.91,889.19,836.19
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,2437.14,2964.31,3840.88,2612.63,2038.21,2453.98,3451.88,2773.73,1548.97,1528.06,2089.92,1430.16,1291.94,1353.07,1431.73,855.61,48.44,30.93,77.19,112.1,-2502.42,306.55,1212.6,2313.82,848.81,1076.81,1649.46,1220.96,1059.09,1215.91,1331.57,765.96,725.16,1112.27,1163.27,955.21,604.63,834.47,915.38,850.09,550.56,942.14,946.63,881.78,896.88,934.06,989.5,937.91,889.19,836.19
Equity Share Capital,600.39,600.23,599.98,599.75,599.62,599.49,599.32,599.18,599.05,598.73,598.48,598.38,598.3,597.94,597.69,597.5,597.39,597.15,596.93,596.78,596.52,596.31,596.11,595.97,595.8,595.4,595.22,595.08,594.97,594.73,296.87,296.87,296.81,296.63,296.55,296.39,296.32,296.06,295.96,295.86,295.7,295.4,295.3,295.16,295.16,295.16,295.16,295.16,295.16,295.11
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,20.3,24.7,32.01,21.78,17.0,20.47,28.8,23.15,12.93,12.76,17.46,11.95,10.8,11.32,11.98,7.16,0.41,0.26,0.65,0.94,-20.98,2.57,10.17,19.42,7.13,9.04,13.86,10.26,8.9,10.23,22.4,12.9,12.22,18.75,19.62,16.12,8.08,14.09,15.47,14.37,9.32,15.95,16.03,14.94,15.19,15.82,16.76,15.89,15.06,14.17
Diluted EPS,20.24,24.62,31.9,21.7,16.94,20.4,28.7,23.07,12.89,12.71,17.39,11.91,10.76,11.28,11.93,7.13,0.4,0.26,0.64,0.94,-20.98,2.56,10.14,19.35,7.12,9.01,13.8,10.22,8.87,10.18,22.31,12.85,12.17,17.91,18.73,15.38,8.04,13.44,14.74,13.69,8.86,15.17,15.33,14.32,14.56,15.17,16.07,15.27,14.48,13.62
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.73,42.84,42.76,42.79,42.91,42.94,42.94,42.97,42.76,42.64,42.52
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,68.81,68.97,68.84,68.89,69.67,69.72,69.71,69.77,69.43,69.45,69.26
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
