Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,9692.21,9103.13,8154.19,7173.06,8221.66,7910.7,7821.89,7767.1,7872.92,7926.64,8514.12,7210.97,6663.72,6280.46,5995.03,5266.16,4838.51,4465.32,3971.72,3043.08,3190.96,3712.81,3101.68,3112.33,3146.33,3473.65,3142.7,2972.87,2619.33,3024.84,3088.76,3261.21,3767.28,4939.63,4846.07,4951.99,8436.64,8122.54,5337.87,5666.18,9629.12,5691.75,6985.22,5646.8,6308.07,7092.75,6022.67,4638.95,7516.47,8175.16
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-401.85,92.36,281.89,49.53,-387.89,62.75,314.23,184.19,110.13,85.61,81.78,78.67,69.44,6.85,29.34,15.6,37.5,-3.95
Total Income From Operations,9692.21,9103.13,8154.19,7173.06,8221.66,7910.7,7821.89,7767.1,7872.92,7926.64,8514.12,7210.97,6663.72,6280.46,5995.03,5266.16,4838.51,4465.32,3971.72,3043.08,3190.96,3712.81,3101.68,3112.33,3146.33,3473.65,3142.7,2972.87,2619.33,3024.84,3088.76,3261.21,3365.43,5031.99,5127.96,5001.52,8048.75,8185.29,5652.09,5850.38,9739.25,5777.37,7066.99,5725.47,6377.51,7099.6,6052.01,4654.55,7553.96,8171.22
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,6122.58,5981.5,4703.55,4290.11,4162.42,4956.98,5145.25,5411.56,6157.24,6472.37,6711.57,5745.42,5427.93,5091.86,4572.19,4289.61,4237.94,3891.44,3249.9,2617.35,2803.11,3187.82,2525.69,2745.87,2549.22,3127.03,2734.8,2556.85,2249.35,2476.73,2269.29,2213.36,2483.51,2648.49,2559.36,2728.06,3632.63,3802.6,3561.81,3625.8,3984.24,4366.21,4059.25,3570.87,3806.8,4207.03,3206.03,2602.53,4054.24,5077.02
Purchase of Traded Goods,2275.01,2617.37,1997.96,2045.14,2719.96,2182.91,1646.25,1569.21,831.36,797.08,818.46,839.97,613.3,580.44,586.61,331.59,167.23,142.5,94.79,113.5,142.68,88.32,91.16,64.68,185.15,50.37,47.26,72.57,171.98,216.6,337.46,699.66,534.87,1947.59,1779.49,1521.15,4359.67,3810.71,1080.26,1405.33,4751.8,905.41,2534.65,1609.52,1603.92,2846.76,2100.2,1084.16,2746.28,2829.49
Increase/Decrease in Stocks,-309.26,-937.08,204.21,-149.9,258.73,-234.02,33.03,-46.35,-48.48,-321.6,254.99,-184.12,-246.58,-220.25,115.51,25.91,-166.34,-196.2,72.38,-57.46,-64.79,-40.74,65.03,-35.51,77.03,-48.98,36.85,13.9,-46.99,-28.6,53.14,28.08,-153.15,30.47,240.55,184.39,211.63,-212.78,253.57,58.35,269.34,-130.34,-54.47,63.6,274.09,-664.34,180.59,441.22,-27.26,-395.6
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,161.29,144.06,130.11,117.28,100.9,85.36,90.61,77.24,77.1,72.79,70.43,57.56,49.43,48.7,46.87,40.81,37.58,33.41,34.22,34.42,38.26,35.64,42.14,36.66,37.73,37.74,40.86,34.86,33.26,40.69,47.34,36.12,41.41,42.92,52.19,50.16,54.43,62.24,48.45,46.26,52.78,58.08,46.13,44.5,45.39,52.49,39.83,39.2,36.94,43.1
Depreciation,85.27,69.71,56.45,56.96,81.36,59.7,60.1,67.66,43.33,42.75,40.8,32.75,37.21,33.14,33.68,32.7,32.89,33.47,34.06,32.83,34.25,33.71,34.08,33.73,33.47,36.32,33.5,34.96,34.55,35.07,35.54,35.2,39.63,37.79,39.97,38.66,39.92,37.09,36.26,36.61,26.11,42.01,24.49,55.4,42.83,40.35,41.0,40.31,45.8,39.55
