Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,998.58,986.11,962.48,931.08,926.83,901.24,871.02,823.96,763.77,709.54,657.48,611.21,560.99,508.27,467.77,450.8,467.27,502.72,525.41,522.4,528.82,516.55,500.49,484.01,463.05,448.54,420.96,405.67,399.49,392.1,383.85,368.82,360.79,349.49,332.31,309.48,295.04,282.03,263.38,242.48,226.87,215.1,198.35,175.99,161.58,151.69,137.91,126.56,113.1,102.82
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.69,0.16,0.06,0.14,0.24,0.33,0.0,0.05,0.19,0.42,0.1,0.01,0.08,0.11,0.04,0.03,0.13,0.08
Total Income From Operations,998.58,986.11,962.48,931.08,926.83,901.24,871.02,823.96,763.77,709.54,657.48,611.21,560.99,508.27,467.77,450.8,467.27,502.72,525.41,522.4,528.82,516.55,500.49,484.01,463.05,448.54,420.96,405.67,399.49,392.1,383.85,368.82,361.48,349.64,332.38,309.62,295.27,282.36,263.38,242.53,227.06,215.52,198.45,176.0,161.67,151.8,137.95,126.59,113.23,102.9
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,30.72,29.13,28.85,23.3,26.61,24.58,24.97,20.71,22.42,21.39,17.87,22.04,18.29,21.44,18.88,18.2,21.94,19.28,14.97,13.8,15.49,13.83,12.26,12.61,16.33,8.47,6.03,10.57,12.8,10.84,10.2,10.32,9.6,10.43,9.97,9.36,8.24,8.41,9.3,7.1,6.51,6.21,6.66,5.37,4.42,4.66,4.5,4.32,4.95,4.08
Depreciation,4.12,3.33,2.79,2.63,4.16,3.09,2.76,2.71,3.66,3.23,3.4,2.16,2.23,2.69,2.52,2.37,2.43,2.55,2.28,2.31,2.78,2.42,2.07,2.2,0.88,0.88,0.62,0.58,0.87,0.8,0.76,0.65,1.1,0.91,0.98,0.74,0.96,0.93,0.83,0.73,1.04,1.0,1.21,0.48,0.96,0.38,0.36,0.32,0.56,0.3
