Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1104.93,1049.65,1062.49,1001.75,1104.11,1024.27,1010.22,964.42,1090.7,986.47,979.63,913.95,987.0,950.49,862.2,499.67,859.26,756.26,650.13,257.53,603.06,677.64,651.4,639.7,734.27,700.2,677.49,614.11,701.36,624.05,633.84,620.96,703.72,600.53,626.97,594.53,662.63,600.16,611.84,563.06,603.48,565.43,544.8,511.56,534.38,435.67,473.93,432.63,447.02,403.23
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.47,0.47,0.53,0.52,0.72,1.64,4.16,2.43,2.12,1.81,1.36,2.17,0.38,0.37,0.44,0.25,0.21,0.3,0.29
Total Income From Operations,1104.93,1049.65,1062.49,1001.75,1104.11,1024.27,1010.22,964.42,1090.7,986.47,979.63,913.95,987.0,950.49,862.2,499.67,859.26,756.26,650.13,257.53,603.06,677.64,651.4,639.7,734.27,700.2,677.49,614.11,701.36,624.05,633.84,621.43,704.19,601.06,627.49,595.25,664.27,604.32,614.27,565.18,605.29,566.79,546.97,511.94,534.75,436.11,474.18,432.84,447.32,403.52
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,168.27,180.58,174.0,165.93,160.41,182.39,166.62,151.32,160.86,177.81,174.63,174.24,152.77,158.34,134.95,118.42,131.34,128.77,116.38,15.33,109.28,122.27,120.56,115.92,123.66,122.12,136.91,130.85,123.59,115.96,128.2,115.4,105.17,90.94,105.0,102.84,100.08,87.7,80.3,76.96,79.62,89.05,84.64,81.81,70.84,70.25,70.73,63.05,70.48,71.5
Purchase of Traded Goods,441.06,407.28,394.5,369.63,414.57,364.57,356.59,352.48,406.49,351.29,314.67,303.04,345.99,322.35,316.27,165.48,307.85,271.99,221.44,81.55,207.29,222.78,208.48,201.46,254.47,229.1,202.17,180.25,220.87,186.19,188.27,223.79,255.81,222.16,230.66,224.23,262.28,248.73,273.32,251.44,266.16,251.86,231.09,226.14,217.5,167.23,211.55,198.5,166.51,131.76
Increase/Decrease in Stocks,11.2,-25.22,-4.31,-2.79,37.82,-35.13,-7.54,8.91,23.21,-43.41,-12.14,-47.33,15.4,-5.91,11.43,-61.24,25.44,-7.26,3.61,73.67,-15.59,-2.06,-4.67,-1.93,9.22,-0.37,-12.38,-27.93,7.28,0.37,10.88,-25.49,11.46,4.81,-7.58,-21.56,-1.3,-4.14,-3.32,-0.23,2.54,-27.46,-3.11,-17.53,31.35,5.35,-1.52,-9.78,18.7,16.34
Power & Fuel,154.67,158.73,--,144.47,147.13,169.41,--,--,--,--,--,--,164.55,--,--,--,99.65,92.97,81.77,--,93.1,99.25,93.75,90.72,95.69,101.68,110.49,104.38,99.39,81.88,79.76,--,--,63.04,65.12,59.14,64.51,64.4,64.53,61.19,69.11,72.2,74.46,72.52,64.51,58.04,67.68,53.57,59.67,61.83
Employees Cost,102.65,105.18,103.0,101.47,99.05,98.38,95.98,86.86,88.91,89.15,88.37,87.57,81.38,81.84,73.68,69.53,70.73,64.84,55.68,46.49,62.84,67.98,67.45,66.93,67.33,64.59,64.36,67.76,62.56,62.34,64.23,58.41,53.07,55.92,57.37,54.16,50.72,47.33,45.82,46.17,45.06,43.05,41.54,41.4,37.21,37.22,36.95,38.45,30.31,31.87
Depreciation,28.9,27.64,29.13,31.55,31.79,29.68,27.25,21.82,23.03,23.39,22.99,21.5,21.14,21.41,19.65,18.17,18.65,19.09,19.15,17.02,20.1,19.59,19.67,19.49,15.52,15.84,16.08,16.01,16.15,15.76,15.12,14.73,13.62,13.42,13.24,12.93,13.16,11.59,11.34,11.11,9.58,9.67,10.27,9.86,9.22,9.18,9.1,8.98,8.98,9.08
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
