Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,17112.7,16803.0,16895.8,16481.3,16593.2,16315.7,16680.7,17202.8,17477.3,17078.7,16941.8,16255.6,15585.6,15278.7,14720.0,13990.1,13260.0,12596.1,12250.4,12192.9,13127.2,12695.9,12522.6,12042.0,12321.3,12138.7,12002.3,11567.5,11434.0,11072.7,11050.5,11152.8,11220.0,11378.3,11453.8,11587.5,11661.5,11206.9,11036.9,10775.4,10617.5,10400.6,10228.3,9963.4,10338.3,9989.9,9589.5,8732.3,8548.6,9271.7
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.3,74.5,--,--,--,--,--,--,--,408.2,--,--,--,--,--,--,--,34.0,120.6,129.9,140.7,63.5,79.2,217.0,9.1,17.7,90.9
Total Income From Operations,17112.7,16803.0,16895.8,16481.3,16593.2,16315.7,16680.7,17202.8,17477.3,17078.7,16941.8,16255.6,15585.6,15278.7,14720.0,13990.1,13260.0,12596.1,12250.4,12192.9,13127.2,12695.9,12522.6,12061.3,12395.8,12138.7,12002.3,11567.5,11434.0,11072.7,11050.5,11152.8,11628.2,11378.3,11453.8,11587.5,11661.5,11206.9,11036.9,10775.4,10651.5,10521.2,10358.2,10104.1,10401.8,10069.1,9806.5,8741.4,8566.3,9362.6
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.1,--,0.6,0.9,1.9,2.4,187.5,-19.7,35.1,108.5,373.0
Purchase of Traded Goods,58.8,28.9,67.5,55.4,47.7,49.6,74.9,92.0,15.2,110.2,113.2,139.6,94.6,180.8,88.9,124.5,170.7,126.5,153.7,137.0,244.2,184.7,116.7,252.7,311.9,213.0,237.8,379.3,449.9,289.1,206.7,523.9,376.4,556.8,551.9,701.8,716.9,643.3,586.1,709.6,722.1,636.3,547.6,550.4,724.4,453.3,574.4,533.7,561.3,793.5
Increase/Decrease in Stocks,-2.7,25.7,-10.1,-3.9,18.1,-1.5,14.6,-13.3,63.6,-14.4,-10.8,-41.9,6.5,-30.8,5.5,12.4,-5.0,-24.0,20.5,43.0,10.5,17.4,148.7,-16.7,-20.4,7.1,-4.1,-37.9,-70.9,50.9,25.7,52.0,177.0,-35.3,78.2,-55.9,36.8,-16.4,-84.1,10.8,-45.6,-166.2,-36.1,-6.4,51.0,-41.0,23.0,-31.9,13.5,82.2
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,9298.7,9333.4,9503.6,9199.8,9593.7,9317.5,9642.7,9735.6,9622.1,9376.9,9517.9,8684.7,8389.7,8004.6,7755.7,7392.4,6783.9,6597.9,6661.3,6424.2,6811.4,6559.3,6548.0,6253.1,6159.9,5948.0,5933.5,5767.1,5618.1,5399.7,5377.0,5361.4,5427.1,5320.5,5568.8,5527.6,5423.2,5334.0,5327.2,5182.9,4977.7,4974.6,4997.4,4776.5,4653.8,4648.2,4653.5,4301.5,4083.8,4072.4
Depreciation,374.8,346.0,359.5,366.3,374.3,370.0,370.8,376.7,383.9,408.1,405.2,394.9,395.0,377.8,357.9,355.0,343.3,333.4,350.9,321.7,309.0,293.7,263.8,274.6,221.8,228.4,241.4,242.7,241.8,262.5,259.3,251.2,265.2,281.7,259.7,241.1,237.6,230.4,207.0,200.4,200.9,200.4,190.1,187.0,194.0,187.3,177.1,175.4,172.3,186.9
