headline,link,date_str,parsed_date_iso,sentiment_score
GAIL reports 1.3% rise in its consolidated Q4FY25 net profit,https://www.financialexpress.com/business/industry/gail-reports-1-3-rise-in-its-consolidated-q4fy25-net-profit/3843757/,2025-05-14T14:33:55+05:30,2025-05-14T09:03:55,0.4404
These 2 stocks doubled as FIIs and MFs bought in — is the rally done or just starting?,https://www.financialexpress.com/market/stock-insights/these-2-stocks-doubled-as-fiis-and-mfs-bought-in-is-the-rally-done-or-just-starting/3828397/,2025-05-01T05:32:00+05:30,2025-05-01T00:02:00,0.0
"GAIL, CONCOR in pact for LNG use",https://www.financialexpress.com/business/industry-gail-concor-in-pact-for-lng-use-3822543/,2025-04-25T20:31:58+05:30,2025-04-25T15:01:58,0.0
"Govt tweaks domestic gas allocation policy for CNG, PNG segments",https://www.financialexpress.com/business/industry-govt-tweaks-domestic-gas-allocation-policy-for-cng-png-segments-3814325/,2025-04-18T21:31:09+05:30,2025-04-18T16:01:09,0.0
"GAIL’s Q3 consolidated net surges 28% to Rs 4,084 crore",https://www.financialexpress.com/business/industry-gails-q3-consolidated-net-surges-28-to-rs-4084-crore-3731559/,2025-01-31T02:15:00+05:30,2025-01-30T20:45:00,0.0
GAIL inks pact with Abu Dhabi firm for LNG supply,https://www.financialexpress.com/business/industry-gail-inks-pact-with-abu-dhabi-firm-for-lng-supply-3665591/,2024-11-15T01:30:00+05:30,2024-11-14T20:00:00,0.0
"GAIL, AM Green sign MoU to jointly develop renewable energy up to 2.5 GW & green chemical projects",https://www.financialexpress.com/business/industry-gail-am-green-sign-mou-to-jointly-develop-renewable-energy-up-to-2-5-gw-green-chemical-projects-3630732/,2024-10-04T17:21:09+05:30,2024-10-04T11:51:09,0.2732
"GAIL to commission its first green hydrogen project in April, sources say",https://www.financialexpress.com/business/industry-gail-to-commission-its-first-green-hydrogen-project-in-april-sources-say-3436912/,2024-03-26T13:08:16+05:30,2024-03-26T07:38:16,0.0
GAIL to set up retail LNG biz with Rs 650 cr investment; plans to acquire 50% market share in 6 years,https://www.financialexpress.com/business/industry-gail-to-set-up-retail-lng-biz-with-rs-650-cr-investment-plans-to-acquire-50-market-share-in-6-years-3425836/,2024-03-15T06:00:00+05:30,2024-03-15T00:30:00,0.296
"GAIL, IGL walk away with Reliance gas; bid at $11 per million BTU",https://www.financialexpress.com/business/industry-express-mobility-gail-igl-walk-away-with-reliance-gas-bid-at-11-per-million-btu-3392565/,2024-02-13T12:28:01+05:30,2024-02-13T06:58:01,0.0
"Petronet draws Rs 40,000 crore investment plan to treble profit by 2028",https://www.financialexpress.com/business/industry-petronet-draws-rs-40000-crore-investment-plan-to-treble-profit-by-2028-3389404/,2024-02-09T16:09:17+05:30,2024-02-09T10:39:17,0.4404
India exploring strategic gas reserves across West coast,https://www.financialexpress.com/business/industry-india-exploring-strategic-gas-reserves-across-west-coast-3386248/,2024-02-07T00:30:00+05:30,2024-02-06T19:00:00,0.0
Petronet LNG inks $78 billion deal with Qatar,https://www.financialexpress.com/business/industry-india-to-sign-multi-billion-dollar-deal-to-extend-lng-imports-from-qatar-for-20-years-3385614/,2024-02-06T22:25:20+05:30,2024-02-06T16:55:20,0.0
"GAIL Q3 Results: Profit surges 672.1% to Rs 3,194.62 crore, revenue drops by 3.3% on-year",https://www.financialexpress.com/business/industry-gail-q3-results-profit-surges-672-1-to-rs-319462-crore-revenue-drops-by-33-on-year-3377768/,2024-01-29T15:19:23+05:30,2024-01-29T09:49:23,0.4404
"IOC, GAIL fined for second straight quarter for failing to meet listing norms",https://www.financialexpress.com/market/ioc-gail-fined-for-second-straight-quarter-for-failing-to-meet-listing-norms-3318049/,2023-11-26T10:37:53+05:30,2023-11-26T05:07:53,-0.34
"GAIL posts buoyant growth in Q2; Should you buy, hold or sell the stock?",https://www.financialexpress.com/market/gail-posts-buoyant-growth-in-q2-should-you-buy-hold-or-sell-the-stock-3293860/,2023-11-01T14:55:05+05:30,2023-11-01T09:25:05,0.5423
GAIL to tap spot LNG markets to meet surge in power demand,https://www.financialexpress.com/market/commodities-gail-to-tap-spot-lng-markets-to-meet-surge-in-power-demand-3235695/,2023-09-07T11:38:07+05:30,2023-09-07T06:08:07,-0.128
"Stock exchanges slap fines on IOC, ONGC, GAIL for failure to meet listing regulations",https://www.financialexpress.com/market/stock-exchanges-slap-fines-on-ioc-ongc-gail-for-failure-to-meet-listing-regulations-3224116/,2023-08-27T12:40:40+05:30,2023-08-27T07:10:40,-0.4019
Likhita Infrastructure bags Rs 235.50 crore order from GAIL,https://www.financialexpress.com/business/industry-likhita-infrastructure-bags-order-from-gail-worth-rs-235-50-crore-3179249/,2023-07-20T11:49:44+05:30,2023-07-20T06:19:44,0.0
"ONGC sells KG gas to Torrent, GAIL at $11",https://www.financialexpress.com/business/industry-ongc-sells-kg-gas-to-torrent-gail-at-11-3147431/,2023-06-29T11:34:45+05:30,2023-06-29T06:04:45,0.0
Kamal Kishore Chatiwal takes charge as managing director of IGL,https://www.financialexpress.com/business/industry-kamal-kishore-chatiwal-takes-charge-as-managing-director-of-igl-3127060/,2023-06-15T14:58:03+05:30,2023-06-15T09:28:03,0.0
"GAIL infuses Rs 2,100 crore in JBF Petrochemicals",https://www.financialexpress.com/business/industry-gail-infuses-rs-2100-crore-in-jbf-petrochemicals-3111571/,2023-06-02T15:47:30+05:30,2023-06-02T10:17:30,0.0
"Gail to borrow up to Rs 7,000 cr domestically to fund Rs 10,000 cr capex plan in FY24",https://www.financialexpress.com/business/industry-gail-to-borrow-up-to-rs-7000-cr-domestically-to-fund-rs-10000-cr-capex-plan-in-fy24-3094206/,2023-05-19T18:07:21+05:30,2023-05-19T12:37:21,0.0
"GAIL Q4FY23 Results: Profit slumps 81.5% on-year to Rs 642.74 cr on higher expenses, misses estimates",https://www.financialexpress.com/business/industry-gail-q4fy23-results-profit-slumps-81-5-to-rs-64274-crore-on-higher-expenses-misses-estimates-3092574/,2023-05-18T15:05:31+05:30,2023-05-18T09:35:31,0.25
Gas-based power plants ready to meet peak demand,https://www.financialexpress.com/business/industry-gas-based-power-plants-ready-to-meet-peak-demand-3059337/,2023-04-24T03:50:00+05:30,2023-04-23T22:20:00,0.25
ONGC Tripura Asset posts high ever gas production,https://www.financialexpress.com/business/industry-ongc-tripura-asset-posts-high-ever-gas-production-3037974/,2023-04-07T15:58:16+05:30,2023-04-07T10:28:16,0.3612
GAIL signs pact with Shell to explore ethane sourcing,https://www.financialexpress.com/business/industry-gail-signs-pact-with-shell-to-explore-ethane-sourcing-3013298/,2023-03-17T14:39:57+05:30,2023-03-17T09:09:57,0.0
Rating: hold; Gail’s Ebitda may increase by 15%,https://www.financialexpress.com/market/rating-hold-gails-ebitda-may-increase-by-15-3001436/,2023-03-07T03:30:00+05:30,2023-03-06T22:00:00,0.3182
Tata Steel Mining signs MoU with GAIL to get clean fuel,https://www.financialexpress.com/business/industry-tata-steel-mining-signs-mou-with-gail-to-get-clean-fuel-2998508/,2023-03-03T13:14:36+05:30,2023-03-03T07:44:36,0.4019
Cummins technology for GAIL Hydrogen plant,https://www.financialexpress.com/business/industry-cummins-technology-for-gail-hydrogen-plant-2906861/,2022-12-09T02:30:00+05:30,2022-12-08T21:00:00,0.0
GAIL (India) emerges as successful bidder for JBF Petrochemicals,https://www.financialexpress.com/business/industry-gail-india-emerges-as-successful-bidder-for-jbf-petrochemicals-2718806/,2022-10-19T01:30:00+05:30,2022-10-18T20:00:00,0.5859
"GAIL, Bombay Dyeing, HDFC, Avenue Supermarts, Nykaa, Vedanta, Dilip Buildcon stocks in focus",https://www.financialexpress.com/market/stocks-to-watch-gail-bombay-dyeing-hdfc-avenue-supermarts-dmart-nykaa-vedanta-dilip-buildcon-stocks-in-focus-2699791/,2022-10-04T07:21:20+05:30,2022-10-04T01:51:20,0.0
Sandeep Kumar Gupta takes over as GAIL Chairman,https://www.financialexpress.com/business/industry-sandeep-kumar-gupta-takes-over-as-gail-chairman-2699390/,2022-10-03T17:14:10+05:30,2022-10-03T11:44:10,0.0
"Buy GAIL, HDFC, Dr Reddy’s, Tata Comm stocks for near-term gains, charts show strength; Nifty support at 17700",https://www.financialexpress.com/business/sme-buy-gail-hdfc-dr-reddys-tata-comm-stocks-for-near-term-gains-charts-show-strength-nifty-support-at-17700-2680930/,2022-09-21T10:18:20+05:30,2022-09-21T04:48:20,0.875
GAIL targets net-zero emissions by 2040: Chairman Manoj Jain,https://www.financialexpress.com/business/industry-gail-targets-net-zero-emissions-by-2040-chairman-manoj-jain-2645127/,2022-08-26T14:57:15+05:30,2022-08-26T09:27:15,0.0
India aims to have 15% gas in energy mix by 2030,https://www.financialexpress.com/market/commodities-india-aims-to-have-15-gas-in-energy-mix-by-2030-2635559/,2022-08-19T04:50:00+05:30,2022-08-18T23:20:00,0.2732
"Sona Comstar, Bharti Airtel, Avenue Supermarts, Bank of Baroda, ONGC, Gail India, Natco Pharma stocks in focus",https://www.financialexpress.com/market/stocks-to-watch-sona-comstar-bharti-airtel-avenue-supermarts-bank-of-baroda-ongc-gail-india-natco-pharma-stocks-in-focus-2634121/,2022-08-18T08:13:32+05:30,2022-08-18T02:43:32,0.0
GAIL Rating: Buy | Supply disruption poses earnings risk,https://www.financialexpress.com/market/gail-rating-buy-supply-disruption-poses-earnings-risk-2621021/,2022-08-08T03:30:00+05:30,2022-08-07T22:00:00,-0.5574
Default by Gazprom unit: GAIL looking for alternative ways to source LNG,https://www.financialexpress.com/business/industry-default-by-gazprom-unit-gail-looking-for-alternative-ways-to-source-lng-2619467/,2022-08-06T07:37:38+05:30,2022-08-06T02:07:38,0.0
"GAIL share price tanks 4% despite healthy Q1 earnings; should you buy, hold or sell?",https://www.financialexpress.com/market/gail-share-price-tanks-4-despite-healthy-q1-earnings-should-you-buy-hold-or-sell-2618742/,2022-08-05T14:36:16+05:30,2022-08-05T09:06:16,-0.015
Price hike: IGL increases piped cooking gas price by this much in Delhi NCR; 2nd hike in less than 2-weeks,https://www.financialexpress.com/policy/economy-price-hike-igl-increases-piped-cooking-gas-price-by-this-much-in-delhi-ncr-2nd-hike-in-less-than-2-weeks-2618652/,2022-08-05T13:08:48+05:30,2022-08-05T07:38:48,0.0
Former Gazprom unit cuts LNG supplies to India,https://www.financialexpress.com/business/industry-former-gazprom-unit-cuts-lng-supplies-to-india-2617870/,2022-08-04T19:07:16+05:30,2022-08-04T13:37:16,-0.296
"RIL, ONGC, Oil India, Chennai Petroleum share prices soar 11% as government cuts windfall tax on fuel exports",https://www.financialexpress.com/market/ril-ongc-oil-india-bpcl-gail-chennai-petroleum-share-prices-soar-government-cuts-windfall-tax-on-fuel-exports-morgan-stanley-2599842/,2022-07-20T11:05:57+05:30,2022-07-20T05:35:57,0.0
Russia defaults on LNG supplies to India,https://www.financialexpress.com/business/industry-russia-defaults-on-lng-supplies-to-india-2598703/,2022-07-19T14:19:02+05:30,2022-07-19T08:49:02,0.0
GAIL invites investment proposals from startups operating in focus areas,https://www.financialexpress.com/business/industry-gail-invites-investment-proposals-from-startups-operating-in-focus-areas-2584942/,2022-07-06T15:09:08+05:30,2022-07-06T09:39:08,0.0
"Fitch affirms ‘BBB-‘ rating to GAIL, outlook stable",https://www.financialexpress.com/business/industry-fitch-affirms-bbb-rating-to-gail-outlook-stable-2574229/,2022-06-27T15:33:03+05:30,2022-06-27T10:03:03,0.296
GAIL net profit jumps 40% on higher gas margins,https://www.financialexpress.com/business/industry-gail-net-profit-jumps-40-on-higher-gas-margins-2539962/,2022-05-27T15:06:42+05:30,2022-05-27T09:36:42,0.4404
GAIL may bid for domestic gas for raising supplies to city gas units,https://www.financialexpress.com/business/industry-gail-may-bid-for-domestic-gas-for-raising-supplies-to-city-gas-units-2498726/,2022-04-21T09:14:27+05:30,2022-04-21T03:44:27,0.0
"Disinvestment receipts hit a decade’s low in FY22; LIC IPO, sale of BPCL, IDBI Bank in FY23",https://www.financialexpress.com/policy/economy-disinvestment-receipts-hit-a-decades-low-in-fy22-lic-ipo-sale-of-bpcl-idbi-bank-in-fy23-2480391/,2022-04-04T04:30:00+05:30,2022-04-03T23:00:00,-0.2732
"Crude oil at 14-year high may bode well for ONGC, GAIL, other stocks; check target price",https://www.financialexpress.com/market/crude-oil-at-14-year-high-may-bode-well-for-ongc-gail-other-stocks-check-target-price-2454214/,2022-03-08T16:07:02+05:30,2022-03-08T10:37:02,-0.3818
"India gets 10 bids for 8 oil, gas blocks in latest bid round",https://www.financialexpress.com/business/industry-india-gets-10-bids-for-8-oil-gas-blocks-in-latest-bid-round-2436882/,2022-02-17T15:26:45+05:30,2022-02-17T09:56:45,-0.2263
"SBI, Tech Mahindra, Zee, Gail shares among HDFC Securities top stock picks for 2022",https://www.financialexpress.com/market/sbi-tech-mahindra-zee-gail-shares-among-hdfc-securities-top-stock-picks-for-2022-2388076/,2021-12-23T16:04:04+05:30,2021-12-23T10:34:04,0.6369
"RIL, Infosys, TCS, GAIL, Alok Industries, ZEEL, Adani Green, Federal Bank, Srei Infra Finance stocks in focus",https://www.financialexpress.com/market/ril-infosys-tcs-gail-alok-industries-zeel-adani-green-federal-bank-srei-infra-finance-stocks-in-focus-2343909/,2021-10-05T08:46:50+05:30,2021-10-05T03:16:50,0.0
"Oil & Gas stocks to buy: Shares may rally 40%; OMCs cut petrol, diesel prices as global crude rates fall",https://www.financialexpress.com/market/oil-and-gas-stocks-to-buy-shares-may-rally-40pc-omcs-cut-petrol-diesel-prices-as-global-crude-rates-fall-2318236/,2021-08-26T14:54:43+05:30,2021-08-26T09:24:43,-0.5574
"HUL, Bharti Airtel, Bajaj Auto, Bajaj Finserv, IOC, GAIL, ONGC, IGL, Jubilant Foodworks stocks in focus",https://www.financialexpress.com/market/hul-bharti-airtel-bajaj-auto-bajaj-finserv-ioc-gail-ongc-igl-jubilant-foodworks-stocks-in-focus-2295255/,2021-07-22T08:06:42+05:30,2021-07-22T02:36:42,0.6124
GAIL rating – ‘Hold’: Oil at $70 level could boost Ebitda by 15%,https://www.financialexpress.com/market/gail-rating-hold-oil-at-70-level-could-boost-ebitda-by-15-2288129/,2021-07-12T02:45:15+05:30,2021-07-11T21:15:15,0.4019
"Stocks in focus: Tata Communications, Adani Ports, HFCL, GAIL India, Tech Mahindra",https://www.financialexpress.com/market/tata-communications-hfcl-gail-india-tech-mahindra-adani-ports-and-special-economic-zone-apsez-stocks-in-focus-2213515/,2021-03-16T08:37:29+05:30,2021-03-16T03:07:29,0.0
"Stocks in focus: GAIL, Tata Consumer Products, Heranba Industries, NTPC, Bharti Airtel, UPL",https://www.financialexpress.com/market/gail-tata-consumer-products-bharti-airtel-heranba-industries-ntpc-upl-zuari-agrochemicals-stocks-in-focus-2200713/,2021-02-24T08:39:33+05:30,2021-02-24T03:09:33,0.0
Dabhol project: NTPC inks pact to buy GAIL’s 25.1% stake in Ratnagiri Gas and Power Pvt Ltd,https://www.financialexpress.com/business/industry-dabhol-project-ntpc-inks-pact-to-buy-gails-25-1-stake-in-ratnagiri-gas-and-power-pvt-ltd-2200509/,2021-02-23T19:36:25+05:30,2021-02-23T14:06:25,0.0
"Nifty 50 reshuffle: This Tata group stock may replace GAIL, could get Rs 760-crore fund boost",https://www.financialexpress.com/market/nifty-50-reshuffle-tata-consumer-stock-inclusion-gail-exit-avenue-supermarts-2171412/,2021-01-15T12:23:55+05:30,2021-01-15T06:53:55,0.6597
"PSU value picks: These OMC, utility stocks may be entering value-creation phase; check target price",https://www.financialexpress.com/market/psu-value-picks-these-omc-utility-stocks-may-be-entering-value-creation-phase-check-target-price-2146180/,2020-12-09T10:17:27+05:30,2020-12-09T04:47:27,0.34
Gail India FY25 Q4 results: Profit falls by 5.9 percent,https://www.financialexpress.com/business/industry-gail-india-fy25-q4-results-profit-falls-by-5-9-percent-3843404/,2025-05-13T18:02:35+05:30,2025-05-13T12:32:35,0.4404
Motilal Oswal’s top picks at this hour: Manappuram Finance and GAIL,https://www.financialexpress.com/market/motilal-oswals-top-picks-at-this-hour-manappuram-finance-and-gail-3783942/,2025-03-21T13:09:13+05:30,2025-03-21T07:39:13,0.2023
GAIL India shares rise 7% on surge in Q2 net profit,https://www.financialexpress.com/market/gail-india-shares-rise-7-on-surge-in-q2-net-profit-3657816/,2024-11-06T12:33:27+05:30,2024-11-06T07:03:27,0.6249
"GAIL posts Q2 profit growth of 10.1% at Rs 2689.67 crore, revenue up 2.8% YoY",https://www.financialexpress.com/business/industry-gail-posts-q2-profit-growth-of-10-1-at-rs-268967-crore-revenue-up-28-yoy-3657365/,2024-11-05T20:53:04+05:30,2024-11-05T15:23:04,0.6705
GAIL shoots up 5% to 52-week highs; Brokerages maintain Buy,https://www.financialexpress.com/market/gail-shoots-up-5-to-52-week-highs-brokerages-maintain-buy-3569600/,2024-07-31T11:51:12+05:30,2024-07-31T06:21:12,0.0
"GAIL, Vital sign long term LNG deal for supply of 1 MTPA LNG for 10 years starting 2026",https://www.financialexpress.com/business/industry-gail-vital-sign-long-term-lng-deal-for-supply-of-1-mtpa-lng-for-10-years-starting-2026-3356452/,2024-01-05T13:56:31+05:30,2024-01-05T08:26:31,0.296
"Gail, Trualt Bioenergy to set up 10 compressed biogas plants",https://www.financialexpress.com/business/industry-gail-trualt-bioenergy-to-set-up-10-compressed-biogas-plants-3354515/,2024-01-03T18:15:08+05:30,2024-01-03T12:45:08,0.0
"GAIL signs Rs 63,000-cr deal to source petrochemical feedstock from BPCL",https://www.financialexpress.com/business/industry-gail-signs-rs-63000-cr-deal-to-source-petrochemical-feedstock-from-bpcl-3295043/,2023-11-02T14:14:00+05:30,2023-11-02T08:44:00,0.0
