Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,35685.21,34937.05,32911.73,33673.79,32317.72,34236.49,31806.75,32212.09,32843.2,35365.43,38478.57,37562.48,26961.85,25769.75,21510.98,17383.9,15546.22,15454.29,13642.74,12086.9,17753.12,17767.32,18039.92,18310.6,18763.41,19788.98,19275.32,17298.59,15430.69,14414.34,12409.65,11406.47,13452.0,12132.44,11858.16,10686.58,11659.96,13357.17,14063.67,12519.04,14235.41,14933.75,14063.18,13337.11,14464.29,15980.62,13944.55,12855.64,12408.58,12474.25
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.22,20.13,--,46.83,55.92,25.64,35.21,35.66,66.54,35.12,102.87,57.9,57.9,44.16,62.12,29.94
Total Income From Operations,35685.21,34937.05,32911.73,33673.79,32317.72,34236.49,31806.75,32212.09,32843.2,35365.43,38478.57,37562.48,26961.85,25769.75,21510.98,17383.9,15546.22,15454.29,13642.74,12086.9,17753.12,17767.32,18039.92,18310.6,18763.41,19788.98,19275.32,17298.59,15430.69,14414.34,12409.65,11406.47,13452.0,12132.44,11877.38,10706.71,11659.96,13404.0,14119.59,12544.68,14270.62,14969.41,14129.72,13372.23,14567.16,16038.52,14002.45,12899.8,12470.7,12504.19
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1901.83,1986.19,1955.36,1429.98,1890.88,1814.08,1696.9,1923.6,2228.14,1568.71,1439.86,1623.44,1289.31,1723.77,1253.12,777.84,1031.76,1083.69,1019.85,770.58,967.18,1075.99,1370.5,998.3,1235.2,1203.91,1183.08,962.07,1053.32,1002.42,923.28,733.4,918.05,778.52,776.74,677.93,844.64,848.79,923.59,771.5,1127.54,1324.5,1305.58,1055.54,1111.14,1301.35,1381.4,1049.54,886.16,785.23
Purchase of Traded Goods,28943.92,28023.9,24336.02,25238.83,24935.52,25044.94,25061.44,24691.93,26271.85,32190.64,33689.07,31824.22,19809.26,17590.56,15944.17,12720.92,10779.87,10750.42,9536.86,8831.84,13314.4,13363.19,13622.03,13247.57,13603.44,14418.96,13617.61,13022.33,11147.14,9717.14,8025.92,7868.38,9067.78,8242.42,8382.55,7506.92,8255.9,10001.04,10199.81,9950.01,8905.41,11396.35,9381.93,10664.64,10990.43,11082.72,9514.02,9647.25,8791.0,8655.67
Increase/Decrease in Stocks,-920.05,-609.85,438.7,325.48,-891.48,907.35,-722.35,687.34,1255.98,-861.53,-347.02,-2007.42,189.78,452.31,-867.29,-101.57,-253.18,87.48,308.64,400.75,-430.68,-395.15,-58.37,285.58,347.83,-21.32,-242.57,-466.39,-50.89,65.95,144.77,-193.95,355.8,76.2,-183.25,-206.46,72.06,22.15,701.19,-383.31,838.17,-117.64,115.77,-604.13,-402.22,-245.88,399.18,-377.94,-169.87,38.45
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,471.83,528.65,520.87,519.07,622.7,494.33,493.23,489.96,479.32,433.39,419.4,441.66,416.1,453.6,410.75,425.71,336.09,404.14,408.25,397.82,325.55,347.17,426.81,419.72,399.26,391.95,587.02,379.48,352.73,399.94,343.41,205.38,472.17,266.51,249.5,269.35,214.51,252.02,250.57,241.34,202.18,244.23,232.64,227.35,225.84,218.38,203.09,200.42,237.05,168.26
Depreciation,903.4,832.18,815.27,1048.9,1160.51,784.27,750.27,635.77,643.16,622.57,619.38,602.96,546.06,532.17,524.37,508.57,475.8,489.5,484.29,458.29,501.58,488.95,439.75,405.71,457.37,363.41,350.56,378.88,360.84,366.77,342.45,345.08,347.12,357.91,356.31,335.44,343.16,335.64,322.55,308.44,252.83,251.03,236.75,233.65,305.7,300.8,288.84,280.81,272.56,242.39
