Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,108933.13,109979.59,99925.91,113303.57,113965.7,110849.16,95320.4,111567.43,107536.62,109221.81,108056.24,114079.76,97226.51,96260.2,82774.69,72166.39,74544.62,68359.43,51511.07,37498.23,65868.51,70447.93,60572.78,70710.53,67628.63,71813.85,67206.92,67331.52,60519.94,57229.81,47339.55,53384.84,51414.21,48485.57,42030.64,44779.25,41033.37,42937.59,42037.32,51386.05,44550.25,51045.24,51633.18,59151.71,64126.8,55394.51,52524.87,50990.48,61237.91,52751.01
Other Operating Income,559.24,525.82,--,500.88,591.17,457.16,380.7,393.16,391.21,381.38,361.02,374.95,346.23,342.17,289.76,276.98,298.8,299.78,262.24,222.64,286.42,301.65,290.53,278.39,309.5,297.97,311.05,297.33,290.13,244.44,183.03,83.67,110.59,70.04,71.89,61.52,85.46,69.28,68.7,82.86,65.29,60.91,55.54,64.07,65.49,60.48,-664.69,773.38,-1547.92,662.88
Total Income From Operations,109492.37,110505.41,99925.91,113804.45,114556.87,111306.32,95701.1,111960.59,107927.83,109603.19,108417.26,114454.71,97572.74,96602.37,83064.45,72443.37,74843.42,68659.21,51773.31,37720.87,66154.93,70749.58,60863.31,70988.92,67938.13,72111.82,67517.97,67628.85,60810.07,57474.25,47522.58,53468.51,51524.8,48555.61,42102.53,44840.77,41118.83,43006.87,42106.02,51468.91,44615.54,51106.15,51688.72,59215.78,64192.29,55454.99,51860.18,51763.86,59689.99,53413.89
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,38795.69,35302.31,37111.93,34953.75,33092.42,32281.8,32025.3,29416.52,28197.87,30771.75,31256.28,33706.71,26295.17,20355.95,12051.98,9495.46,13899.47,10044.38,10356.83,6801.28,14776.15,14708.28,15679.84,14570.22,15764.89,18371.98,19121.52,16351.4,14898.35,13177.49,11062.55,12047.91,13235.93,11963.69,9898.54,10039.5,8569.56,10460.36,11088.21,10693.51,10721.54,13150.53,18342.58,13943.79,15900.47,17327.74,15839.04,12895.24,17701.12,17034.91
Purchase of Traded Goods,60806.08,58572.27,59099.39,69013.45,72072.24,69550.92,58555.05,63115.04,71863.61,69754.69,71220.28,88755.69,66541.61,69884.42,65216.32,52804.33,54844.67,54044.52,36067.89,22898.02,47539.78,47780.79,40722.79,51161.78,46274.19,44857.66,43667.22,45674.95,39795.65,37832.11,31866.86,32961.12,32564.82,32021.1,27869.38,30276.44,25668.07,26829.52,25778.82,37672.02,25413.0,29901.48,32358.87,41605.01,38407.99,36099.08,35228.88,35402.0,30283.14,31278.37
Increase/Decrease in Stocks,-1654.68,4465.73,-4329.22,2465.03,-1118.5,1902.96,-7848.95,4348.28,-2067.56,2599.32,2074.36,-1114.23,-2695.5,386.74,-1454.32,3133.51,-3576.77,-2885.07,-2301.43,230.31,-686.19,2119.43,-1776.8,-74.93,-3417.7,5034.18,-1848.78,-1934.22,-939.89,-139.47,-1496.4,3380.3,-716.05,-1577.36,72.55,-2233.2,354.13,497.24,2564.05,-3324.56,1416.16,5155.81,-3735.51,912.98,961.81,733.68,-3415.15,1145.23,1313.54,1410.35
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,867.95,951.59,751.46,764.45,889.35,841.31,834.16,857.57,801.01,716.34,739.46,706.0,741.62,622.05,782.84,835.94,435.19,883.58,1005.28,864.33,838.18,768.12,775.83,812.52,731.01,783.02,689.11,735.34,782.09,669.93,708.12,698.38,1116.1,610.42,605.1,614.46,503.82,691.31,504.32,621.87,608.03,572.35,569.85,664.43,466.02,556.96,516.06,491.26,365.33,530.34
Depreciation,1583.11,1509.68,1521.57,1475.65,1611.32,1337.8,1239.52,1363.72,1044.16,1110.45,1080.9,1094.46,1083.24,1024.68,947.27,913.92,937.18,881.05,868.29,866.13,811.38,865.86,812.09,815.06,828.45,739.31,738.45,706.4,725.37,679.92,680.41,667.05,674.93,633.56,615.95,610.84,667.04,695.95,538.91,751.31,554.93,438.55,388.01,589.66,579.32,556.55,542.57,510.0,491.43,494.66
