Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,577.97,449.27,489.99,398.01,546.63,436.72,461.61,427.19,530.38,455.8,414.26,395.75,438.68,387.01,393.23,222.84,431.37,309.84,317.9,142.59,293.24,321.35,327.23,267.35,413.09,318.83,330.98,280.7,360.93,290.88,295.72,233.97,311.24,235.15,249.21,213.56,280.59,233.53,225.3,194.26,250.44,209.29,199.6,162.33,218.19,160.15,158.76,126.59,157.95,128.02
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,577.97,449.27,489.99,398.01,546.63,436.72,461.61,427.19,530.38,455.8,414.26,395.75,438.68,387.01,393.23,222.84,431.37,309.84,317.9,142.59,293.24,321.35,327.23,267.35,413.09,318.83,330.98,280.7,360.93,290.88,295.72,234.56,311.24,235.15,249.21,213.56,280.59,233.53,225.3,194.26,250.44,209.29,199.6,162.33,218.19,160.15,158.76,126.59,157.95,128.02
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,64.24,65.85,62.34,54.51,56.22,56.84,54.92,50.84,54.22,50.58,58.07,54.77,55.12,48.09,41.45,31.75,37.23,16.89,22.65,8.54,26.09,26.49,29.04,23.27,28.73,27.94,26.89,21.96,24.65,20.61,24.48,19.88,18.1,14.14,18.96,19.79,20.49,19.64,20.25,15.83,17.55,19.11,17.36,16.85,18.4,17.54,15.1,13.88,11.06,11.34
Purchase of Traded Goods,193.11,184.06,180.22,137.18,174.88,174.73,162.41,145.16,179.5,171.77,168.39,152.77,184.21,160.61,161.26,101.24,207.15,163.41,117.11,40.31,131.54,134.69,129.17,109.83,182.41,143.67,131.48,97.53,148.04,126.94,121.17,111.09,126.93,94.83,100.99,77.01,112.83,101.67,89.23,67.52,90.23,97.36,83.46,61.11,84.6,66.07,58.91,42.39,53.26,42.15
Increase/Decrease in Stocks,28.32,-39.36,-9.61,-11.25,39.34,-31.56,0.94,-2.54,14.19,-14.92,-43.3,-24.31,-35.21,-24.78,-8.27,-34.46,-16.61,-0.23,27.07,23.79,-18.55,2.31,1.33,-10.03,-3.82,-21.4,0.94,9.37,1.16,-11.63,-6.7,-16.41,18.22,-0.98,-3.65,-3.29,4.72,-13.97,-1.82,4.36,17.98,-19.99,-6.69,-10.04,0.09,-13.09,2.87,-1.25,14.59,0.62
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.42,3.36,4.68,4.01,3.59,9.14,8.32,7.57,6.24,10.16,9.53,7.37,7.1,9.06,8.88,7.66,5.78,6.9,5.84
Employees Cost,60.47,60.38,62.68,58.01,57.28,55.81,57.68,56.78,54.55,53.07,54.75,48.92,52.1,48.17,47.43,43.05,42.84,34.2,36.01,31.28,38.68,41.12,40.69,39.9,38.68,39.63,39.43,38.66,38.05,36.51,35.0,30.72,29.53,30.32,30.75,29.33,29.63,27.95,27.57,25.86,20.68,24.35,23.92,22.79,20.18,19.48,18.05,16.65,16.16,14.71
Depreciation,10.18,9.77,10.14,8.42,9.15,9.12,8.33,7.78,7.79,7.96,7.71,6.99,7.77,7.77,7.61,7.29,8.39,8.39,8.33,8.12,9.05,8.01,7.93,7.68,6.68,5.59,5.61,4.97,6.58,5.41,5.22,5.14,5.86,4.16,4.13,3.98,4.24,4.45,3.95,3.68,4.48,4.19,3.44,3.35,2.89,3.45,3.09,2.81,2.69,2.56
