Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3591.01,2013.07,1681.37,3896.91,3032.1,1564.52,1344.32,2672.21,2228.98,1422.59,1381.0,2562.32,2486.66,1607.25,1484.55,1461.81,2204.02,1550.15,1369.29,1226.56,2066.35,1402.27,1323.91,2531.37,2029.79,1377.03,1276.13,1975.33,1844.61,1217.17,899.23,1811.67,1882.87,1012.6,827.28,1640.05,1565.76,1085.85,939.78,1533.09,1500.7,942.68,952.32,1736.37,1532.12,1063.4,992.54,1545.99,1623.63,1147.39
Other Operating Income,43.9,22.02,23.91,23.35,24.46,22.98,--,27.04,22.86,--,27.95,29.22,34.92,23.41,--,--,29.92,29.59,--,33.29,16.34,5.13,6.71,5.43,10.95,7.23,5.81,10.92,18.38,7.86,4.58,5.27,24.14,4.92,8.81,9.69,12.2,6.37,2.95,2.77,7.01,11.67,15.27,2.93,9.75,3.18,3.31,1.07,4.92,1.53
Total Income From Operations,3634.91,2035.09,1705.28,3920.26,3056.56,1587.5,1344.32,2699.25,2251.84,1422.59,1408.95,2591.54,2521.58,1630.66,1484.55,1461.81,2233.94,1579.74,1369.29,1259.85,2082.69,1407.4,1330.62,2536.8,2040.74,1384.26,1281.94,1986.25,1862.99,1225.03,903.81,1816.94,1907.01,1017.52,836.09,1649.74,1577.96,1092.22,942.73,1535.86,1507.71,954.35,967.59,1739.3,1541.87,1066.58,995.85,1547.06,1628.55,1148.92
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1581.99,1428.64,1180.61,1089.7,1116.74,972.88,877.78,1133.55,1092.68,763.26,716.81,1030.57,1208.09,958.91,675.47,664.35,1044.86,598.8,629.01,345.49,617.24,569.75,634.21,652.83,733.28,630.74,708.21,758.37,428.77,488.1,290.78,473.95,584.5,450.13,291.82,393.46,510.68,337.63,459.44,472.71,428.07,296.49,382.56,512.69,542.06,368.03,529.9,531.72,730.12,653.76
Purchase of Traded Goods,966.81,647.09,565.11,1579.13,1252.55,514.43,398.32,1000.51,807.63,352.12,273.38,767.57,675.03,586.96,417.43,363.33,593.9,572.08,322.81,475.14,1356.37,667.4,459.62,1006.37,994.76,313.45,308.58,1065.75,1146.11,338.88,292.8,837.5,865.66,500.37,281.74,899.7,744.84,419.95,220.43,719.75,718.93,392.28,430.07,718.83,683.9,415.35,255.2,598.16,632.22,269.51
Increase/Decrease in Stocks,311.29,-516.43,-467.29,514.82,109.36,-274.45,-264.27,55.19,-74.3,11.37,94.18,277.06,82.17,-323.92,18.54,44.94,42.95,23.14,68.18,127.44,-385.24,-162.1,-75.15,324.12,-78.9,124.9,-24.38,-294.98,-143.47,98.56,75.41,69.26,32.93,-222.72,-5.24,-10.31,-32.07,91.56,7.45,12.08,-0.78,13.62,-128.73,130.71,11.75,5.7,-40.69,139.04,-43.49,-17.31
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,139.32,141.92,147.57,116.05,120.22,117.57,116.99,103.48,103.9,104.26,113.96,114.56,129.16,127.36,119.6,112.42,112.62,117.73,111.53,122.41,137.1,134.48,120.29,123.68,129.35,127.12,125.87,106.41,105.64,105.91,103.81,106.94,107.39,93.19,101.68,104.29,95.48,107.11,102.11,107.37,110.32,117.6,116.81,123.12,112.58,117.9,123.99,129.3,130.8,137.88
Depreciation,12.64,16.49,15.02,12.02,10.48,11.54,10.54,10.26,9.48,10.13,8.87,7.85,8.5,8.68,8.49,7.46,7.46,7.55,7.52,6.83,6.95,6.89,6.83,6.58,4.96,5.03,4.87,4.85,4.78,4.8,4.82,4.83,4.41,4.54,4.49,4.68,4.91,4.72,4.79,4.68,6.6,5.55,5.53,4.77,5.54,4.49,4.46,4.47,4.66,5.63
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
