Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1314.79,1273.71,1278.68,1207.51,1111.52,1106.17,1109.77,1030.24,1085.88,1194.47,1355.68,1425.75,1398.82,1344.57,1211.65,1037.71,1078.01,874.56,957.03,602.75,921.31,978.03,1013.02,993.3,1000.84,1019.49,1007.42,888.06,866.58,803.68,787.25,649.98,719.57,626.57,685.18,622.91,606.47,592.18,632.37,576.2,605.81,617.18,651.24,636.19,648.07,575.77,574.35,508.33,491.0,440.15
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.71,13.61,12.72,14.42,13.52,12.58,11.16,13.23,9.94,11.17,10.89,19.92,16.22,14.37,8.42,11.99,10.67
Total Income From Operations,1314.79,1273.71,1278.68,1207.51,1111.52,1106.17,1109.77,1030.24,1085.88,1194.47,1355.68,1425.75,1398.82,1344.57,1211.65,1037.71,1078.01,874.56,957.03,602.75,921.31,978.03,1013.02,993.3,1000.84,1019.49,1007.42,888.06,866.58,803.68,787.25,649.98,719.57,640.28,698.79,635.63,620.89,605.7,644.95,587.36,619.04,627.12,662.41,647.08,667.99,591.99,588.72,516.75,502.99,450.82
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,677.82,659.48,695.51,650.93,559.72,544.51,482.67,537.5,490.32,567.65,687.45,739.1,668.06,733.03,638.83,551.31,502.66,389.02,401.85,231.48,396.98,436.03,508.97,501.74,480.18,544.47,561.23,527.33,471.55,411.37,396.14,369.21,359.09,313.61,327.23,324.58,292.38,296.58,324.43,320.66,292.54,324.77,361.81,354.1,354.9,333.21,333.82,304.94,267.9,246.66
Purchase of Traded Goods,14.59,15.03,12.0,15.38,19.75,39.92,54.55,43.26,40.8,34.2,58.99,52.75,42.22,35.34,47.93,34.77,40.52,27.13,43.72,28.36,33.03,1.12,2.75,1.44,1.32,0.82,1.73,1.34,0.76,1.25,0.89,5.19,4.66,4.51,5.05,3.82,2.69,2.92,5.54,8.53,5.84,6.14,8.41,7.83,5.17,3.59,7.6,7.33,1.07,2.66
Increase/Decrease in Stocks,5.21,-1.01,-68.93,-53.94,20.71,22.38,89.35,-41.13,62.23,13.08,-31.34,-33.23,58.11,-88.14,-24.03,-72.96,-25.52,-27.52,-4.32,-5.95,2.66,24.65,-19.02,-9.65,31.08,-9.18,-31.27,-51.33,-2.8,23.25,37.16,-20.79,19.5,-5.98,4.88,-0.78,15.93,3.78,-9.83,-37.9,24.65,2.7,-5.25,-5.98,1.64,-17.8,-24.8,-27.78,17.34,21.27
Power & Fuel,137.96,--,--,143.3,--,--,--,--,--,--,170.57,--,126.22,--,106.29,94.57,88.21,78.43,82.21,51.73,92.93,92.72,93.82,83.95,83.58,92.33,107.07,108.53,85.95,87.16,85.81,77.34,82.08,81.62,84.21,67.9,64.47,65.32,67.15,66.38,73.46,73.46,75.14,72.36,79.05,68.31,68.03,62.6,55.11,48.06
Employees Cost,93.36,90.15,94.98,85.8,80.25,81.14,80.03,79.18,76.75,71.33,78.65,74.73,74.78,66.76,70.02,64.83,64.3,62.46,61.47,60.87,64.34,62.8,63.18,58.93,61.34,55.02,53.38,48.83,47.91,45.63,44.92,42.88,41.64,43.88,44.17,43.54,46.19,44.09,41.56,40.35,36.65,38.77,38.36,40.07,33.19,36.53,35.52,34.61,33.69,30.84
Depreciation,55.26,55.22,51.65,50.91,50.23,46.94,44.31,42.74,41.76,41.31,40.02,39.76,36.62,37.57,36.54,35.75,31.59,29.49,29.66,29.49,30.45,29.08,29.0,28.53,30.06,27.64,27.31,26.98,26.8,25.91,26.11,25.96,24.93,23.41,22.34,20.44,17.06,15.74,14.79,14.1,14.2,13.85,13.67,13.56,17.3,11.94,12.44,12.55,13.02,12.86
