Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,7727.1,7547.4,7465.3,7383.0,7193.2,7199.0,7132.5,7075.9,6752.9,6765.0,7966.6,6897.3,7111.5,6925.9,6875.2,6795.6,6490.8,4059.8,1765.9,1634.3,1681.1,1665.9,1667.0,1724.3,1674.6,1732.5,1719.1,1695.5,1671.7,1695.2,1657.7,1593.4,1605.3,1530.0,1496.3,1453.1,1418.1,1395.9,1372.6,1371.7,1337.3,1359.4,1369.3,1322.9,1294.0,1277.9,1234.1,1193.3,1162.6,1148.5
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,7727.1,7547.4,7465.3,7383.0,7193.2,7199.0,7132.5,7075.9,6752.9,6765.0,7966.6,6897.3,7111.5,6925.9,6875.2,6795.6,6490.8,4059.8,1765.9,1634.3,1681.1,1665.9,1667.0,1724.3,1674.6,1732.5,1719.1,1695.5,1671.7,1695.2,1657.7,1593.4,1605.3,1530.0,1496.3,1453.1,1418.1,1395.9,1372.6,1371.7,1337.3,1359.4,1369.3,1322.9,1294.0,1277.9,1234.1,1193.3,1162.6,1148.5
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,3.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,2826.6,2825.3,--,2900.6,2672.5,2795.6,2855.4,2826.4,2559.6,2622.0,2717.7,2691.5,2400.8,2567.3,2651.1,--,2374.3,1535.2,662.7,580.7,586.5,601.3,601.7,576.9,599.8,627.6,654.1,643.4,592.1,592.5,571.7,525.0,546.5,537.4,526.5,503.9,482.1,501.3,505.5,501.2,456.4,501.0,526.9,500.0,478.3,508.7,504.5,462.2,450.8,435.9
Employees Cost,220.3,216.7,207.2,197.1,203.1,198.5,195.7,185.0,195.0,200.0,195.7,183.4,205.9,194.3,184.8,187.2,177.4,167.4,83.8,84.0,79.6,73.7,71.4,68.8,73.1,71.5,72.7,74.2,71.1,72.3,73.9,74.3,67.5,69.8,67.4,69.9,62.5,65.6,66.2,63.5,62.7,61.6,59.8,60.3,55.2,54.7,52.4,52.8,49.3,55.1
Depreciation,1692.5,1568.0,1579.6,1559.9,1564.0,1595.1,1525.0,1371.5,1319.6,1357.2,1306.0,1338.7,1364.4,322.9,1314.7,1318.3,1330.9,911.8,303.2,297.0,344.7,309.5,311.6,311.6,253.1,264.5,269.5,276.6,292.2,292.7,299.7,295.0,296.7,293.4,287.7,287.9,295.2,291.0,287.1,281.7,287.8,285.1,275.7,273.6,258.8,264.0,274.3,304.3,278.8,288.1
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
