Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,14935.0,13970.4,13474.36,12690.35,12383.58,11944.04,11393.0,10689.49,9994.55,9779.62,9688.29,9373.78,9315.27,9709.95,9724.01,9437.23,8846.46,8896.21,8837.84,8103.27,7755.63,7531.58,7404.68,6971.95,6550.36,6623.95,7286.17,5668.82,5444.59,5470.08,5371.05,5463.23,5717.39,5572.84,5755.86,5889.52,6015.38,5987.25,5827.05,5640.98,5293.26,5144.53,4986.19,4648.1,4396.16,4328.97,4167.2,3914.06,3552.24,3501.44
Other Operating Income,224.44,186.79,96.82,332.96,229.56,37.61,182.94,269.71,118.72,-84.73,251.71,86.12,264.83,296.94,315.13,150.12,299.15,145.92,-58.46,317.5,83.77,119.18,17.95,14.24,121.45,628.29,--,69.77,187.41,28.37,121.76,108.33,76.58,73.51,200.96,64.13,48.76,30.7,66.32,21.91,40.14,60.76,37.52,19.03,46.35,43.96,43.22,67.51,72.55,32.24
Total Income From Operations,15159.44,14157.19,13571.18,13023.31,12613.14,11981.65,11575.94,10959.2,10113.27,9694.89,9940.0,9459.9,9580.1,10006.89,10039.14,9587.35,9145.61,9042.13,8779.38,8420.77,7839.4,7650.76,7422.63,6986.19,6671.81,7252.24,7286.17,5738.59,5632.0,5498.45,5492.81,5571.56,5793.97,5646.35,5956.82,5953.65,6064.14,6017.95,5893.37,5662.89,5333.4,5205.29,5023.71,4667.13,4442.51,4372.93,4210.42,3981.57,3624.79,3533.68
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,60.82,49.47,59.22,56.64,59.57,63.36,42.61,48.3,25.19,50.23,29.99,75.41,36.07,40.91,42.52,39.36,34.62,42.64,36.84,30.74,42.11,39.72,44.1,49.86,46.47,41.31,26.73,43.18,38.06,46.38,36.38,56.05,59.93,39.74,41.55,36.85,35.71,32.71,33.52,35.5,38.33,26.92,33.76,34.93,19.44,38.29,34.48,37.7,37.29,35.55
Depreciation,6.41,6.23,5.9,5.85,5.98,5.89,6.07,5.78,6.25,6.1,5.85,5.89,5.43,5.07,4.65,2.81,2.65,2.24,2.26,2.38,3.15,2.29,2.47,2.09,2.03,1.96,1.59,1.59,1.61,1.4,1.3,1.3,1.33,1.32,1.83,0.56,1.37,1.34,1.4,1.34,1.47,1.65,1.77,1.87,1.04,1.07,1.1,1.0,1.09,0.87
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,779.97,-89.03,-144.1,472.57,-711.87,55.85,-760.38,58.01,-319.65,-293.82,223.88,504.5,754.34,819.02,1118.51,781.44,697.64,729.96,793.4,198.62,538.46,78.33,--,--,--,26.39,--,--,557.26,205.31,310.48,342.5,616.19,15.33,121.42,356.53,464.39,259.06,55.77,24.14,121.77,2.06,--,14.37,147.46,--,--,--,--,25.0
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,172.35,259.03,128.52,155.01,245.81,107.36,145.15,90.38,103.61,255.28,531.13,566.47,619.53,173.52,-31.43,421.88,281.02,16.16,-226.25,520.31,1670.93,421.42,824.19,262.67,841.97,1268.51,966.47,535.35,60.89,40.71,29.49,30.05,-8.04,54.33,71.6,50.71,56.78,158.22,48.63,218.07,457.17,211.33,40.64,2880.65,51.01,95.99,145.2,130.86,137.01,36.22
"P/L Before Other Inc. , Int., Excpt. Items & Tax",14139.89,13931.49,13521.64,12333.24,13013.65,11749.19,12142.49,10756.73,10297.87,9677.1,9149.15,8307.63,8164.73,8968.37,8904.89,8341.86,8129.68,8251.13,8173.13,7668.72,5584.75,7109.0,6551.87,6671.57,5781.34,5914.07,6291.38,5158.47,4974.18,5204.65,5115.16,5141.66,5124.56,5535.63,5720.42,5509.0,5505.89,5566.62,5754.05,5383.84,4714.66,4963.33,4947.54,1735.31,4223.56,4237.58,4029.64,3812.01,3449.4,3436.04
Other Income,14.71,15.52,24.52,13.75,30.17,18.4,14.22,5.06,10.69,16.82,8.55,8.61,21.47,32.05,39.68,4.76,4.23,4.89,12.08,1.35,55.28,2.23,2.64,3.0,14.09,5.24,13.0,580.42,33.03,104.29,134.9,90.6,184.35,311.4,151.73,97.08,20.33,19.5,31.36,46.74,37.36,39.03,42.56,39.57,47.49,32.24,13.83,19.81,15.26,18.55
"P/L Before Int., Excpt. Items & Tax",14154.6,13947.01,13546.16,12346.99,13043.82,11767.59,12156.71,10761.79,10308.56,9693.92,9157.7,8316.24,8186.2,9000.42,8944.57,8346.62,8133.91,8256.02,8185.21,7670.07,5640.03,7111.23,6554.51,6674.57,5795.43,5919.31,6304.38,5738.89,5007.21,5308.94,5250.06,5232.26,5308.91,5847.03,5872.15,5606.08,5526.22,5586.12,5785.41,5430.58,4752.02,5002.36,4990.1,1774.88,4271.05,4269.82,4043.47,3831.82,3464.66,3454.59
Interest,8769.93,8837.34,8506.54,8021.17,7896.05,7653.34,7350.04,7049.84,6497.34,6134.96,5728.67,5376.69,5353.08,5548.72,5562.55,5588.56,5438.14,5445.97,5411.96,5193.02,4941.8,4767.95,4714.73,4572.57,4161.13,4089.4,3778.93,3628.05,3742.66,3434.16,3427.49,3342.54,3422.51,3373.14,3425.48,3553.35,3753.53,3706.61,3516.62,3306.36,3092.98,3044.87,2954.47,--,2623.35,2593.8,2424.03,2243.86,2143.47,2071.1
P/L Before Exceptional Items & Tax,5384.67,5109.67,5039.62,4325.82,5147.77,4114.25,4806.67,3711.95,3811.22,3558.96,3429.03,2939.55,2833.12,3451.7,3382.02,2758.06,2695.77,2810.05,2773.25,2477.05,698.23,2343.28,1839.78,2102.0,1634.3,1829.91,2525.45,2110.84,1264.55,1874.78,1822.57,1889.72,1886.4,2473.89,2446.67,2052.73,1772.69,1879.51,2268.79,2124.22,1659.04,1957.49,2035.63,1774.88,1647.7,1676.02,1619.44,1587.96,1321.19,1383.49
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,5384.67,5109.67,5039.62,4325.82,5147.77,4114.25,4806.67,3711.95,3811.22,3558.96,3429.03,2939.55,2833.12,3451.7,3382.02,2758.06,2695.77,2810.05,2773.25,2477.05,698.23,2343.28,1839.78,2102.0,1634.3,1829.91,2525.45,2110.84,1264.55,1874.78,1822.57,1889.72,1886.4,2473.89,2446.67,2052.73,1772.69,1879.51,2268.79,2124.22,1659.04,1957.49,2035.63,1774.88,1647.7,1676.02,1619.44,1587.96,1321.19,1383.49
Tax,1148.47,1080.58,1034.15,883.37,1131.47,844.94,1033.8,751.22,810.31,680.88,700.65,492.29,545.24,679.05,643.23,511.46,626.14,547.12,583.05,638.04,262.52,700.93,533.02,600.66,378.17,555.35,761.12,642.14,430.23,578.37,607.91,588.58,568.18,719.49,695.4,631.87,612.66,509.65,649.6,645.64,561.83,577.07,534.88,492.09,455.7,448.35,495.03,434.3,360.85,356.84
P/L After Tax from Ordinary Activities,4236.2,4029.09,4005.47,3442.45,4016.3,3269.31,3772.87,2960.73,3000.91,2878.08,2728.38,2447.26,2287.88,2772.65,2738.79,2246.6,2069.63,2262.93,2190.2,1839.01,435.71,1642.35,1306.76,1501.34,1256.13,1274.56,1764.33,1468.7,834.32,1296.41,1214.66,1301.14,1318.22,1754.4,1751.27,1420.86,1160.03,1369.86,1619.19,1478.58,1097.21,1380.42,1500.75,1282.79,1192.0,1227.67,1124.41,1153.66,960.34,1026.65
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.47,--,--,--,1.01,--,--,--,--,--,--,--,-0.71,-0.59,--,--,-0.3,--,-13.74,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,4236.2,4029.09,4005.47,3442.45,4016.3,3269.31,3772.87,2960.73,3000.91,2878.08,2728.38,2447.26,2287.88,2772.65,2738.79,2246.6,2069.63,2262.93,2190.2,1839.01,435.71,1642.35,1306.76,1501.34,1256.13,1274.56,1764.33,1468.7,834.79,1296.41,1214.66,1301.14,1319.23,1754.4,1751.27,1420.86,1160.03,1369.86,1619.19,1478.58,1096.5,1379.83,1500.75,1282.79,1191.7,1227.67,1110.67,1153.66,960.34,1026.65
Equity Share Capital,2633.22,2633.22,2633.22,2633.22,2633.22,2633.22,2633.22,2633.22,2633.22,2633.22,2633.22,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,1974.92,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46,987.46
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32328.02,--,--,--,--,--,--,--,--,--,--,27630.3,--,23869.57,--,25279.84,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,15.96,15.3,15.21,13.07,15.13,12.42,14.33,11.24,11.27,10.93,10.36,12.39,11.58,14.04,13.87,11.38,10.48,11.46,11.09,9.31,2.21,8.32,6.62,7.6,6.36,6.45,8.93,7.44,4.23,6.56,6.15,6.59,6.68,8.88,8.87,14.39,5.87,13.87,8.2,14.97,11.1,13.97,15.2,12.99,12.07,12.43,11.25,11.68,9.73,10.4
Diluted EPS,15.96,15.3,15.21,13.07,15.13,12.42,14.33,11.24,11.27,10.93,10.36,12.39,11.58,14.04,13.87,11.38,10.48,11.46,11.09,9.31,2.21,8.32,6.62,7.6,6.36,6.45,8.93,7.44,4.23,6.56,6.15,6.59,6.68,8.88,8.87,14.39,5.87,13.87,8.2,14.97,11.1,13.97,15.2,12.99,12.07,12.43,11.25,11.68,9.73,10.4
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33.93,33.93,33.93,33.93,33.93,32.79,32.79,32.79,32.79,32.79
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34.36,34.36,34.36,34.36,34.36,33.2,33.2,33.02,33.2,33.2
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,64.82,64.82,64.82,64.82,64.82,65.96,65.96,65.96,65.96,65.96
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,65.64,65.64,65.64,65.64,65.64,66.8,66.8,66.8,66.8,66.8
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
