Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1163.45,1118.93,1135.96,1144.12,1164.46,1137.46,1188.19,1101.81,1142.38,1110.95,1208.39,1085.99,992.49,840.76,878.94,717.98,852.92,756.51,621.04,188.59,578.62,655.57,656.44,540.91,642.56,808.44,652.45,649.96,611.97,561.5,484.25,449.51,464.05,447.34,413.86,404.2,374.15,365.98,366.45,380.87,379.22,345.71,85.46,88.92,88.87,80.82,86.5,95.03,99.06,98.09
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29.64,--,30.05,30.48,24.78,35.08,34.79,32.57,8.97,9.7,9.34,9.09,8.41,8.47,10.41,10.77
Total Income From Operations,1163.45,1118.93,1135.96,1144.12,1164.46,1137.46,1188.19,1101.81,1142.38,1110.95,1208.39,1085.99,992.49,840.76,878.94,717.98,852.92,756.51,621.04,188.59,578.62,655.57,656.44,540.91,642.56,808.44,652.45,649.96,611.97,561.5,484.25,449.51,464.05,447.34,443.5,404.2,404.19,396.46,391.23,415.95,414.01,378.28,94.43,98.62,98.22,89.91,94.91,103.5,109.47,108.86
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,593.94,551.58,580.94,587.5,602.31,606.85,619.8,572.83,607.31,633.76,697.96,610.48,528.9,438.33,486.79,377.55,438.54,368.95,286.6,81.03,282.05,306.51,317.8,292.38,357.6,399.89,368.53,368.07,343.19,293.58,250.97,238.98,252.11,203.29,202.46,206.27,203.0,208.08,193.99,223.59,216.82,208.07,49.08,51.01,50.44,45.9,49.11,54.82,56.76,68.85
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-10.54,18.79,-10.85,0.91,-2.19,-13.67,12.73,6.4,13.63,-27.29,-14.42,0.94,14.92,16.82,-44.09,-32.49,-18.25,-15.73,12.38,9.55,-21.06,16.86,9.35,6.55,-1.92,1.63,-6.04,-9.36,-7.03,-11.7,7.96,-9.37,0.46,4.45,4.98,-8.84,4.07,2.4,9.6,-8.86,7.92,-4.63,-0.6,0.4,-0.08,0.95,2.49,-0.45,-0.5,-10.71
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.85,7.02,8.05,8.02,8.49,9.11,9.0,8.24
Employees Cost,116.89,107.68,115.71,114.81,110.86,105.92,110.82,104.56,106.51,100.33,103.26,96.87,115.83,107.62,114.06,110.1,111.73,103.9,92.96,77.99,96.32,90.13,93.71,67.97,71.82,106.9,72.68,71.91,67.38,75.59,57.12,56.63,56.64,53.32,57.44,59.08,52.89,50.77,50.17,50.46,47.14,47.09,10.01,9.87,8.93,9.05,8.75,7.78,7.57,7.89
Depreciation,37.48,36.09,36.53,35.12,35.93,35.48,33.8,32.76,33.69,35.51,34.27,32.48,30.95,29.94,30.95,29.32,29.09,29.83,31.3,19.03,28.29,30.84,28.06,18.11,17.82,27.65,18.55,18.41,18.85,22.82,17.76,18.23,17.12,17.79,17.72,17.19,18.33,19.67,17.94,16.77,16.6,16.26,6.67,6.13,7.09,7.07,7.09,7.05,7.02,6.96
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
