Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,11583.6,11176.2,10938.6,10629.6,10411.0,10551.4,10439.7,10697.2,10938.5,10987.6,10479.8,9965.1,9318.9,9010.8,8464.87,7931.5,7506.8,7565.0,7404.4,7164.7,7571.9,7699.1,7095.7,6858.7,7064.6,6989.7,6870.86,6286.85,6020.57,5967.71,5919.37,5753.54,5923.58,5912.86,5682.19,5646.76,5466.81,5226.74,5259.91,5016.31,4707.15,5034.81,4803.6,4512.41,4370.24,4215.78,4156.24,3552.88,1496.5,1502.52
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,11583.6,11176.2,10938.6,10629.6,10411.0,10551.4,10439.7,10697.2,10938.5,10987.6,10479.8,9965.1,9318.9,9010.8,8464.87,7931.5,7506.8,7565.0,7404.4,7164.7,7571.9,7699.1,7095.7,6858.7,7064.6,6989.7,6870.86,6286.85,6020.57,5967.71,5919.37,5753.54,5923.58,5912.86,5682.19,5646.76,5466.81,5226.74,5259.91,5016.31,4707.15,5034.81,4803.6,4512.41,4370.24,4215.78,4156.24,3552.88,1496.5,1502.52
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,4291.9,4343.7,4222.1,4103.2,4018.0,4113.2,4029.2,3921.9,3936.8,3818.1,3561.4,3286.9,2945.1,2811.3,2695.92,2601.9,2197.9,2400.9,2309.0,2254.8,2333.6,2357.9,2351.0,2240.2,2202.9,2154.7,2069.44,2012.48,2022.87,2020.41,2023.75,2039.43,1982.56,1951.54,1959.93,1850.38,1895.72,1847.78,1836.12,1849.38,1814.69,1831.04,1803.89,1694.44,1639.82,1811.84,1841.88,1677.92,621.33,619.57
Depreciation,215.9,217.0,203.1,202.3,204.4,199.6,206.2,204.7,202.1,105.2,189.5,186.0,195.5,153.3,157.62,153.5,157.7,165.9,170.1,168.6,172.0,166.9,170.4,158.1,151.6,162.1,175.94,169.06,179.76,170.11,158.44,147.86,177.64,154.66,147.81,142.1,157.83,118.74,141.88,123.28,124.55,111.56,112.9,121.29,116.04,114.32,94.9,101.72,42.0,36.61
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,180.9,--,--,--,89.6,--,--,--,133.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,6079.4,5655.2,5729.4,5574.6,5605.2,5886.7,6073.3,5988.7,5824.6,5864.6,5970.3,5439.9,5197.1,4675.4,4242.6,4071.6,3816.2,3629.9,3809.3,3892.6,4779.6,4198.7,3656.7,3607.6,3700.6,3356.6,3375.78,3165.76,2902.64,2961.76,2842.34,2937.78,3138.92,2939.82,2805.81,2864.65,2651.45,2509.28,2532.3,2459.82,2269.12,2252.68,2132.91,2065.76,1870.66,1438.51,1334.88,1118.25,599.51,586.27
"P/L Before Other Inc. , Int., Excpt. Items & Tax",815.5,960.3,784.0,749.5,493.8,351.9,131.0,581.9,841.3,1199.7,758.6,1052.3,981.2,1370.8,1368.74,1104.5,1335.0,1368.3,1116.0,848.7,286.7,975.6,917.6,852.8,1009.5,1316.3,1249.7,939.55,915.3,815.43,894.84,628.47,624.46,866.84,768.64,789.63,761.81,750.94,749.61,583.83,498.79,839.53,753.9,630.92,743.72,851.11,884.58,654.99,233.66,260.07
Other Income,163.2,174.7,921.4,123.4,272.7,265.2,513.6,201.0,79.6,368.6,771.9,118.6,227.4,405.9,650.05,239.7,207.0,286.3,157.0,271.5,1257.7,289.6,580.1,238.8,292.3,81.4,408.45,179.27,401.68,190.71,735.4,395.47,158.57,178.34,381.02,175.01,134.9,76.05,474.21,398.29,-42.49,38.8,43.78,78.12,-70.14,-35.21,14.36,161.29,-24.33,16.45
"P/L Before Int., Excpt. Items & Tax",978.7,1135.0,1705.4,872.9,766.5,617.1,644.6,782.9,920.9,1568.3,1530.5,1170.9,1208.6,1776.7,2018.78,1344.2,1542.0,1654.6,1273.0,1120.2,1544.4,1265.2,1497.7,1091.6,1301.8,1397.7,1658.15,1118.82,1316.98,1006.14,1630.24,1023.94,783.03,1045.18,1149.66,964.64,896.71,826.99,1223.82,982.12,456.3,878.33,797.68,709.04,673.58,815.9,898.94,816.28,209.33,276.52
Interest,61.2,59.8,65.1,50.6,59.1,75.3,57.7,54.3,56.9,58.5,34.3,25.1,17.3,13.7,14.48,18.1,14.7,14.8,15.4,18.3,26.9,15.7,12.0,12.1,10.3,12.9,11.88,8.0,16.72,17.9,18.96,17.22,11.95,20.2,17.01,14.63,12.91,16.4,10.6,13.41,1.44,1.66,2.54,2.92,9.39,27.72,23.47,26.25,32.05,29.89
P/L Before Exceptional Items & Tax,917.5,1075.2,1640.3,822.3,707.4,541.8,586.9,728.6,864.0,1509.8,1496.2,1145.8,1191.3,1763.0,2004.3,1326.1,1527.3,1639.8,1257.6,1101.9,1517.5,1249.5,1485.7,1079.5,1291.5,1384.8,1646.27,1110.82,1300.26,988.24,1611.28,1006.72,771.08,1024.98,1132.65,950.01,883.8,810.59,1213.22,968.71,454.86,876.67,795.14,706.12,664.19,788.18,875.47,790.03,177.28,246.63
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61.27,--,--,--,--,120.0,--,--,--,--
P/L Before Tax,917.5,1075.2,1640.3,822.3,707.4,541.8,586.9,728.6,864.0,1509.8,1496.2,1145.8,1191.3,1763.0,2004.3,1326.1,1527.3,1639.8,1257.6,1101.9,1517.5,1249.5,1485.7,1079.5,1291.5,1384.8,1646.27,1110.82,1300.26,988.24,1611.28,1006.72,771.08,1024.98,1132.65,950.01,883.8,810.59,1213.22,968.71,516.13,876.67,795.14,706.12,664.19,908.18,875.47,790.03,177.28,246.63
