Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3354.16,3200.14,3045.76,2923.41,2610.03,2352.22,2359.59,2316.08,2177.85,2153.31,2130.78,2076.88,1948.42,2030.48,1987.5,1965.89,1850.06,1962.73,1736.14,1605.43,1335.31,1463.45,914.14,968.82,784.05,889.73,847.28,908.6,714.65,848.43,794.8,859.44,696.57,769.92,736.85,804.1,676.75,744.38,722.55,783.82,649.14,759.14,681.9,707.53,605.53,703.2,634.52,666.65,558.36,617.21
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.51,22.27,15.98,--,16.72,25.68,18.5,22.35,22.61,30.47,18.52,27.22,15.39,17.5,12.94,20.01,8.08
Total Income From Operations,3354.16,3200.14,3045.76,2923.41,2610.03,2352.22,2359.59,2316.08,2177.85,2153.31,2130.78,2076.88,1948.42,2030.48,1987.5,1965.89,1850.06,1962.73,1736.14,1605.43,1335.31,1463.45,914.14,968.82,784.05,889.73,847.28,908.6,714.65,848.43,794.8,859.44,696.57,786.43,759.12,820.08,676.75,761.1,748.23,802.32,671.49,781.75,712.37,726.05,632.75,718.59,652.02,679.59,578.37,625.29
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1249.91,1268.74,1073.21,877.83,850.2,735.08,774.61,782.99,765.13,779.59,791.57,747.94,735.95,746.38,826.54,886.85,892.96,1061.64,863.14,603.91,527.09,601.49,547.2,532.14,500.86,562.67,535.67,456.77,458.46,505.69,452.38,455.02,464.52,479.96,458.51,463.04,444.51,498.26,468.72,477.71,460.08,499.62,490.66,422.51,440.86,451.69,452.0,385.56,406.96,427.75
Purchase of Traded Goods,1038.52,973.03,1017.65,1005.86,802.57,664.47,741.57,578.34,567.9,602.03,551.73,551.55,441.18,440.47,403.04,416.94,363.65,367.97,353.86,340.15,287.42,309.21,13.1,6.5,8.25,4.81,4.68,5.91,7.65,9.03,7.62,8.7,8.41,8.06,5.25,1.31,4.09,6.02,0.69,1.13,0.68,0.05,0.5,0.3,2.0,0.61,0.38,0.45,--,--
Increase/Decrease in Stocks,5.36,-41.49,-68.68,-28.49,-69.41,7.77,-55.14,67.4,3.58,-66.49,-49.1,-10.26,-10.18,57.64,19.05,-20.11,22.65,-57.43,-87.74,5.62,-26.4,-10.28,-3.59,66.03,-30.85,-27.59,-19.96,78.56,-49.93,-20.02,20.55,47.73,-60.98,-10.48,3.31,66.36,-32.32,-21.1,8.06,41.44,-62.56,-0.65,-16.94,52.16,-51.18,5.71,-14.6,54.97,-56.47,-12.65
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,144.1,157.06,148.94,135.51,128.46,114.46,112.6,108.95,99.74,100.77,95.65,97.86,80.27,90.91,88.87,88.36,92.18,80.18,77.45,71.77,74.35,69.09,57.75,56.23,49.67,55.99,56.14,55.05,50.1,56.55,50.48,51.0,45.41,48.83,47.48,46.1,39.69,45.37,40.86,42.7,48.1,38.3,37.38,36.0,27.24,35.72,34.44,34.17,36.62,28.72
Depreciation,55.16,54.17,53.22,44.86,45.56,40.87,41.4,38.81,38.07,36.55,36.19,35.09,35.05,35.73,36.09,34.88,33.37,32.41,30.84,29.59,33.0,29.4,15.34,13.68,8.73,7.91,7.72,7.32,7.32,6.99,6.61,6.28,6.32,5.99,5.83,5.56,6.0,5.63,5.75,5.41,5.54,5.06,4.83,4.51,3.97,4.19,4.15,4.04,5.67,3.7
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,144.27,127.48,142.07,--,--,86.14,123.66,126.64,90.04,56.49,107.92,107.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
