Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,20348.18,19976.18,19380.91,19361.64,19451.35,18376.63,17504.14,16638.92,15658.81,15031.34,13810.84,12259.15,11454.09,11270.42,11165.24,11345.75,9970.25,11452.46,11845.37,12435.76,6249.09,6442.68,6259.06,6127.87,5878.52,5974.66,5907.23,6011.51,5548.71,5732.34,5754.25,5737.68,5668.69,5693.86,5817.05,5763.5,5807.16,5771.91,5897.9,6181.09,6081.72,6027.13,5991.03,5877.37,5761.53,5565.36,5287.59,5125.88,5055.89,4774.62
(b) Income on Investment,5790.07,5786.71,5909.23,5698.18,5608.27,5658.19,5616.26,5584.71,5453.64,5348.13,5307.64,5245.63,4996.31,4930.22,4916.36,5099.95,4910.91,5160.72,5266.11,5235.96,2620.08,2799.23,2741.54,2412.01,2052.37,2218.91,2379.87,2352.19,2203.37,2234.08,2194.86,2147.65,2405.86,2308.42,2104.28,1876.54,1833.42,1891.71,1973.06,1836.96,2052.41,1895.3,1850.7,1870.46,1835.64,1910.8,1889.69,1634.32,1495.33,1478.28
(c) Int. on balances With RBI,1464.51,1089.69,1318.84,1215.33,1198.89,1209.05,1336.74,1110.18,750.02,372.88,439.32,554.62,607.17,579.69,449.46,612.09,520.47,415.74,548.67,628.34,326.25,292.89,261.4,319.74,393.49,264.14,234.63,309.01,347.35,278.24,258.76,255.02,237.97,226.3,218.3,197.97,216.59,198.8,213.99,57.91,35.88,50.67,53.13,50.37,39.88,36.32,50.84,51.49,42.14,41.11
(d) Others,92.46,105.35,99.45,89.24,91.59,119.09,129.84,144.12,142.07,130.51,123.9,114.84,116.79,149.32,174.65,76.44,73.42,58.38,116.04,128.74,93.99,95.92,151.37,38.0,25.12,19.82,17.09,28.1,12.67,15.81,14.52,12.69,12.93,21.2,68.51,38.61,30.85,46.95,56.53,183.97,70.63,70.66,48.52,57.98,33.65,37.8,43.02,45.58,31.76,25.84
Other Income,5559.09,4416.57,5328.03,4509.23,4707.42,3774.3,3695.15,3903.32,5269.23,3270.82,3276.25,2816.85,3243.08,2524.09,3978.24,2900.87,4550.94,3015.54,2307.91,1462.46,2017.58,1110.49,1143.2,989.52,1271.51,1095.05,899.44,1207.95,1484.76,873.11,1217.34,1414.65,1445.6,1339.67,1139.44,1039.89,996.39,892.69,959.42,783.24,1143.07,877.24,811.31,691.38,774.25,679.89,611.15,756.26,875.47,639.52
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,18181.17,17717.66,17661.17,16952.3,16913.47,16194.95,15460.91,14638.23,13753.99,12254.78,11376.69,10592.54,10405.01,9755.26,9876.44,10120.78,10072.19,10497.8,11483.31,12025.61,6411.3,6496.13,6507.51,6379.43,5748.0,5983.36,6045.7,6074.69,5919.03,5712.21,5901.66,5910.44,5938.41,6113.16,5930.7,5774.37,5803.33,5912.86,6039.75,6129.76,6119.59,5922.53,5858.94,5739.0,5618.47,5586.78,5316.66,4948.17,4645.64,4428.4
Employees Cost,4069.13,3467.81,3562.67,3568.03,4829.12,3279.47,3085.33,3183.26,4142.23,2848.3,2746.18,2653.0,2211.58,2375.47,2644.71,2823.7,2444.04,2415.12,2079.14,2086.6,1013.55,865.64,758.26,721.17,981.07,804.18,775.52,770.16,815.37,812.78,805.79,821.29,836.24,865.36,873.63,858.97,936.31,904.18,926.07,853.33,955.92,965.91,944.3,919.39,888.02,823.18,806.68,789.89,664.14,732.67
Other Expenses,3303.86,2697.21,2699.86,2567.98,2782.0,2385.29,2515.05,2380.44,2554.19,2431.45,2257.99,2297.99,2280.71,2224.82,2089.27,1787.81,2329.89,1879.32,1786.92,1744.96,1229.5,978.0,1050.17,900.13,1161.74,1034.67,845.16,975.13,973.05,953.99,793.31,779.37,862.35,759.66,723.55,658.1,735.16,650.87,645.01,571.89,655.91,567.22,617.54,517.24,618.69,558.58,534.02,463.7,506.18,439.94
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,7700.15,7491.82,8112.76,7785.31,6532.93,7277.55,7220.84,7179.32,6823.36,6619.15,6577.09,5447.56,5520.14,5098.19,6073.53,5302.81,5179.87,5310.6,4734.73,4034.09,2652.64,2401.44,2240.63,1886.41,1730.2,1750.37,1771.88,2088.78,1889.41,1654.6,1938.97,2056.59,2134.05,1851.27,1819.7,1625.07,1409.61,1334.15,1490.07,1488.19,1652.29,1465.34,1333.91,1371.93,1319.77,1261.63,1224.93,1411.77,1684.63,1358.36
Provisions And Contingencies,1543.92,1599.05,1712.2,2755.81,1259.55,1747.79,1767.87,2005.03,2935.58,3035.91,4076.81,3281.14,3618.12,2549.58,3723.75,3523.81,3904.28,5255.89,4143.93,3555.77,3501.69,1818.99,3858.75,1519.34,5766.15,1617.12,1655.55,2229.07,5667.92,3254.4,3554.67,1703.71,2444.12,1670.13,1620.29,1352.96,1564.67,1237.65,432.51,642.41,1009.94,851.92,785.41,392.82,920.52,610.4,936.75,681.55,655.53,857.33
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2509.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-79.4,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,6156.23,5892.77,6400.56,5029.5,5273.38,5529.76,5452.97,5174.29,3887.78,3583.24,2500.28,2166.42,1902.02,2548.61,2349.78,1779.0,1275.59,54.71,590.8,478.32,-3359.03,582.45,-1618.12,367.07,-4035.95,133.25,116.33,-140.29,-3778.51,-1599.8,-1615.7,352.88,-310.07,181.14,199.41,272.11,-155.06,96.5,978.16,845.78,642.35,613.42,548.5,979.11,399.25,651.23,288.18,730.22,1029.1,501.03
Tax,1171.31,1289.14,1680.82,1350.65,1962.83,1939.85,1941.55,1937.85,1105.47,1338.44,652.58,607.96,462.42,1463.21,823.66,598.02,-54.18,-672.13,74.18,145.58,-855.85,7.87,-424.51,142.64,-666.72,-19.96,-22.7,-269.83,-1195.13,-349.95,-84.98,236.3,-418.29,77.14,22.74,105.79,-251.18,17.96,320.0,327.0,198.58,311.0,177.16,315.0,-179.71,302.29,80.06,170.0,239.72,198.63
P/L After Tax from Ordinary Activities,4984.92,4603.63,4719.74,3678.85,3310.55,3589.91,3511.42,3236.44,2782.31,2244.8,1847.7,1558.46,1439.6,1085.4,1526.12,1180.98,1329.77,726.84,516.62,332.74,-2503.18,574.58,-1193.61,224.43,-3369.23,153.21,139.03,129.54,-2583.38,-1249.85,-1530.72,116.58,108.22,104.0,176.67,166.32,96.12,78.54,658.16,518.78,443.77,302.42,371.34,664.11,578.96,348.94,208.12,560.22,789.38,302.4
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,4984.92,4603.63,4719.74,3678.85,3310.55,3589.91,3511.42,3236.44,2782.31,2244.8,1847.7,1558.46,1439.6,1085.4,1526.12,1180.98,1329.77,726.84,516.62,332.74,-2503.18,574.58,-1193.61,224.43,-3369.23,153.21,139.03,129.54,-2583.38,-1249.85,-1530.72,116.58,108.22,104.0,176.67,166.32,96.12,78.54,658.16,518.78,443.77,302.42,371.34,664.11,578.96,348.94,208.12,560.22,789.38,302.4
Equity Share Capital,7633.61,7633.61,7633.61,7633.61,7633.61,7412.45,7412.45,6834.75,6834.75,6834.75,6834.75,6834.75,6834.75,6834.75,6834.75,6834.75,6406.84,6406.84,6406.84,6406.84,3422.82,3422.82,1763.02,1763.02,1763.02,1168.57,1168.57,1168.57,1168.57,855.75,726.43,687.44,687.44,687.44,687.44,687.44,687.44,687.44,687.44,635.78,635.78,635.78,635.78,630.31,630.31,630.31,596.79,596.79,596.79,550.55
Reserves Excluding Revaluation Reserves,99876.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20290.96,20290.96,20290.96,--,--,--,--,--,--,--,17701.54,17701.54,16274.72,16274.72,16274.72,14885.17,14838.03,15092.63,15092.63,15092.63,12437.68
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ANALYTICAL RATIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) % of Share by Govt.,74.76,74.76,74.76,74.76,74.76,76.99,76.99,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,89.07,89.07,89.07,89.07,86.75,86.75,74.27,74.27,74.27,67.43,67.43,67.43,67.43,55.52,65.4,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,60.47,60.47,60.47,60.47,60.13,60.13,60.13,57.89,57.89,57.89,54.35
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.4,--,10.91,10.79,10.7,10.74,10.64,10.57,11.43,11.89,10.79,10.38,11.14,11.45,10.78
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,6.53,6.03,6.18,4.82,4.42,4.84,5.06,4.74,4.07,3.28,2.7,2.28,2.11,1.59,2.23,1.79,2.08,1.13,0.81,0.52,-7.31,2.46,-6.77,1.27,-28.19,1.31,1.19,1.11,-29.59,-16.63,-21.87,1.7,1.58,1.51,2.57,2.42,1.4,1.14,10.34,8.16,6.98,4.76,5.88,10.54,9.19,5.79,3.49,9.39,14.15,5.49
Diluted EPS,6.53,6.03,6.18,4.82,4.42,4.84,5.06,4.74,4.07,3.28,2.7,2.28,2.11,1.59,2.23,1.79,2.08,1.13,0.81,0.52,-7.31,2.46,-6.77,1.27,-28.19,1.31,1.19,1.11,-29.59,-16.63,-21.87,1.7,1.58,1.51,2.57,2.42,1.4,1.14,10.34,8.16,6.98,4.76,5.88,10.54,9.19,5.79,3.49,9.39,14.15,5.49
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPA Ratios :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
