Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,4580.51,4539.77,4461.74,4591.59,4387.44,4331.93,4406.7,4413.26,4366.23,4246.62,4251.94,4436.23,3988.05,3791.7,3649.71,3219.95,3535.65,3230.21,2861.39,1727.26,2371.08,2702.21,2714.98,3044.43,2964.04,3060.27,3044.13,3021.15,2792.41,2634.62,2422.13,2284.08,2327.45,2178.26,2056.97,2246.53,2133.45,2138.51,2241.94,2124.14,2240.65,2108.53,2235.03,2294.06,2194.97,2143.56,2106.85,2164.71,2036.17,2036.09
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,93.92,187.65,48.86,45.21,58.92,51.39,59.74,59.28,97.47,62.91,65.01,38.65,48.9,34.54,58.65,24.37,56.4,22.7,18.55,19.42,46.99,19.35,22.71,19.62,19.2,13.27,14.6,12.48,17.45,84.2,--,--,--,--
Total Income From Operations,4580.51,4539.77,4461.74,4591.59,4387.44,4331.93,4406.7,4413.26,4366.23,4246.62,4251.94,4436.23,3988.05,3791.7,3649.71,3219.95,3629.57,3417.86,2910.24,1772.47,2430.01,2753.6,2774.73,3103.7,3061.51,3123.17,3109.15,3059.8,2841.31,2669.16,2480.77,2308.46,2383.84,2200.96,2075.52,2265.94,2180.44,2157.87,2264.64,2143.76,2259.85,2121.8,2249.63,2306.53,2212.42,2227.76,2106.85,2164.71,2036.17,2036.09
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,2732.3,2826.57,2916.9,2687.25,2282.51,2493.69,2319.24,2425.38,2450.83,2555.76,2698.92,2988.27,2690.99,2262.0,2471.63,2069.15,2165.93,1816.56,1527.06,728.76,1268.17,1449.13,1513.41,1842.25,1633.43,1979.43,2000.62,1970.37,1651.48,1573.42,1480.74,1575.52,1533.75,1296.05,1246.35,1237.08,1136.26,1145.69,1227.38,1131.82,1194.56,1245.04,1509.84,1451.28,1373.09,1432.09,1455.6,1463.53,1210.53,1405.28
Purchase of Traded Goods,266.35,255.2,253.79,228.08,241.13,230.75,231.44,244.05,239.79,253.44,223.59,246.0,222.35,201.11,223.65,199.48,231.15,208.09,167.48,88.1,133.96,159.85,171.96,185.95,195.6,236.98,213.06,89.89,75.74,60.3,52.98,62.74,56.32,54.43,53.66,56.55,53.7,54.06,52.97,63.67,55.95,62.06,67.69,63.52,54.8,60.84,70.33,64.31,52.17,70.85
Increase/Decrease in Stocks,3.83,-56.32,-336.19,-71.05,85.06,-162.43,100.78,-0.47,42.24,48.9,67.58,-113.17,-146.18,182.09,-234.89,-149.47,-169.81,-82.73,-13.75,273.2,48.01,69.0,61.07,-65.25,190.11,-120.41,-207.33,-123.85,19.91,10.87,63.79,-82.02,-80.12,-70.37,-121.61,-46.07,2.71,41.02,57.27,25.62,115.35,38.37,-160.49,26.5,63.74,-43.75,-100.54,-35.32,135.02,-31.92
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,272.91,285.6,277.27,300.23,275.52,283.12,271.9,278.18,267.82,249.77,247.96,260.37,246.21,255.47,260.0,262.34,272.35,226.29,216.53,195.73,189.94,215.99,200.4,219.79,181.21,180.14,189.87,186.03,191.64,169.76,171.91,152.03,140.6,145.13,148.71,156.3,144.72,147.13,139.34,134.75,148.91,134.65,140.71,147.47,132.1,125.45,114.49,114.62,99.95,110.21
Depreciation,234.14,233.2,232.75,229.09,234.7,227.87,227.89,226.04,242.14,226.87,222.52,215.52,233.77,202.67,195.08,192.4,190.67,176.95,174.31,171.45,173.86,152.82,148.63,145.4,131.36,106.82,106.95,101.2,104.5,89.05,86.85,83.99,93.11,67.55,64.42,63.13,68.16,69.02,68.34,59.62,58.7,59.76,67.71,60.61,62.78,64.92,60.94,59.4,55.69,54.8
