Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,701.12,739.37,703.51,600.66,839.28,717.14,783.26,649.89,878.74,805.31,794.24,666.94,739.28,517.64,462.65,333.67,499.22,289.44,208.37,91.51,244.17,261.25,250.32,186.11,308.33,278.14,192.48,144.31,217.08,191.16,150.68,138.05,238.97,171.37,153.64,172.82,287.98,214.62,174.37,145.33,252.09,177.34,208.83,162.87,295.21,215.77,148.01,123.7,187.77,187.22
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.94,0.73,--,--,--,--,--,--,--,--,--,--,2.96
Total Income From Operations,701.12,739.37,703.51,600.66,839.28,717.14,783.26,649.89,878.74,805.31,794.24,666.94,739.28,517.64,462.65,333.67,499.22,289.44,208.37,91.51,244.17,261.25,250.32,186.11,308.33,278.14,192.48,144.31,217.08,191.16,150.68,138.05,238.97,171.37,153.64,172.82,287.98,215.56,175.1,145.33,252.09,177.34,208.83,162.87,295.21,215.77,148.01,123.7,187.77,190.18
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,334.3,439.16,393.12,288.02,477.08,393.58,447.67,411.16,552.04,544.03,538.91,449.76,462.41,374.21,312.58,208.58,298.09,160.21,120.36,46.24,115.71,135.85,139.63,87.77,174.06,158.88,106.44,66.5,110.72,112.65,74.25,67.6,139.37,88.95,75.82,83.79,135.57,95.22,91.14,70.39,123.32,87.8,119.43,90.3,159.7,110.23,77.73,53.55,107.06,111.64
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,0.14,-2.78,-2.47,5.05,27.46,11.72,17.9,-0.42,-4.11,-28.38,3.71,-5.74,25.42,-46.17,-9.07,-0.31,-1.75,2.73,1.31,1.25,2.32,0.65,1.06,-2.4,1.23,1.43,-5.9,0.59,1.26,-2.31,1.27,0.83,-2.61,0.88,-2.61,0.64,2.56,0.28,-0.68,-2.68,0.73,0.08,1.06,1.19,-0.66,0.87,-1.01,10.83,-5.07,-2.35
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,78.11,74.75,69.81,65.8,69.44,73.98,77.47,54.02,61.87,58.57,57.63,46.8,49.68,50.47,48.31,37.43,46.53,35.55,30.88,30.21,27.16,36.58,35.94,34.18,32.35,32.79,34.4,33.19,31.33,28.83,31.29,30.27,26.22,31.41,34.7,32.6,30.53,32.66,31.15,33.0,27.19,26.73,29.88,26.5,28.17,26.68,28.08,22.0,20.04,24.68
Depreciation,12.01,12.0,10.54,10.64,9.88,9.94,8.22,7.98,8.62,6.35,6.37,5.57,5.89,4.56,4.72,4.67,4.71,4.82,4.79,4.76,4.72,4.66,4.7,4.72,4.6,4.87,5.19,5.32,5.32,5.42,5.43,5.09,4.57,4.7,4.79,5.07,5.17,5.34,5.41,5.56,6.75,6.55,6.27,6.56,3.4,3.86,3.42,3.26,4.01,3.35
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,210.15,156.74,169.23,155.75,165.19,143.65,161.11,122.22,173.0,154.66,132.04,120.78,131.94,91.74,73.7,58.1,86.39,55.58,45.6,27.97,74.83,62.68,57.39,53.81,62.96,57.83,49.22,37.62,48.05,39.43,38.05,37.65,45.99,36.83,33.6,43.63,73.66,65.0,39.53,38.73,67.38,51.1,48.86,39.81,81.12,42.7,32.51,40.24,46.15,35.55
"P/L Before Other Inc. , Int., Excpt. Items & Tax",66.43,59.5,63.28,75.41,90.23,84.26,70.89,54.93,87.32,70.08,55.58,49.77,63.94,42.83,32.41,25.2,65.25,30.55,5.43,-18.92,19.43,20.83,11.6,8.03,33.13,22.34,3.13,1.09,20.4,7.14,0.39,-3.39,25.43,8.6,7.34,7.09,40.49,17.06,8.55,0.33,26.72,5.08,3.33,-1.49,23.48,31.43,7.28,-6.18,15.58,17.31
