Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,24579.59,24640.75,24261.13,23718.8,23351.15,22364.46,21256.31,20134.68,18312.41,17091.0,15257.39,13893.01,13069.35,12679.03,11986.74,11881.46,11598.23,11544.26,12188.96,12587.41,12633.82,12284.08,11923.71,11461.36,11127.23,10628.25,9954.99,9611.55,8753.01,8767.57,8406.31,8210.58,8262.56,8156.41,8386.18,8319.81,8093.4,7529.37,7344.01,7073.78,7024.65,6501.92,6255.94,6085.31,5809.78,5557.25,5394.31,5189.09,4898.77,4906.65
(b) Income on Investment,6095.14,5808.83,5443.54,5580.83,5338.37,5089.4,4799.81,4783.04,4834.9,4584.91,4477.47,4281.45,3902.3,3766.78,3521.64,3428.2,3293.45,3189.83,3101.93,2973.0,2609.57,2649.01,2868.08,3119.37,2970.59,2894.44,2801.56,2682.48,2574.44,2558.96,2432.03,2417.87,2389.29,2416.67,2380.58,2436.28,2420.8,2292.82,2188.87,2475.1,2530.18,2279.79,2204.82,2102.3,2074.91,2110.41,2142.53,2015.28,2029.73,2014.33
(c) Int. on balances With RBI,296.96,292.86,351.07,295.33,256.48,146.48,206.2,299.11,361.31,202.72,142.01,192.97,444.84,418.06,405.35,259.9,222.39,116.47,259.09,439.93,422.57,285.67,195.42,191.6,223.83,183.14,161.82,124.56,107.87,80.89,86.38,112.69,165.28,204.22,76.75,57.59,63.84,68.76,91.59,71.06,67.08,53.9,54.45,55.83,48.93,48.77,34.98,34.11,41.65,24.67
(d) Others,270.82,211.5,364.12,465.77,278.54,360.8,363.86,339.94,461.14,347.8,362.06,362.22,359.75,397.25,422.28,433.9,431.09,647.79,512.91,538.55,568.15,489.54,450.59,482.62,476.38,423.9,362.62,358.43,335.87,314.13,310.36,311.35,351.02,323.7,315.6,300.22,320.92,302.38,335.14,316.2,75.17,54.13,87.15,45.98,31.61,72.7,37.17,39.33,77.4,19.28
Other Income,6779.52,5972.2,6721.85,5783.49,6765.79,5554.82,5034.08,5087.27,4895.32,4665.44,3941.15,2998.96,4223.34,3840.36,3798.38,3588.17,4668.3,3776.04,3807.18,2586.68,3985.46,3786.57,3895.77,3868.76,3526.28,4000.69,2678.38,2924.99,2788.66,2593.08,2585.54,2999.81,3013.16,3400.21,2539.66,2738.28,2694.01,2337.78,2041.4,2298.27,2687.31,2039.07,1947.61,1691.05,2213.4,1644.42,1766.09,1781.31,2007.17,1615.37
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,17431.97,17348.09,16936.66,16612.5,16135.54,15428.99,14311.62,13598.0,12227.6,10767.11,9878.67,9344.64,8957.12,8608.59,8435.71,8243.19,7990.18,8125.59,8736.82,9553.58,9426.37,9255.32,9335.97,9411.3,9092.44,8526.06,8048.88,7610.22,7040.74,6990.03,6695.46,6436.35,6439.55,6767.27,6645.24,6596.98,6346.37,6031.27,5897.52,5879.91,5897.84,5300.18,5077.51,4978.93,4799.48,4805.12,4672.32,4412.6,4382.89,4470.12
Employees Cost,2961.54,2984.61,3117.19,3129.45,2923.54,2711.33,2609.76,2688.48,2163.62,2281.05,2166.65,2186.09,1886.53,1938.61,1935.54,1851.87,1667.6,1677.35,1412.94,1406.12,1373.97,1365.22,1274.97,1306.84,1142.28,1202.59,1174.65,1227.8,1078.93,1062.94,1082.84,1088.25,947.97,991.88,988.83,963.18,907.88,829.54,829.31,809.28,798.76,778.48,785.98,751.75,659.25,655.1,643.92,643.08,601.42,615.05
Other Expenses,6876.15,6059.59,6375.39,5996.03,6395.55,6234.4,6107.02,5543.2,5306.25,4566.22,4418.55,4309.88,4689.95,4392.75,3834.97,3080.53,3691.03,3375.94,2822.7,2321.47,3568.12,3131.64,2771.05,2512.81,3075.17,2877.12,2641.84,2491.95,2767.98,2407.86,2265.0,2236.54,2419.05,2101.83,1964.52,1822.65,1940.19,1685.24,1646.23,1453.15,1674.91,1535.55,1524.18,1354.13,1472.19,1358.3,1309.04,1159.89,1270.71,1133.62
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,10752.37,10533.85,10712.47,10106.24,10535.7,9141.24,8631.86,8814.36,9167.61,9277.49,7716.21,5888.0,6465.98,6161.53,5928.17,6416.04,6864.65,6095.51,6897.61,5844.4,5851.11,5742.69,5951.58,5892.76,5014.42,5524.65,4094.0,4372.04,3672.2,3853.8,3777.32,4291.16,4374.74,4640.23,4100.18,4469.37,4398.53,3985.06,3627.95,4092.07,4012.88,3314.6,3162.3,2895.66,3247.71,2615.03,2749.8,2843.55,2799.7,2361.51
