Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,12315.75,12226.86,13021.82,13415.13,13793.16,14747.21,12532.01,11656.05,13873.93,15775.87,15985.73,14263.82,11160.37,12597.22,10813.08,8597.9,7575.32,7328.23,6235.78,4883.57,8567.15,8910.23,9361.18,8613.44,8383.2,10097.74,10745.34,9169.15,8636.23,7757.06,7770.23,6435.11,6365.05,5976.58,6338.51,5108.95,6065.25,4821.85,7250.47,8225.12,7077.3,11090.28,10860.53,10064.72,10408.52,9310.11,9448.87,8377.01,8440.84,8375.31
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,322.71,275.88,228.36,--,324.18,294.5,152.05,84.39,108.2,119.43,96.1,19.27,72.01,44.6,67.19,24.79,47.47
Total Income From Operations,12315.75,12226.86,13021.82,13415.13,13793.16,14747.21,12532.01,11656.05,13873.93,15775.87,15985.73,14263.82,11160.37,12597.22,10813.08,8597.9,7575.32,7328.23,6235.78,4883.57,8567.15,8910.23,9361.18,8613.44,8383.2,10097.74,10745.34,9169.15,8636.23,7757.06,7770.23,6435.11,6365.05,6299.29,6614.39,5337.31,6065.25,5146.03,7544.97,8377.17,7161.69,11198.48,10979.96,10160.82,10427.79,9382.12,9493.47,8444.2,8465.63,8422.78
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,10831.61,10562.58,11437.09,11466.59,12438.47,12617.87,11106.91,10300.86,12637.07,13856.71,14557.98,12900.59,9782.82,10694.95,9260.15,7339.55,6281.67,5843.37,4719.92,3836.54,7435.97,7618.89,8022.93,7418.15,7538.66,9098.93,9695.01,8084.35,7644.85,6755.94,6742.73,5546.67,5521.98,5556.88,5761.31,4576.75,5492.7,4716.47,6958.51,7907.97,6835.62,10727.15,10348.55,9699.53,9934.44,8917.11,9031.55,7959.3,7998.56,7808.93
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,46.69,62.92,52.04,57.74,46.96,50.2,44.54,50.04,34.11,44.68,43.29,45.44,42.81,35.28,56.08,42.89,42.95,34.33,33.83,36.0,28.91,40.72,26.8,29.32,33.96,26.54,42.95,22.42,25.37,19.67,19.38,26.78,18.1,19.44,18.03,18.28,18.8,22.9,14.35,15.01,21.76,12.16,10.99,12.19,19.49,10.56,7.99,8.58,13.68,7.61
Depreciation,205.78,209.6,196.26,194.57,194.42,195.48,194.81,191.85,188.57,192.32,192.21,191.24,189.63,193.64,193.58,191.61,202.83,192.49,195.19,193.58,194.22,196.0,196.03,189.88,101.6,103.7,103.7,102.24,101.25,103.88,103.86,102.67,101.62,100.89,85.97,80.6,80.01,80.73,80.8,80.07,81.69,79.27,77.35,77.07,100.02,101.71,59.67,46.7,46.8,47.15
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
