Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,608.2,612.5,623.3,569.6,611.8,597.6,628.0,624.0,597.2,605.3,516.6,508.8,476.8,455.9,429.4,388.4,339.0,350.5,350.3,340.1,349.0,397.9,403.6,372.6,410.4,413.0,407.8,383.7,378.3,377.5,352.8,331.1,328.5,329.77,328.74,305.01,284.22,297.84,321.56,341.94,328.06,328.59,324.21,313.15,309.44,316.41,315.07,283.57,263.23,269.53
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,608.2,612.5,623.3,569.6,611.8,597.6,628.0,624.0,597.2,605.3,516.6,508.8,476.8,455.9,429.4,388.4,339.0,350.5,350.3,340.1,349.0,397.9,403.6,372.6,410.4,413.0,407.8,383.7,378.3,377.5,352.8,368.4,328.5,329.77,328.74,305.01,284.22,297.84,321.56,341.94,328.06,328.59,324.21,313.15,309.44,316.41,315.07,283.57,263.23,269.53
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,343.9,344.4,352.3,337.5,334.1,334.6,330.6,326.8,308.0,311.9,302.2,274.3,247.6,223.6,225.0,199.2,176.0,176.6,179.7,191.2,183.4,189.3,197.1,197.4,191.5,190.3,190.1,182.7,169.8,170.6,170.1,165.3,159.1,162.85,169.3,160.73,148.66,146.38,159.94,176.12,163.47,159.5,163.15,157.82,141.92,143.75,143.91,142.07,123.93,130.84
Depreciation,21.8,21.8,22.7,22.8,24.8,23.6,23.1,23.3,28.3,27.1,29.6,28.5,23.0,24.6,24.4,24.7,22.2,23.5,24.6,26.0,25.5,25.3,25.7,22.5,12.9,12.2,12.4,13.4,12.3,13.0,12.5,13.0,12.1,14.15,14.66,14.08,22.68,15.12,15.54,15.46,15.63,15.49,14.97,15.71,15.76,16.61,16.23,16.27,17.57,13.79
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.4,--,--,--,31.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,121.6,125.5,107.6,110.9,107.4,104.3,117.9,109.0,134.1,136.0,132.0,119.2,99.0,88.0,85.6,69.7,69.4,76.0,82.9,73.6,104.0,107.5,92.9,99.0,99.9,104.0,117.1,108.2,97.5,102.2,94.7,94.7,93.4,83.53,86.79,95.17,99.32,84.1,87.4,93.63,85.4,93.79,86.26,82.19,82.13,81.43,74.29,70.68,73.4,65.7
"P/L Before Other Inc. , Int., Excpt. Items & Tax",120.9,120.8,140.7,98.4,145.5,135.1,156.4,164.9,126.8,130.3,52.8,86.8,107.2,119.7,94.4,94.8,60.0,74.4,63.1,49.3,5.0,75.8,87.9,53.7,106.1,106.5,88.2,79.4,98.7,91.7,75.5,95.4,63.9,69.24,57.99,35.03,13.56,52.24,58.68,56.73,63.56,59.81,59.83,57.43,69.63,74.62,80.64,54.55,48.33,59.2
Other Income,44.8,-23.2,44.8,14.1,15.1,47.8,4.7,7.5,17.6,21.5,14.4,28.7,207.4,23.8,16.3,27.8,8.0,23.2,18.2,70.4,24.7,44.5,26.0,31.5,54.8,-17.1,101.7,22.7,32.5,82.6,39.9,--,24.1,24.17,18.17,15.11,18.64,23.88,37.81,33.16,24.16,35.63,32.33,10.81,-3.1,-8.06,6.64,56.95,9.77,14.48
"P/L Before Int., Excpt. Items & Tax",165.7,97.6,185.5,112.5,160.6,182.9,161.1,172.4,144.4,151.8,67.2,115.5,314.6,143.5,110.7,122.6,68.0,97.6,81.3,119.7,29.7,120.3,113.9,85.2,160.9,89.4,189.9,102.1,131.2,174.3,115.4,95.4,88.0,93.41,76.16,50.14,32.2,76.12,96.49,89.89,87.72,95.44,92.16,68.24,66.53,66.56,87.28,111.5,58.1,73.68
Interest,3.9,3.8,4.5,4.8,6.2,7.4,3.2,5.2,5.0,4.4,3.9,3.3,2.7,2.6,2.5,2.6,2.9,5.0,3.2,3.5,3.7,3.7,4.3,3.1,0.3,0.2,0.4,0.2,0.3,0.1,0.1,0.1,0.2,0.12,0.19,0.09,0.08,0.04,0.06,0.05,0.02,0.37,0.06,0.06,0.06,0.04,0.26,--,0.06,0.02
P/L Before Exceptional Items & Tax,161.8,93.8,181.0,107.7,154.4,175.5,157.9,167.2,139.4,147.4,63.3,112.2,311.9,140.9,108.2,120.0,65.1,92.6,78.1,116.2,26.0,116.6,109.6,82.1,160.6,89.2,189.5,101.9,130.9,174.2,115.3,95.3,87.8,93.29,75.97,50.05,32.12,76.08,96.43,89.84,87.7,95.07,92.1,68.18,66.47,66.52,87.02,111.5,58.04,73.66
Exceptional Items,--,--,783.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.3,--,--,-20.1,--,--,--,-7.17,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,161.8,93.8,964.1,107.7,154.4,175.5,157.9,167.2,139.4,147.4,63.3,112.2,311.9,140.9,108.2,120.0,65.1,92.6,78.1,116.2,26.0,116.6,109.6,82.1,160.6,89.2,189.5,101.9,130.9,184.5,115.3,95.3,67.7,93.29,75.97,50.05,24.95,76.08,96.43,89.84,87.7,95.07,92.1,68.18,66.47,66.52,87.02,111.5,58.04,73.66
Tax,42.4,22.5,110.0,27.9,39.3,38.1,40.4,39.9,27.5,36.1,14.8,29.1,24.5,34.6,24.3,28.5,19.0,16.9,12.7,25.3,27.0,24.1,21.1,14.1,24.3,15.5,38.0,22.7,31.1,40.6,30.0,22.5,7.8,21.14,12.55,8.62,0.03,13.98,19.85,19.99,15.22,21.02,21.74,13.91,12.6,18.69,21.17,24.13,14.88,21.28
P/L After Tax from Ordinary Activities,119.4,71.3,854.1,79.8,115.1,137.4,117.5,127.3,111.9,111.3,48.5,83.1,287.4,106.3,83.9,91.5,46.1,75.7,65.4,90.9,-1.0,92.5,88.5,68.0,136.3,73.7,151.5,79.2,99.8,143.9,85.3,72.8,59.9,72.15,63.42,41.43,24.92,62.1,76.58,69.85,72.48,74.05,70.36,54.27,53.87,47.83,65.85,87.37,43.16,52.38
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,119.4,71.3,854.1,79.8,115.1,137.4,117.5,127.3,111.9,111.3,48.5,83.1,287.4,106.3,83.9,91.5,46.1,75.7,65.4,90.9,-1.0,92.5,88.5,68.0,136.3,73.7,151.5,79.2,99.8,143.9,85.3,72.8,59.9,72.15,63.42,41.43,24.92,62.1,76.58,69.85,72.48,74.05,70.36,54.27,53.87,47.83,65.85,87.37,43.16,52.38
Equity Share Capital,55.5,55.5,55.5,55.5,55.5,55.4,55.4,55.3,55.3,55.2,55.2,55.2,55.2,55.1,55.1,55.0,55.0,55.0,55.0,55.0,55.0,54.99,54.99,55.2,55.2,56.5,56.5,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.27,56.27,56.24,56.24,56.24,56.18,56.18,56.14,56.07,56.07,55.98,55.95,55.84,55.82,55.8,55.8
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,10.84,6.48,77.63,7.26,10.48,12.52,10.72,11.62,10.22,10.17,4.44,7.61,26.32,9.74,7.67,8.32,4.19,6.88,5.95,8.26,-0.09,8.41,8.04,6.18,12.13,6.52,13.41,7.02,8.86,12.78,7.58,6.47,5.32,6.41,5.64,3.68,2.22,5.52,6.81,6.22,6.46,6.6,6.28,4.84,4.82,4.28,5.9,7.83,3.87,4.7
Diluted EPS,10.76,6.42,76.98,7.2,10.38,12.4,10.62,11.51,10.14,10.11,4.41,7.56,26.16,9.69,7.63,8.31,4.19,6.88,5.95,8.27,-0.09,8.41,8.04,6.18,12.11,6.51,13.37,7.0,8.83,12.73,7.54,6.47,5.32,6.41,5.63,3.68,2.21,5.51,6.79,6.19,6.44,6.58,6.25,4.83,4.8,4.26,5.89,7.82,3.86,4.69
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
