Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,4159.42,3848.63,4267.3,4312.76,4009.39,3840.53,4106.66,4072.61,3542.96,3405.31,3718.89,3899.38,3408.64,3196.65,3290.0,2486.4,2938.84,2801.0,2753.38,1547.62,2055.09,2411.46,2610.86,2779.25,2598.66,2496.84,2720.35,2772.46,2459.41,2276.54,2371.32,2102.88,1963.58,1725.26,1923.31,2008.13,1764.41,1532.68,1744.15,1806.41,1645.38,1557.9,1761.32,1909.61,1608.55,1301.41,1427.95,1626.34,1538.22,1462.15
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.11,4.01,5.58,2.94,6.69,3.6,1.66,4.17,6.44,0.75,2.02,2.75,4.43,2.52,4.12,1.13,2.98,1.01
Total Income From Operations,4159.42,3848.63,4267.3,4312.76,4009.39,3840.53,4106.66,4072.61,3542.96,3405.31,3718.89,3899.38,3408.64,3196.65,3290.0,2486.4,2938.84,2801.0,2753.38,1547.62,2055.09,2411.46,2610.86,2779.25,2598.66,2496.84,2720.35,2772.46,2459.41,2276.54,2371.32,2102.88,1975.69,1729.27,1928.89,2011.07,1771.1,1536.28,1745.81,1810.58,1651.82,1558.65,1763.34,1912.36,1612.98,1303.93,1432.07,1627.47,1541.2,1463.16
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,3048.96,2570.68,3084.66,2870.55,2907.53,2872.11,2950.34,2532.8,2534.52,2571.48,2772.4,2601.67,2265.52,2440.02,2534.35,1524.26,2275.14,1997.78,1782.6,472.09,1520.74,1674.59,1668.39,1656.08,1728.08,1722.24,1786.23,1752.03,1699.45,1722.74,1315.96,1496.5,1293.16,1301.92,1210.93,1180.27,1105.08,905.37,970.4,1005.26,1180.93,967.91,1321.23,1329.51,1062.14,922.3,823.46,1202.08,882.44,1088.09
Purchase of Traded Goods,0.7,0.33,0.56,1.1,--,1.88,2.58,2.89,2.75,2.98,2.9,4.47,2.72,0.86,1.64,3.69,3.34,1.78,0.67,1.67,2.53,1.07,--,2.57,2.07,2.51,0.66,13.27,12.89,2.93,5.35,3.67,6.89,5.97,1.68,1.17,0.83,0.9,0.63,0.84,7.59,22.4,5.49,0.19,0.74,1.12,0.34,1.09,3.9,1.75
Increase/Decrease in Stocks,-189.24,46.79,-163.88,117.84,-221.49,-242.87,-123.75,386.33,-51.59,-266.56,-190.69,204.99,187.15,-236.66,-324.49,176.19,-347.83,-204.02,5.85,590.44,-252.96,-136.49,-3.46,133.33,-42.8,-104.39,33.73,76.61,-109.16,-235.46,267.19,-176.97,-63.25,-270.33,-33.56,72.89,-29.32,11.34,114.51,155.46,-130.71,54.46,-143.48,-62.7,15.06,-74.78,113.58,-156.74,147.27,-106.28
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,261.37,261.9,267.53,265.0,242.63,246.73,256.06,237.26,218.14,211.96,220.99,212.77,189.33,204.4,212.48,183.07,184.69,206.42,190.81,139.6,158.32,167.11,174.26,166.71,147.65,163.18,164.86,161.97,153.79,152.32,148.04,143.02,130.32,128.17,132.01,129.07,123.19,117.24,116.86,109.74,106.5,101.98,108.29,100.01,86.96,89.65,85.46,93.79,90.06,85.46
Depreciation,126.77,124.43,126.99,125.74,124.82,127.36,125.89,119.38,119.26,115.14,111.98,109.07,106.45,104.12,101.16,100.88,97.41,95.25,95.33,91.36,93.86,92.54,89.81,86.42,83.48,81.33,76.81,71.88,67.43,62.54,59.67,56.3,54.44,52.18,50.6,49.1,43.93,40.03,37.78,36.19,39.08,35.21,32.9,32.33,32.58,31.65,31.32,30.04,28.78,28.92
