Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1346.11,1277.4,1099.64,1054.39,1331.83,1260.36,807.57,843.78,963.88,926.52,1010.21,848.64,1055.1,811.48,755.89,545.68,738.67,580.48,517.35,129.08,475.21,467.04,207.31,234.1,601.27,238.65,252.93,215.42,213.02,190.59,211.6,150.57,187.99,161.6,153.59,166.47,135.76,116.37,138.86,142.43,130.81,134.7,128.97,159.35,126.66,194.3,100.79,101.13,116.37,95.01
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.5,8.71,9.11,7.89,7.47,8.65,9.51,11.2,11.83,13.11,10.14,11.7,11.14,9.65,10.44,14.48,10.0
Total Income From Operations,1346.11,1277.4,1099.64,1054.39,1331.83,1260.36,807.57,843.78,963.88,926.52,1010.21,848.64,1055.1,811.48,755.89,545.68,738.67,580.48,517.35,129.08,475.21,467.04,207.31,234.1,601.27,238.65,252.93,215.42,213.02,190.59,211.6,150.57,187.99,172.1,162.3,175.58,143.65,123.84,147.51,151.94,142.01,146.53,142.08,169.49,138.36,205.44,110.43,111.57,130.84,105.01
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1094.02,972.28,794.76,752.55,1214.42,1032.44,581.78,597.26,713.26,656.1,749.39,612.1,750.42,615.19,558.95,363.3,532.18,415.18,375.88,82.96,374.72,337.04,132.84,151.88,406.79,167.9,157.74,150.51,144.62,134.72,139.05,106.04,118.84,117.38,110.68,110.16,112.76,104.18,102.29,106.83,104.52,106.39,104.39,106.75,101.57,154.83,78.12,80.78,79.35,70.22
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-49.5,7.58,30.25,26.06,-122.69,-32.67,-44.44,-0.43,-10.93,10.99,-7.87,-1.9,16.34,-15.8,-8.24,16.89,-14.88,-15.04,-9.72,8.09,-42.42,-15.25,7.74,8.65,23.56,-2.72,20.6,-3.51,1.98,-6.72,6.38,-5.81,9.0,-0.11,-4.08,14.32,-18.1,-25.15,-4.59,-5.87,-5.3,-2.19,-6.52,11.15,-4.63,6.46,-4.03,-2.16,9.51,3.22
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,101.0,101.76,104.3,98.2,88.14,88.53,96.34,88.21,89.54,82.32,91.98,86.88,92.71,71.26,67.22,61.25,61.64,58.91,48.87,32.03,48.8,48.14,22.26,24.95,54.93,24.5,22.75,22.61,21.41,21.71,22.72,19.12,19.29,20.06,20.03,19.29,19.3,15.94,18.58,17.81,15.09,15.99,14.73,12.68,11.58,12.48,10.7,8.92,11.59,9.17
Depreciation,28.83,29.38,28.59,28.43,28.17,27.45,26.75,27.12,25.61,25.23,25.36,24.2,22.33,21.73,21.11,20.04,21.12,20.82,17.51,16.12,17.74,18.53,8.28,7.88,20.06,7.55,7.38,6.76,6.29,6.2,6.29,6.25,6.24,5.86,5.63,5.56,3.98,5.48,5.75,5.79,3.96,4.1,4.08,3.77,3.87,3.77,3.58,3.14,2.31,3.31
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,89.34,93.35,83.46,80.05,86.47,83.45,107.79,80.02,90.09,89.01,85.25,75.21,86.56,60.25,60.28,47.68,76.4,57.12,40.88,13.85,39.12,40.37,18.4,20.07,48.8,21.4,21.72,20.63,20.93,18.46,17.23,15.33,17.04,14.89,18.72,15.79,17.58,13.94,14.41,14.08,16.17,13.7,14.8,11.86,12.95,10.43,12.9,11.68,11.65,10.8
"P/L Before Other Inc. , Int., Excpt. Items & Tax",82.42,73.05,58.28,69.1,37.32,61.16,39.35,51.6,56.31,62.87,66.1,52.15,86.74,58.85,56.57,36.53,62.21,43.49,43.93,-23.97,37.25,38.21,17.79,20.67,47.13,20.02,22.74,18.42,17.79,16.22,19.93,9.64,17.58,14.02,11.32,10.46,8.13,9.45,11.07,13.3,7.57,8.55,10.59,23.29,13.02,17.47,9.16,9.22,16.44,8.29
Other Income,15.9,16.36,18.79,8.8,7.9,3.46,7.64,7.73,11.66,9.79,11.27,5.18,5.69,9.09,5.58,3.87,4.5,3.88,3.2,1.45,3.69,3.29,3.75,3.49,7.47,6.57,4.77,5.0,0.66,2.61,3.35,4.18,2.02,3.45,4.83,0.57,6.96,1.73,1.28,1.25,1.16,2.59,4.11,0.53,3.89,1.68,0.63,0.37,5.68,0.62
"P/L Before Int., Excpt. Items & Tax",98.32,89.41,77.07,77.9,45.22,64.62,46.99,59.33,67.97,72.66,77.37,57.33,92.43,67.94,62.15,40.4,66.71,47.37,47.13,-22.52,40.94,41.5,21.54,24.16,54.6,26.59,27.51,23.42,18.45,18.83,23.28,13.82,19.6,17.47,16.15,11.03,15.09,11.18,12.35,14.55,8.73,11.14,14.7,23.82,16.91,19.15,9.79,9.59,22.12,8.91
Interest,44.03,47.78,38.28,32.73,32.3,35.89,32.53,33.31,31.37,31.55,25.74,20.7,18.6,18.54,19.93,18.29,15.56,14.8,13.69,12.59,15.62,15.58,9.6,8.61,15.25,8.13,8.17,7.7,6.88,6.36,6.06,7.7,5.69,6.41,6.7,7.12,6.89,7.08,7.43,7.0,4.03,5.76,6.09,5.35,5.26,5.39,5.0,5.89,10.94,4.99
P/L Before Exceptional Items & Tax,54.29,41.63,38.79,45.17,12.92,28.73,14.46,26.02,36.6,41.11,51.63,36.63,73.83,49.4,42.22,22.11,51.15,32.57,33.44,-35.11,25.32,25.92,11.94,15.55,39.35,18.46,19.34,15.72,11.57,12.47,17.22,6.12,13.91,11.06,9.45,3.91,8.2,4.1,4.92,7.55,4.7,5.38,8.61,18.47,11.65,13.76,4.78,3.7,11.18,3.92
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.05,--,--,--,--,--,--,--,2.02,--,--,--,--,0.29,--
P/L Before Tax,54.29,41.63,38.79,45.17,12.92,28.73,14.46,26.02,36.6,41.11,51.63,36.63,73.83,49.4,42.22,22.11,51.15,32.57,33.44,-35.11,25.32,25.92,11.94,15.55,39.35,18.46,19.34,15.72,11.57,12.47,17.22,6.12,13.91,11.06,9.45,14.96,8.2,4.1,4.92,7.55,4.7,5.38,8.61,20.48,11.65,13.76,4.78,3.7,11.47,3.92
Tax,15.0,11.28,8.37,11.25,2.79,8.0,3.92,6.59,9.79,11.62,13.43,9.52,-11.15,16.98,16.61,8.21,18.37,11.34,11.32,-11.9,8.86,9.48,4.17,5.43,12.29,6.44,6.76,5.49,4.02,4.22,6.15,0.89,5.73,2.21,-0.11,1.35,1.43,0.78,-3.87,1.79,-0.02,-2.61,1.32,6.88,2.61,4.33,1.38,1.26,3.74,1.34
P/L After Tax from Ordinary Activities,39.29,30.35,30.42,33.92,10.13,20.73,10.54,19.43,26.81,29.49,38.2,27.11,84.98,32.42,25.61,13.9,32.78,21.23,22.12,-23.2,16.46,16.44,7.77,10.12,27.06,12.02,12.58,10.23,7.55,8.25,11.07,5.23,8.18,8.85,9.56,13.61,6.77,3.32,8.79,5.76,4.71,7.99,7.3,13.6,9.04,9.43,3.4,2.44,7.74,2.58
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,39.29,30.35,30.42,33.92,10.13,20.73,10.54,19.43,26.81,29.49,38.2,27.11,84.98,32.42,25.61,13.9,32.78,21.23,22.12,-23.2,16.46,16.44,7.77,10.12,27.06,12.02,12.58,10.23,7.55,8.25,11.07,5.23,8.18,8.85,9.56,13.61,6.77,3.32,8.79,5.76,4.71,7.99,7.3,13.6,9.04,9.43,3.4,2.44,7.74,2.58
Equity Share Capital,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,23.65,20.4,20.4,23.65,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.66,2.57,2.57,2.87,0.86,1.75,0.89,1.64,2.27,2.49,3.23,2.29,7.19,6.85,5.41,2.94,6.93,4.49,4.68,-4.91,3.48,3.48,1.91,2.48,5.72,2.94,3.08,2.51,1.85,2.02,2.72,1.28,1.95,2.16,2.28,3.23,1.61,0.76,2.1,1.36,1.11,1.81,1.79,13.34,8.84,8.9,3.33,2.39,7.13,2.53
Diluted EPS,1.66,2.57,2.57,2.87,0.86,1.75,0.89,1.64,2.27,2.49,3.23,2.29,7.19,6.85,5.41,2.94,6.93,4.49,4.68,-4.91,3.48,3.48,1.91,2.48,5.72,2.94,3.08,2.51,1.85,2.02,2.72,1.28,1.95,2.16,2.28,3.23,1.61,0.76,2.1,1.36,1.11,1.81,1.79,13.34,8.84,8.9,3.33,2.39,7.13,2.53
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
