Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest Earned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Int. /Disc. on Adv/Bills,5233.17,4916.93,4683.74,4457.67,4263.83,4025.56,3864.34,3672.51,3368.38,3046.04,2661.89,2409.51,2232.22,2105.69,1941.28,1952.37,1876.91,1878.22,1707.72,1691.08,1577.7,1692.97,1616.41,1522.19,1640.52,1663.12,1643.49,1619.51,1615.82,1757.09,1875.64,1824.16,1953.17,2060.75,2200.9,2255.14,2396.15,2515.83,2474.89,2547.96,2497.11,2451.02,2478.75,2393.9,2347.78,2385.44,2324.87,2129.05,2144.05,1927.36
(b) Income on Investment,1379.85,1366.99,1313.02,1300.57,1098.91,1110.09,1169.36,1082.4,1097.01,1042.59,1124.72,1001.12,1074.9,1103.61,1119.45,1086.73,1073.95,1031.61,1051.0,996.85,989.04,1097.69,-1954.09,1027.84,1018.58,878.66,975.06,817.31,787.82,719.69,734.73,720.17,748.79,715.98,642.98,721.72,688.08,676.25,706.86,664.01,712.08,671.46,695.76,672.17,673.81,663.4,613.58,592.24,602.84,583.71
(c) Int. on balances With RBI,65.01,31.01,10.13,96.48,85.64,17.55,15.99,16.59,13.04,9.8,7.58,22.01,19.83,32.29,10.58,28.0,31.81,54.84,65.66,162.76,86.62,44.27,58.06,52.03,60.99,52.72,83.58,159.13,114.03,142.75,186.44,146.46,187.52,83.12,92.25,39.02,16.41,11.38,18.32,5.9,5.84,4.56,19.77,26.9,36.06,51.68,35.26,27.63,33.98,3.16
(d) Others,52.75,9.72,10.49,19.92,18.32,18.25,18.24,17.11,16.98,30.61,20.87,24.83,99.36,40.49,135.97,36.45,114.96,42.17,43.45,45.55,152.94,181.34,3179.86,170.58,55.11,51.17,86.05,44.6,174.73,104.85,137.94,54.1,80.88,61.66,77.7,140.38,118.88,51.71,56.96,103.39,2.27,27.89,3.24,2.72,16.03,19.75,39.78,0.29,0.6,22.35
Other Income,980.66,787.78,791.8,893.93,1021.55,679.89,667.59,628.84,821.86,640.74,502.3,316.85,522.24,611.15,492.81,690.98,1235.36,570.16,451.18,368.57,392.0,442.32,395.67,419.24,385.59,410.7,404.62,346.55,402.06,270.17,368.87,464.95,384.44,552.26,283.48,287.89,347.16,220.81,246.45,204.87,381.59,211.92,222.04,190.43,298.8,187.22,183.07,225.1,382.41,173.58
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Expended,3614.35,3381.38,3210.62,3075.54,2882.33,2705.69,2635.93,2448.89,2308.47,2149.42,1928.03,1771.76,1814.29,1755.19,1707.71,1697.63,1714.61,1700.73,1747.41,1808.32,1783.8,1830.18,1826.86,1775.81,1775.27,1773.47,1785.32,1782.06,1811.2,1871.77,1971.62,2052.09,2206.94,2219.37,2169.19,2291.77,2304.57,2283.74,2287.91,2298.06,2246.08,2157.16,2206.01,2181.15,2204.96,2264.25,2137.33,1841.19,1910.43,1744.29
Employees Cost,880.97,849.68,811.64,899.94,850.3,646.5,675.8,665.53,595.31,606.22,467.01,389.74,482.45,524.31,566.84,496.99,694.48,623.8,450.92,486.01,480.64,436.41,396.79,429.98,461.07,511.78,348.29,473.03,399.42,445.52,381.43,391.69,454.34,461.6,446.2,445.15,377.69,411.14,366.41,385.74,422.45,384.49,403.07,423.2,472.72,420.39,437.12,265.53,363.21,287.82
Other Expenses,696.38,578.36,584.95,498.79,546.0,487.07,503.37,439.81,558.2,433.85,460.45,411.06,472.81,451.26,364.85,489.51,384.21,350.28,314.95,260.41,338.79,350.24,320.48,327.64,423.27,339.35,264.85,261.69,337.11,257.9,258.74,232.58,267.43,277.83,254.64,248.5,305.08,239.2,234.99,232.56,253.96,205.93,222.42,210.41,227.62,197.84,206.84,168.67,179.63,153.04
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,2519.74,2303.01,2201.97,2294.3,2209.62,2012.08,1920.42,1863.22,1855.29,1580.29,1461.87,1201.76,1179.0,1162.47,1060.69,1110.4,1539.69,902.19,805.73,710.07,595.07,841.76,751.78,658.45,501.18,431.77,794.34,470.32,546.73,419.36,691.83,533.48,426.09,514.97,427.28,458.73,579.34,541.9,614.17,609.77,676.4,619.27,588.06,471.36,467.18,425.01,415.27,698.92,710.61,525.01
Provisions And Contingencies,983.25,840.7,822.12,950.47,942.3,942.66,984.79,776.11,944.75,581.9,579.27,548.41,365.38,752.32,515.6,650.44,1310.76,497.74,420.92,608.94,910.11,917.42,359.23,920.72,414.79,4421.55,857.71,1632.88,2040.58,1474.08,790.92,1151.6,1833.37,585.41,708.86,842.5,679.51,345.01,418.98,483.91,431.91,580.14,293.41,236.25,257.35,407.78,323.23,269.66,124.45,143.89
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,1536.49,1462.31,1379.85,1343.83,1267.32,1069.42,935.63,1087.11,910.54,998.39,882.6,653.35,813.62,410.15,545.09,459.96,228.93,404.45,384.81,101.13,-315.04,-75.66,392.55,-262.27,86.39,-3989.78,-63.37,-1162.56,-1493.85,-1054.72,-99.09,-618.12,-1407.28,-70.44,-281.58,-383.77,-100.17,196.89,195.19,125.86,244.49,39.13,294.65,235.11,209.83,17.23,92.04,429.26,586.16,381.12
Tax,43.41,55.86,53.08,50.34,49.65,33.91,15.85,205.03,70.5,223.36,347.54,201.45,458.39,85.52,281.42,251.95,63.85,250.38,254.74,0.11,-372.61,-210.92,277.89,-343.36,14.01,-225.52,-90.37,-43.56,-1380.34,-458.02,-75.85,-205.92,-951.83,112.07,55.57,13.63,19.67,107.83,123.16,66.42,131.77,-18.11,131.74,117.29,152.88,1.38,45.19,162.93,327.17,187.06
P/L After Tax from Ordinary Activities,1493.08,1406.45,1326.77,1293.49,1217.67,1035.51,919.78,882.08,840.04,775.03,535.06,451.9,355.23,324.63,263.67,208.01,165.08,154.07,130.07,101.02,57.57,135.26,114.66,81.09,72.38,-3764.26,27.0,-1119.0,-113.51,-596.7,-23.24,-412.2,-455.45,-182.51,-337.15,-397.4,-119.84,89.06,72.03,59.44,112.72,57.24,162.91,117.82,56.95,15.85,46.85,266.33,258.99,194.06
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,1493.08,1406.45,1326.77,1293.49,1217.67,1035.51,919.78,882.08,840.04,775.03,535.06,451.9,355.23,324.63,263.67,208.01,165.08,154.07,130.07,101.02,57.57,135.26,114.66,81.09,72.38,-3764.26,27.0,-1119.0,-113.51,-596.7,-23.24,-412.2,-455.45,-182.51,-337.15,-397.4,-119.84,89.06,72.03,59.44,112.72,57.24,162.91,117.82,56.95,15.85,46.85,266.33,258.99,194.06
Equity Share Capital,7691.55,7691.55,7081.37,7081.37,7081.37,7081.37,7081.37,7081.37,6730.5,6730.5,6730.5,6730.5,6730.5,6730.5,6730.5,6560.16,6560.16,6560.16,6560.16,5824.11,5824.11,5824.11,5824.11,5824.11,2753.17,2598.45,2598.45,2598.45,2598.45,1379.94,1257.22,1168.33,1168.33,1168.33,1168.33,1168.33,1168.33,1168.34,1063.18,1063.18,1063.18,1063.18,1063.18,839.1,839.1,839.1,661.48,661.48,661.48,589.59
Reserves Excluding Revaluation Reserves,18903.46,--,--,--,--,--,7406.94,7406.94,7406.94,5577.41,5577.41,5577.41,5913.93,4400.4,440.0,4400.4,4400.4,3666.65,3666.65,3666.65,3666.65,1613.17,1613.17,1613.17,1613.17,6215.52,6215.52,--,6215.52,5004.73,5004.73,5004.73,5004.73,6323.03,6323.03,6323.03,6323.03,5988.01,5988.01,5988.01,5988.01,4875.47,4875.47,4875.47,4875.47,4027.21,4027.21,4027.21,4027.21,3170.04
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ANALYTICAL RATIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) % of Share by Govt.,79.6,79.6,86.46,86.46,86.46,88.46,86.46,86.46,90.97,90.97,90.97,90.97,90.97,90.97,90.97,93.33,93.33,93.33,93.33,92.49,92.49,92.49,92.49,92.49,87.74,87.01,87.01,87.01,87.01,75.54,82.91,81.61,81.61,81.61,81.61,81.61,81.61,81.61,79.8,79.8,79.8,79.8,79.8,85.21,85.21,85.21,81.24,81.24,81.24,78.95
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.72,9.61
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.53,12.16,12.38,12.05,12.45,12.79,11.94,12.35,12.1,12.11,12.32,11.67,11.83,12.59,10.7
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.94,1.83,1.87,1.83,1.72,1.46,1.3,1.29,1.25,1.15,0.79,0.67,0.53,0.48,0.39,0.32,0.25,0.23,0.21,0.17,0.1,0.23,0.2,0.14,0.13,-14.31,0.1,-4.31,-0.79,-4.65,-0.19,-3.53,-3.9,-1.56,-2.89,-3.4,-1.03,0.77,0.68,0.56,1.06,0.54,1.57,1.4,0.5,0.01,0.5,3.81,4.13,3.03
Diluted EPS,1.94,1.83,1.87,1.83,1.72,1.46,1.3,1.29,1.25,1.15,0.79,0.67,0.53,0.48,0.39,0.32,0.25,0.23,0.21,0.17,0.1,0.23,0.2,0.14,0.13,-14.31,0.1,-4.31,-0.79,-4.65,-0.19,-3.53,-3.9,-1.56,-2.89,-3.4,-1.03,0.77,0.68,0.56,1.06,0.54,1.57,1.4,0.5,0.01,0.5,3.81,4.13,3.03
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPA Ratios :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i) Gross NPA,4184.52,4124.3,4009.84,3872.76,3833.05,3858.22,4016.97,4006.73,4334.0,4612.12,5038.87,5259.62,5327.21,6104.65,6403.17,7021.63,7779.68,8072.43,9105.44,10558.53,12152.15,15745.54,15408.51,16649.58,15324.49,15509.36,16872.84,17800.3,18433.23,18128.26,17239.27,18049.23,17188.71,15417.65,14433.9,13039.63,10385.85,8301.62,7986.34,7574.86,6402.06,6186.66,4350.62,3761.29,2859.85,3515.59,2450.48,1499.74,1137.55,1284.43
