Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,641.78,608.63,612.44,568.67,560.6,530.22,508.83,495.18,500.57,488.11,464.77,434.72,428.08,405.63,373.89,343.71,329.52,309.13,287.09,271.66,278.24,288.37,275.89,277.67,292.7,280.39,284.85,281.87,288.77,286.83,279.47,288.95,287.4,284.78,291.48,298.36,298.85,290.24,269.52,247.11,215.62,211.92,201.78,189.02,185.58,186.32,183.48,158.01,145.87,145.84
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,641.78,608.63,612.44,568.67,560.6,530.22,508.83,495.18,500.57,488.11,464.77,434.72,428.08,405.63,373.89,343.71,329.52,309.13,287.09,271.66,278.24,288.37,275.89,277.67,292.7,280.39,284.85,281.87,288.77,286.83,279.47,288.95,287.4,284.78,291.48,298.36,298.85,290.24,269.52,247.11,215.62,211.92,201.78,189.02,185.58,186.32,183.48,158.01,145.87,145.84
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,280.96,271.95,265.11,262.93,240.76,219.0,212.26,213.13,201.71,208.08,200.28,187.63,170.17,155.22,145.74,133.74,124.72,124.95,116.78,113.17,121.56,117.5,121.44,124.0,113.58,115.99,115.45,116.38,115.32,106.99,108.15,106.66,99.35,97.63,98.1,99.49,90.27,98.87,98.24,93.25,76.48,72.97,69.39,63.85,51.75,57.33,55.7,50.45,46.52,45.42
Depreciation,24.16,21.31,18.61,17.61,18.26,16.63,15.13,13.91,16.75,15.19,14.16,12.63,14.46,13.56,12.44,11.21,13.06,13.1,13.01,10.83,11.37,11.0,11.24,10.98,7.88,7.28,5.82,5.17,7.5,7.72,7.48,6.9,9.46,9.36,9.18,8.42,10.42,10.14,9.4,7.44,8.88,7.33,6.86,5.49,3.77,3.73,3.44,3.39,4.06,4.5
