Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1176.6,1595.8,1532.7,1137.3,1198.4,1496.8,1935.3,1266.6,1104.49,839.28,653.95,961.45,512.09,546.94,107.75,46.53,168.23,39.01,8.74,9.74,623.51,877.37,915.97,752.65,723.9,694.94,647.42,680.43,565.97,547.85,532.54,599.76,467.53,500.32,499.57,526.06,378.97,447.75,451.21,461.7,273.84,396.83,371.4,342.17,288.7,222.81,235.77,208.1,145.36,187.19
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.68,13.13,10.22,2.16,0.97,0.75,0.47,0.98,0.82,0.88,0.54,0.26,0.69,1.06,0.44,0.6,0.52
Total Income From Operations,1176.6,1595.8,1532.7,1137.3,1198.4,1496.8,1935.3,1266.6,1104.49,839.28,653.95,961.45,512.09,546.94,107.75,46.53,168.23,39.01,8.74,9.74,623.51,877.37,915.97,752.65,723.9,694.94,647.42,680.43,565.97,547.85,532.54,599.76,467.53,509.0,512.7,536.28,381.13,448.72,451.96,462.17,274.82,397.65,372.28,342.71,288.96,223.5,236.83,208.54,145.96,187.71
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,123.0,124.7,94.0,--,116.3,147.1,102.1,87.75,72.29,58.7,73.02,--,43.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.82,25.77,20.2,14.55,15.72,13.75,9.99,12.68
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,159.8,163.8,166.6,155.9,162.8,155.8,161.3,149.6,145.62,89.14,90.19,99.8,77.32,75.41,53.04,50.25,56.87,46.09,38.23,66.23,73.4,103.34,101.93,87.32,70.97,75.88,67.36,72.18,62.6,60.49,54.99,63.9,49.96,53.67,50.42,50.73,45.26,46.2,38.94,37.54,32.85,33.28,32.49,30.41,25.14,21.13,20.28,19.78,17.05,15.98
Depreciation,312.1,316.0,325.8,310.7,298.8,313.6,305.2,287.5,293.12,151.56,149.74,146.3,157.75,151.53,145.13,140.01,142.18,139.61,139.63,142.07,139.24,132.91,137.1,108.87,43.25,42.24,38.49,37.66,37.73,33.44,32.78,32.68,32.32,31.26,29.95,28.41,30.45,27.52,25.48,25.13,22.45,27.23,26.68,24.21,27.79,12.47,11.87,10.0,8.56,9.82
