Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,5546.3,5015.0,6696.3,5841.2,5081.8,4103.0,4838.7,5437.3,4249.1,3897.6,4866.1,3615.6,3631.9,3479.6,3823.4,3433.5,3350.7,3408.2,3333.6,3236.8,2837.9,3044.0,3446.0,2482.7,2608.4,2703.7,2572.5,2582.1,2476.6,2501.3,2246.2,2078.5,2303.4,2559.1,2610.8,2132.6,2367.9,2439.2,2894.3,2512.9,2671.28,2127.96,2459.81,2668.4,2204.28,2568.49,2691.82,1791.29,2233.3,2137.25
Other Operating Income,16.6,--,--,--,23.0,--,--,--,304.9,--,14.2,15.0,36.8,--,--,--,--,--,12.2,7.6,13.8,--,--,26.0,36.8,28.0,58.5,35.5,15.7,21.7,8.1,11.2,56.7,9.4,16.7,8.9,10.6,10.5,23.0,13.0,17.44,22.94,21.03,22.08,19.88,15.28,15.72,30.33,129.18,21.19
Total Income From Operations,5562.9,5015.0,6696.3,5841.2,5104.8,4103.0,4838.7,5437.3,4554.0,3897.6,4880.3,3630.6,3668.7,3479.6,3823.4,3433.5,3350.7,3408.2,3345.8,3244.4,2851.7,3044.0,3446.0,2508.7,2645.2,2731.7,2631.0,2617.6,2492.3,2523.0,2254.3,2089.7,2360.1,2568.5,2627.5,2141.5,2378.5,2449.7,2917.3,2525.9,2688.72,2150.9,2480.84,2690.48,2224.16,2583.77,2707.54,1821.62,2362.48,2158.44
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,942.6,1011.7,934.3,911.1,907.7,818.7,751.2,813.9,854.1,865.9,636.7,804.7,1014.9,507.8,673.2,870.7,816.3,845.3,816.5,788.2,654.3,673.0,645.3,583.9,523.3,546.1,479.9,553.9,574.0,496.8,447.1,493.1,383.0,450.6,490.4,471.4,511.8,509.8,529.2,501.2,472.01,635.27,631.1,584.25,628.39,509.48,548.96,561.19,633.93,628.36
Purchase of Traded Goods,534.7,508.4,656.5,740.3,546.3,556.9,499.2,384.2,369.2,487.4,439.1,483.6,335.4,753.8,656.2,623.5,326.6,321.1,304.3,300.3,226.1,346.1,297.1,247.9,236.5,257.5,193.5,181.1,214.6,168.6,169.6,118.8,168.6,161.9,181.6,159.4,126.7,181.4,148.0,154.3,131.21,151.49,140.67,102.69,133.23,120.17,123.4,92.24,97.07,108.92
Increase/Decrease in Stocks,82.2,-37.0,-93.0,-126.1,-52.0,-65.1,-105.4,-16.3,106.8,-128.1,133.6,17.2,-55.7,-56.6,25.2,-302.5,20.8,-87.7,-135.8,-192.9,67.2,-100.1,0.5,-67.5,106.3,-25.1,32.7,-47.9,-38.9,-18.5,45.0,-39.2,169.1,-33.8,-8.3,-125.1,46.1,-18.3,-18.5,-38.1,130.07,-70.49,-97.2,8.66,-68.56,-0.59,-22.14,-79.19,73.3,-68.79
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,797.1,794.4,840.1,855.9,779.5,782.3,783.7,740.2,765.1,708.4,710.1,649.0,608.9,604.0,635.2,586.5,545.6,571.5,608.0,545.0,516.6,511.2,502.8,499.6,490.0,471.9,503.0,467.0,463.3,476.7,452.5,450.5,372.3,482.4,480.2,468.4,432.2,430.4,424.1,406.6,384.33,369.09,373.27,364.17,294.31,312.38,297.58,280.67,303.43,286.55
Depreciation,264.5,265.1,260.0,249.8,246.2,246.4,245.8,237.2,236.7,238.8,226.2,221.5,205.2,205.4,206.6,197.1,210.7,212.4,214.2,197.7,192.3,195.8,204.1,197.0,204.2,193.5,190.8,192.1,190.0,198.3,194.8,191.0,189.6,183.7,189.3,172.5,181.1,166.9,159.1,142.3,136.77,127.39,120.59,105.48,98.95,98.16,94.3,89.09,84.63,79.07
