Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,194967.02,193899.5,173847.58,193235.52,197978.23,199103.97,179739.82,197526.57,202994.07,204740.2,207485.3,224252.63,177287.31,166788.16,135417.76,118670.52,123714.04,106336.46,85610.51,62396.6,118439.08,124615.23,111689.68,131512.46,126214.07,139968.87,132034.75,129475.0,117368.54,110666.93,90566.72,105434.23,100337.51,92632.89,80043.54,86077.19,80018.91,82389.88,84334.2,113444.35,93491.55,106927.34,111304.93,124666.2,134668.76,117415.18,109859.49,110233.18,128449.69,115276.65
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,483.81,326.57,--,430.66,285.98,278.03,299.11,340.48,146.26,358.88,290.49,198.66,256.77,530.75,233.43,231.34,240.86
Total Income From Operations,194967.02,193899.5,173847.58,193235.52,197978.23,199103.97,179739.82,197526.57,202994.07,204740.2,207485.3,224252.63,177287.31,166788.16,135417.76,118670.52,123714.04,106336.46,85610.51,62396.6,118439.08,124615.23,111689.68,131512.46,126214.07,139968.87,132034.75,129475.0,117368.54,110666.93,90566.72,105434.23,100337.51,93116.7,80370.11,86077.19,80449.57,82675.86,84612.23,113743.46,93832.03,107073.6,111663.81,124956.69,134867.42,117671.95,110390.24,110466.61,128681.03,115517.51
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,100849.42,96798.22,97518.62,104355.32,98001.96,106514.27,90387.98,95388.37,103190.98,108851.35,107277.71,121373.07,90401.52,77629.79,64109.92,62360.25,55099.13,45185.41,32228.27,24135.15,60771.33,60476.75,61515.65,64313.3,58083.16,80463.52,69447.07,61685.86,54398.68,50046.96,38726.45,45608.03,47024.17,39705.8,36960.99,33219.29,29756.82,34746.26,39375.23,38384.8,34166.35,54777.42,58903.75,57202.42,62415.56,59022.49,56481.58,49092.38,57380.97,55067.32
Purchase of Traded Goods,68583.73,65687.06,63418.87,64728.67,69017.05,67174.28,59891.74,58846.28,73244.0,76325.27,82793.03,92016.76,66144.62,65619.85,49991.5,39322.13,49958.05,39440.62,31458.26,22805.15,48519.07,43338.02,40711.75,45966.65,46367.58,41926.57,45109.05,45652.3,42627.5,39017.03,34975.7,35497.32,41503.11,33092.23,31591.68,35738.47,29620.4,33865.45,34353.48,45789.47,38722.34,41624.12,47163.31,50024.13,53926.07,50498.19,45329.44,46483.45,47962.24,45189.25
Increase/Decrease in Stocks,-3224.75,7457.9,-6040.56,888.04,5202.87,-4404.52,-6591.04,7638.34,-1069.92,1797.58,-1001.58,-6790.69,-6154.38,720.47,-1640.27,-5122.84,-8622.25,744.59,1636.87,693.22,-5667.68,3076.76,-6065.52,2246.01,-595.75,4954.75,-4585.67,-2784.45,-2277.76,-1709.88,-404.15,6719.29,-8854.33,1074.43,-2223.03,-5256.87,5002.52,442.92,543.77,-2269.79,1615.09,3714.12,-3390.58,6277.44,-1287.09,2161.44,-6418.48,4391.13,-1665.66,2065.5
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,2778.82,2391.8,2493.53,2699.51,2827.49,2622.07,2795.1,2834.9,2271.49,1880.54,2191.47,2426.35,3193.75,2688.33,2681.87,2427.75,3135.34,2882.29,2490.38,2204.03,2113.99,2057.01,2233.54,2388.11,2863.67,2163.82,3706.11,2368.57,2941.85,2359.52,2363.98,2414.06,4201.99,1812.55,1871.74,1771.61,1945.33,1716.29,1640.83,2374.26,2725.84,1324.65,1575.91,1478.38,1840.36,1437.88,1609.8,1730.93,3146.44,1585.83
Depreciation,3914.42,3896.14,3717.93,3755.65,3736.44,4341.3,3279.66,3152.2,2951.65,3099.03,2961.65,2847.11,2887.3,2778.7,2705.74,2634.17,2579.45,2466.68,2403.63,2354.54,2389.52,2186.19,2097.54,2092.85,2056.7,1860.61,1809.05,1787.93,1941.59,1715.07,1697.0,1721.31,1729.04,1554.12,1504.81,1435.0,1411.44,1191.34,1148.31,1161.85,1082.55,1221.17,730.06,1494.88,1486.61,1453.5,1434.23,1385.75,1312.77,1324.26
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,95.04,-17.27,-170.21,235.87,62.94,295.77,-96.72,6.2,10.1,120.65,82.22,90.36,6.59,-471.0,468.03,-140.0,1195.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,12312.3,14465.19,12854.91,11693.38,12430.76,11413.42,12039.72,10648.58,10007.15,12171.43,14182.4,13777.85,12067.69,10738.61,9178.6,8697.15,9446.53,8461.63,8369.56,7046.78,12490.19,9016.36,9722.04,8248.43,8619.55,6850.12,11596.24,9976.89,8649.04,7684.56,7531.49,7195.96,12053.96,9483.08,6396.51,6924.72,10080.2,6549.86,8032.71,19177.79,7318.81,8110.25,7767.56,6277.74,4326.0,4893.57,9734.77,9934.69,5105.23,6237.72
"P/L Before Other Inc. , Int., Excpt. Items & Tax",9658.04,3220.46,54.49,4879.08,6698.72,11147.38,18033.38,19011.7,12388.62,494.35,-1001.6,-1488.18,8740.22,7083.41,7922.37,8491.91,10922.34,7155.24,7023.54,3157.73,-2177.34,4464.14,1474.68,6257.11,8819.16,1749.48,4952.9,10787.9,9087.64,11553.67,5676.25,6278.26,2679.57,6394.49,4267.41,12244.97,2632.86,4163.74,-482.1,9125.08,8201.05,-3698.13,-1086.2,2201.7,12159.91,-1795.12,2218.9,-2551.72,15439.04,4047.63
Other Income,1173.42,1881.73,1374.79,533.9,1656.98,1452.91,982.46,688.47,1638.11,1715.06,2198.4,683.65,951.7,1375.28,1433.72,563.56,1101.67,1269.49,1537.37,642.19,1722.26,569.71,648.05,631.37,1059.45,443.06,1040.67,585.33,248.1,1353.43,587.76,1227.61,2059.34,792.91,854.13,473.85,657.39,648.35,472.39,456.78,959.48,910.15,457.2,1817.22,598.44,1682.06,458.27,492.39,1093.04,956.93
"P/L Before Int., Excpt. Items & Tax",10831.46,5102.19,1429.28,5412.98,8355.7,12600.29,19015.84,19700.17,14026.73,2209.41,1196.8,-804.53,9691.92,8458.69,9356.09,9055.47,12024.01,8424.73,8560.91,3799.92,-455.08,5033.85,2122.73,6888.48,9878.61,2192.54,5993.57,11373.23,9335.74,12907.1,6264.01,7505.87,4738.91,7187.4,5121.54,12718.82,3290.25,4812.09,-9.71,9581.86,9160.53,-2787.98,-629.0,4018.92,12758.35,-113.06,2677.17,-2059.33,16532.08,5004.56
Interest,2045.79,2311.78,2413.75,1960.27,2023.4,1832.09,1845.97,1626.33,1811.77,1952.76,1441.03,1724.71,1607.24,979.13,985.74,1256.99,1072.91,628.57,221.1,1171.34,1850.44,1311.68,1308.25,1509.08,1244.22,847.92,1187.83,1031.06,1302.89,654.91,772.6,718.04,1154.05,996.67,614.67,680.04,1068.16,640.57,757.97,618.01,552.88,928.99,1039.46,913.94,998.1,1261.93,1354.2,1470.19,1376.64,1672.6
P/L Before Exceptional Items & Tax,8785.67,2790.41,-984.47,3452.71,6332.3,10768.2,17169.87,18073.84,12214.96,256.65,-244.23,-2529.24,8084.68,7479.56,8370.35,7798.48,10951.1,7796.16,8339.81,2628.58,-2305.52,3722.17,814.48,5379.4,8634.39,1344.62,4805.74,10342.17,8032.85,12252.19,5491.41,6787.83,3584.86,6190.73,4506.87,12038.78,2222.09,4171.52,-767.68,8963.85,8607.65,-3716.97,-1668.46,3104.98,11760.25,-1374.99,1322.97,-3529.52,15155.44,3331.96
Exceptional Items,1.05,679.67,1157.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-11304.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7.52,473.12,426.11,472.54,399.96,432.36,390.16,445.61,536.02,413.54,360.95,436.29,--,--
