Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1859.45,1662.58,1709.17,1734.69,1679.03,1823.28,1761.18,1466.93,1562.83,1618.4,1419.17,1667.07,1847.14,1957.66,1662.57,1477.01,1349.99,1289.93,1171.44,707.93,990.49,1130.39,1320.78,1305.33,1405.42,1291.4,1391.5,1131.19,1185.01,1137.17,1154.88,1168.38,1268.3,1122.34,1147.77,1159.54,964.78,888.12,956.7,873.88,965.96,925.79,954.28,900.43,983.11,1016.92,999.56,869.26,887.28,824.69
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.36,21.78,6.78,3.22,9.65,4.29,5.21,12.06,5.53,7.4,12.83,7.04,4.02,0.64,3.49,8.41,3.7
Total Income From Operations,1859.45,1662.58,1709.17,1734.69,1679.03,1823.28,1761.18,1466.93,1562.83,1618.4,1419.17,1667.07,1847.14,1957.66,1662.57,1477.01,1349.99,1289.93,1171.44,707.93,990.49,1130.39,1320.78,1305.33,1405.42,1291.4,1391.5,1131.19,1185.01,1137.17,1154.88,1168.38,1268.3,1125.69,1169.55,1166.32,968.0,897.77,960.99,879.09,978.02,931.32,961.68,913.26,990.15,1020.94,1000.2,872.75,895.68,828.39
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,890.7,823.14,930.71,882.49,856.45,958.88,936.73,750.55,789.23,882.16,732.29,981.47,1007.53,942.07,753.11,666.23,588.41,574.95,539.68,299.0,465.33,500.15,582.91,628.86,598.45,613.44,632.58,605.1,563.75,591.14,577.12,598.83,626.63,548.88,533.11,544.91,455.85,415.5,440.59,414.37,462.02,492.02,499.5,517.63,509.97,501.34,484.98,445.25,457.02,435.09
Purchase of Traded Goods,0.63,0.64,0.73,2.17,2.91,6.79,16.47,4.42,1.61,0.84,24.74,--,--,1.53,4.56,5.74,7.84,13.28,6.91,--,--,--,--,--,7.85,11.98,--,--,--,--,9.02,2.48,5.34,3.38,1.27,1.71,1.54,2.56,5.96,2.58,8.05,9.79,14.24,18.46,18.64,30.38,23.86,15.24,6.02,6.01
Increase/Decrease in Stocks,70.66,36.73,-57.8,14.4,15.41,-42.96,-38.74,-31.8,-3.5,-50.58,67.97,-63.35,-5.14,19.16,-17.38,-73.6,23.24,-9.21,-36.53,17.71,-26.15,16.62,29.61,-55.94,75.42,-32.4,15.54,-91.02,39.31,2.29,28.85,-49.37,21.59,-15.84,18.0,2.87,-7.79,11.08,21.2,-27.47,8.52,-16.59,7.8,-91.81,24.69,18.32,12.21,-32.91,25.98,7.95
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,231.52,225.31,216.11,218.48,231.41,227.11,204.46,172.32,153.01,165.75,146.33,159.33,148.78,175.9,165.7,174.46,168.23,163.63,147.14,98.54,139.85,145.36,149.33,148.59,142.89,158.77,145.16,148.0,127.61,108.72,135.92,148.21,151.02,144.68,146.17,134.51,120.98,104.94,105.3,101.45,96.87,89.33,91.04,109.71,81.56,74.08,67.22,64.14,63.91,59.66
Depreciation,89.11,91.51,90.78,90.6,95.41,89.29,88.09,87.41,78.97,77.72,77.46,76.0,80.96,77.52,86.72,87.41,87.99,82.96,83.1,82.41,81.54,82.24,84.89,84.63,88.62,89.19,91.71,94.39,98.18,101.35,102.2,102.3,101.0,103.52,104.45,103.45,93.12,81.32,81.82,81.36,82.94,79.3,78.23,80.85,64.01,67.61,68.72,68.07,66.01,67.19
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
