Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1648.2,1779.8,2131.2,2012.0,1626.3,1721.2,1968.7,1829.2,1506.4,1570.9,1696.0,1497.1,1349.5,1302.6,1251.7,1106.7,1122.9,1114.3,1070.6,968.4,795.5,849.8,907.4,754.1,804.8,707.5,723.0,605.6,625.1,537.74,561.08,553.17,605.59,480.6,536.88,631.67,584.39,506.27,444.11,551.6,539.18,502.05,424.99,470.15,356.64,362.89,461.14,405.63,328.69,281.94
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.26,7.19,7.27,--,4.71,1.98,3.21,-2.2,2.87,1.56,1.05,6.07,0.5,1.61,0.44,1.68,0.64
Total Income From Operations,1648.2,1779.8,2131.2,2012.0,1626.3,1721.2,1968.7,1829.2,1506.4,1570.9,1696.0,1497.1,1349.5,1302.6,1251.7,1106.7,1122.9,1114.3,1070.6,968.4,795.5,849.8,907.4,754.1,804.8,707.5,723.0,605.6,625.1,537.74,561.08,553.17,605.59,487.86,544.07,638.94,584.39,510.98,446.09,554.81,536.98,504.92,426.55,471.2,362.71,363.39,462.76,406.07,330.37,282.58
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,738.5,745.9,917.8,816.8,811.7,793.2,873.7,916.6,828.3,738.1,935.5,853.1,682.4,630.3,693.8,737.0,718.9,539.8,567.3,479.4,383.8,419.0,459.9,392.4,412.3,351.7,350.5,258.3,327.77,233.5,253.39,269.02,266.06,209.71,312.45,341.43,306.97,243.94,263.65,296.34,308.17,297.93,224.42,251.0,214.41,197.69,259.84,237.43,168.62,168.09
Purchase of Traded Goods,13.7,33.4,37.9,25.5,34.4,32.4,85.3,60.1,29.9,29.6,45.2,51.9,36.2,19.5,48.7,68.4,3.1,30.0,70.9,78.2,13.7,31.6,47.7,67.0,13.5,26.5,40.9,46.5,3.79,23.59,24.81,25.38,6.79,24.97,24.65,17.91,8.34,31.29,20.69,7.0,5.17,15.77,14.36,20.81,5.79,9.48,12.51,18.2,2.09,12.56
Increase/Decrease in Stocks,-4.8,61.1,83.3,124.8,-94.7,-38.1,96.4,11.6,-31.1,58.2,-57.8,-63.4,30.9,50.8,-58.5,-183.4,-80.0,26.3,-47.3,-0.1,22.9,3.1,14.7,-43.0,10.9,-0.7,21.1,18.7,-8.88,25.03,13.16,-21.53,31.54,16.62,-62.77,-26.28,2.72,4.66,-36.99,9.67,-3.86,-20.71,5.53,-3.72,-22.55,-5.08,7.02,-15.63,29.17,-15.57
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,138.9,143.2,150.2,162.8,145.8,151.2,134.6,150.2,125.3,123.5,123.7,117.2,105.5,116.8,105.7,104.9,91.5,95.2,88.6,90.6,86.5,75.8,72.4,76.6,64.4,63.7,68.3,66.0,68.32,51.27,60.41,59.97,58.94,53.18,52.45,55.81,57.15,46.93,42.76,40.18,44.22,33.5,31.9,31.7,31.83,26.01,23.72,27.37,25.49,19.97
Depreciation,64.7,67.1,65.9,64.9,62.3,61.7,63.1,59.0,56.1,55.6,55.0,55.0,51.6,50.1,44.5,44.0,39.8,40.5,40.3,39.7,40.5,31.8,31.5,29.4,24.4,23.4,22.8,22.0,21.22,21.14,20.51,19.7,18.52,18.26,18.12,17.78,16.95,13.68,11.67,11.45,20.06,9.69,9.64,9.77,8.17,7.87,8.01,7.32,6.94,4.99
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,0.2,0.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,258.0,251.6,257.2,250.7,275.9,238.3,225.3,215.5,219.7,203.2,226.1,200.9,192.2,198.6,176.0,134.9,160.4,151.6,124.1,102.6,119.8,134.7,120.8,109.7,131.8,117.7,107.6,98.0,99.41,99.58,87.13,89.9,88.61,80.01,89.35,84.5,100.77,79.33,71.2,65.82,88.01,84.31,77.71,63.46,81.3,72.6,67.57,59.81,63.63,52.25
"P/L Before Other Inc. , Int., Excpt. Items & Tax",439.2,477.5,618.9,566.3,390.6,482.5,490.3,416.2,278.2,362.7,368.3,282.4,250.7,236.5,241.5,200.9,189.2,230.9,226.7,178.0,128.3,153.8,160.4,122.0,147.5,125.2,111.8,96.1,113.47,83.63,101.67,110.73,135.13,85.11,109.82,147.79,91.49,91.15,73.11,124.35,75.21,84.43,62.99,98.18,43.76,54.82,84.1,71.58,34.44,40.3
Other Income,68.2,72.8,90.5,69.1,56.1,65.0,56.1,47.1,52.6,48.1,31.4,23.3,20.2,25.3,26.7,26.5,39.0,38.9,31.4,4.0,5.3,19.7,10.6,12.3,22.2,15.2,12.4,10.2,19.06,16.09,12.26,12.57,-2.12,13.3,13.36,11.28,9.36,5.07,4.46,4.5,8.1,5.93,5.53,3.6,7.79,4.02,3.11,0.7,3.5,2.06
"P/L Before Int., Excpt. Items & Tax",507.4,550.3,709.4,635.4,446.7,547.5,546.4,463.3,330.8,410.8,399.7,305.7,270.9,261.8,268.2,227.4,228.2,269.8,258.1,182.0,133.6,173.5,171.0,134.3,169.7,140.4,124.2,106.3,132.53,99.72,113.93,123.3,133.01,98.41,123.18,159.07,100.85,96.22,77.57,128.85,83.31,90.36,68.52,101.78,51.55,58.84,87.21,72.28,37.95,42.36
Interest,1.6,2.0,1.4,1.8,3.8,2.1,1.5,1.8,2.5,8.6,10.9,3.3,2.5,3.2,3.2,3.3,4.2,6.5,7.8,9.6,8.7,4.5,2.2,2.6,1.3,1.5,1.4,1.7,1.84,1.41,1.24,1.39,3.11,1.16,1.33,1.6,2.61,-0.16,-2.91,-1.38,-2.26,-1.02,-3.2,1.76,4.18,2.0,5.23,-2.85,1.01,6.4
