Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,911.76,1276.69,1009.56,1173.97,1104.62,366.57,636.01,327.02,532.58,374.02,128.91,384.58,238.27,297.3,378.29,98.62,298.28,320.49,167.49,63.41,113.48,179.42,126.65,200.1,180.14,149.8,219.48,479.23,261.37,263.51,247.15,202.16,234.01,207.18,194.32,250.68,169.84,696.93,139.59,167.25,216.41,182.94,152.14,141.07,157.3,138.73,147.99,167.78,178.38,174.29
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.55,0.59,2.32,1.37,2.44,1.3,1.06,2.32,1.06,1.45,1.86,2.26,0.71,1.65,6.13,0.65,0.41
Total Income From Operations,911.76,1276.69,1009.56,1173.97,1104.62,366.57,636.01,327.02,532.58,374.02,128.91,384.58,238.27,297.3,378.29,98.62,298.28,320.49,167.49,63.41,113.48,179.42,126.65,200.1,180.14,149.8,219.48,479.23,261.37,263.51,247.15,202.16,234.01,208.73,194.91,253.0,171.21,699.37,140.89,168.31,218.73,184.0,153.59,142.93,159.56,139.44,149.64,173.91,179.03,174.7
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,254.82,383.65,--,--,--,--,--,--,--,--,--,--,344.0,200.87,31.25,49.26,--,--,39.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-44.81,188.36,-88.76,189.74,244.78,-1387.35,42.0,40.58,-3973.29,-82.61,-25.9,4.58,-243.42,-203.6,-75.03,-7.74,69.58,42.51,-0.34,-30.39,-54.53,-22.87,-1001.4,-2.05,-19.04,-15.22,6.01,29.55,-20.52,-20.85,-3.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,22.52,30.92,25.23,23.48,25.53,21.3,17.59,18.84,14.97,15.0,15.47,13.98,14.4,11.63,10.98,10.18,9.65,12.44,8.0,9.66,12.19,13.11,14.73,15.01,15.31,14.55,16.24,16.06,13.33,12.57,16.24,15.85,14.8,15.1,10.58,15.13,12.11,13.43,11.97,11.83,13.11,11.87,12.12,10.65,10.78,10.05,10.53,8.8,8.26,8.94
Depreciation,22.66,23.17,20.75,20.1,13.47,8.26,8.33,8.29,6.41,6.74,6.54,6.4,6.32,6.47,6.67,6.67,6.63,6.88,6.81,7.14,7.77,7.79,7.74,7.54,7.52,7.81,7.91,8.27,9.2,9.62,10.41,10.41,7.43,10.56,10.62,10.54,10.45,10.56,10.54,10.53,8.85,8.21,8.24,8.21,5.55,5.54,5.59,5.66,5.89,5.95
