Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,5681.38,5043.18,4213.24,4515.79,4780.32,4439.52,3969.79,4729.71,4256.31,4128.52,3670.4,3993.45,3925.22,3735.12,3237.26,3371.18,3621.39,3515.11,2852.46,2176.75,2827.54,3135.88,2626.11,2978.27,2927.62,2863.33,2613.93,3016.92,2862.58,2712.61,2319.64,2823.29,2533.42,2196.66,2004.28,2541.16,2405.97,2355.81,2095.16,2492.76,2424.57,2378.97,2187.55,2706.35,2639.8,2191.34,2004.94,2345.73,2544.83,2313.32
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.97,29.02,34.37,27.16,19.56,26.33,23.41,15.71,15.51,38.47,25.88,14.51,13.71,9.52,18.04,12.51,30.77,12.19,21.87
Total Income From Operations,5681.38,5043.18,4213.24,4515.79,4780.32,4439.52,3969.79,4729.71,4256.31,4128.52,3670.4,3993.45,3925.22,3735.12,3237.26,3371.18,3621.39,3515.11,2852.46,2176.75,2827.54,3135.88,2626.11,2978.27,2927.62,2863.33,2613.93,3016.92,2862.58,2712.61,2319.64,2861.26,2562.44,2231.03,2031.44,2560.72,2432.3,2379.22,2110.87,2508.27,2463.04,2404.85,2202.06,2720.06,2649.32,2209.38,2017.45,2376.5,2557.02,2335.19
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,714.94,755.19,514.5,541.4,407.48,387.45,372.07,474.28,359.02,378.23,305.7,311.79,311.73,292.2,251.51,284.43,306.11,266.08,216.35,140.22,252.23,255.32,255.09,235.16,248.85,238.62,215.84,288.23,270.39,240.91,226.2,237.91,204.31,177.57,171.58,206.84,220.69,192.84,179.9,217.21,207.16,188.86,176.71,220.43,201.68,160.94,143.42,165.54,176.27,162.53
Purchase of Traded Goods,1150.14,953.2,764.66,927.31,898.79,684.24,446.21,465.79,389.85,206.59,121.2,165.3,149.88,115.58,114.89,103.1,47.82,54.32,57.86,46.92,38.21,25.19,30.11,23.46,9.51,1.73,2.83,1.4,--,--,--,--,--,--,--,--,--,--,--,--,4.19,14.81,19.13,5.88,0.77,0.71,--,--,--,--
Increase/Decrease in Stocks,81.05,123.34,12.14,-91.87,87.94,56.12,-91.51,-57.33,120.63,163.17,-130.92,-155.37,69.56,-36.91,-96.98,-211.88,-10.36,128.2,-19.5,44.38,-39.0,82.75,-71.43,33.19,-1.71,-29.06,89.31,-78.35,-58.62,-130.75,44.67,-9.02,31.11,80.44,-40.5,-3.38,-66.75,134.29,-70.91,-38.97,0.98,61.55,-47.1,-52.01,53.47,53.3,59.59,-62.47,67.91,-19.27
Power & Fuel,944.77,866.23,803.02,909.86,887.76,858.17,--,--,1034.26,1211.12,1414.67,1319.82,1030.87,1126.33,--,788.09,735.16,700.97,574.87,413.9,562.17,669.23,598.81,608.5,709.88,709.37,549.83,654.68,635.11,644.77,485.98,564.66,538.79,415.28,437.38,467.5,511.8,447.88,486.16,582.12,536.78,552.93,509.79,624.18,578.32,500.68,456.82,555.97,549.45,547.28
Employees Cost,145.05,142.54,131.77,138.16,131.94,136.94,148.96,130.91,168.0,159.52,153.23,163.65,152.94,177.76,169.15,161.58,169.16,184.98,162.2,149.45,172.15,168.98,167.75,168.83,167.07,170.9,163.33,175.79,169.55,162.7,161.29,169.67,167.71,148.61,141.76,153.45,147.25,139.86,151.49,150.14,148.03,169.4,142.41,140.72,129.08,119.65,130.03,131.97,120.76,136.65
Depreciation,296.39,252.89,239.8,245.04,243.99,233.48,228.58,231.9,204.7,164.83,157.06,153.94,151.47,169.75,125.7,130.35,125.44,125.7,128.66,128.9,137.91,148.66,132.92,130.85,131.4,136.49,135.95,136.4,139.25,142.71,140.34,143.89,145.98,156.26,159.49,151.06,382.96,164.13,155.26,148.51,157.76,135.49,130.15,124.15,119.74,122.78,124.56,122.33,120.4,185.53
