Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,2235.87,936.74,903.58,405.32,909.41,797.49,694.54,841.14,1260.18,925.31,824.24,969.45,1069.11,1056.37,961.9,870.37,1314.91,1239.05,1069.47,270.05,884.72,451.23,529.26,504.74,943.24,924.34,1071.54,356.27,1067.31,502.94,467.91,1017.74,1335.53,960.69,730.56,676.17,1968.15,177.33,991.94,484.54,817.86,864.0,796.93,537.9,432.53,702.53,484.22,766.66,817.19,184.43
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,2235.87,936.74,903.58,405.32,909.41,797.49,694.54,841.14,1260.18,925.31,824.24,969.45,1069.11,1056.37,961.9,870.37,1314.91,1239.05,1069.47,270.05,884.72,451.23,529.26,504.74,943.24,924.34,1071.54,356.27,1067.31,502.94,467.91,1017.74,1335.53,960.69,730.56,676.17,1968.15,177.33,991.94,484.54,817.86,864.0,796.93,537.9,432.53,702.53,484.22,766.66,817.19,184.43
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,989.41,462.9,501.7,156.5,289.17,296.84,311.02,378.37,--,260.78,260.67,--,--,404.41,369.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,61.21,83.93,120.51,119.11,90.07,74.13,71.29,115.89,97.25,93.64,99.65,89.83,76.13,67.06,50.91,44.86,53.18,44.0,47.23,46.81,71.61,43.03,48.11,43.39,62.06,48.82,44.18,42.65,44.21,50.89,21.96,26.82,37.54,24.18,21.91,24.11,25.32,25.43,20.84,18.4,35.9,26.94,20.7,24.04,26.83,22.46,33.78,25.41,39.19,31.92
Depreciation,18.73,18.71,18.02,17.7,17.48,17.39,17.45,17.86,18.22,19.83,18.65,18.96,18.85,19.39,19.34,19.12,20.67,19.98,20.87,21.14,33.06,21.76,20.35,21.22,32.08,30.6,30.86,31.32,33.37,50.31,24.41,23.73,22.99,24.54,25.84,25.59,27.26,18.04,15.93,13.59,12.95,14.05,13.94,14.88,14.94,12.96,14.28,35.8,34.83,35.86
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,186.59,174.98,136.7,220.19,261.19,125.24,101.84,79.72,421.87,113.3,104.9,496.2,549.82,104.06,107.84,409.86,681.3,675.33,585.97,210.92,599.72,350.83,380.13,360.12,573.32,497.11,574.74,235.43,641.42,416.28,293.64,487.15,681.63,515.54,391.05,451.61,954.56,375.53,386.67,305.88,348.82,407.78,299.43,217.76,218.3,192.9,368.59,264.17,239.91,235.26
"P/L Before Other Inc. , Int., Excpt. Items & Tax",979.93,196.22,126.65,-108.18,251.5,283.89,192.94,249.3,722.84,437.76,340.37,364.46,424.31,461.45,413.88,396.53,559.76,499.74,415.4,-8.82,180.33,35.61,80.67,80.01,275.78,347.81,421.76,46.87,348.31,-14.54,127.9,480.04,593.37,396.43,291.76,174.86,961.01,-241.67,568.5,146.67,420.19,415.23,462.86,281.22,172.46,474.21,67.57,441.28,503.26,-118.61
Other Income,820.81,317.01,184.48,197.59,354.71,319.91,101.3,59.02,572.93,48.58,535.01,37.65,65.44,63.33,374.47,78.65,92.51,64.19,263.51,115.78,120.65,212.97,2026.77,133.23,92.42,119.6,108.4,92.96,293.13,326.11,66.31,62.34,81.44,174.68,214.64,231.59,477.71,278.31,259.82,171.26,457.39,154.34,208.98,224.48,643.34,132.21,393.22,271.17,186.84,480.09
"P/L Before Int., Excpt. Items & Tax",1800.74,513.23,311.13,89.41,606.21,603.8,294.24,308.32,1295.77,486.34,875.38,402.11,489.75,524.78,788.35,475.18,652.27,563.93,678.91,106.96,300.98,248.58,2107.44,213.24,368.2,467.41,530.16,139.83,641.44,311.57,194.21,542.38,674.81,571.11,506.4,406.45,1438.72,36.64,828.32,317.93,877.58,569.57,671.84,505.7,815.8,606.42,460.79,712.45,690.1,361.48
Interest,88.75,81.11,82.33,84.9,75.6,65.59,70.37,73.98,71.64,96.86,75.97,76.09,91.02,99.58,121.08,115.67,120.11,124.48,151.59,160.23,151.86,144.06,125.82,168.57,194.33,177.63,181.63,186.35,193.29,303.97,260.34,265.89,300.28,314.21,306.62,314.97,297.14,371.36,370.65,345.67,324.63,342.75,358.06,377.9,402.59,417.5,419.63,427.09,420.32,435.67
P/L Before Exceptional Items & Tax,1711.99,432.12,228.8,4.51,530.61,538.21,223.87,234.34,1224.13,389.48,799.41,326.02,398.73,425.2,667.27,359.51,532.16,439.45,527.32,-53.27,149.12,104.52,1981.62,44.67,173.87,289.78,348.53,-46.52,448.15,7.6,-66.13,276.49,374.53,256.9,199.78,91.48,1141.58,-334.72,457.67,-27.74,552.95,226.82,313.78,127.8,413.21,188.92,41.16,285.36,269.78,-74.19
Exceptional Items,--,-302.39,--,--,--,--,--,--,--,--,--,--,--,-235.19,--,--,--,--,-45.36,--,-97.67,541.02,-14.31,757.13,--,--,--,--,--,-120.66,--,--,--,-86.0,-42.25,--,561.03,--,--,-47.54,--,--,--,-29.49,-3.38,-411.39,92.61,-68.0,--,--
P/L Before Tax,1711.99,129.73,228.8,4.51,530.61,538.21,223.87,234.34,1224.13,389.48,799.41,326.02,398.73,190.01,667.27,359.51,532.16,439.45,481.96,-53.27,51.45,645.54,1967.31,801.8,173.87,289.78,348.53,-46.52,448.15,-113.06,-66.13,276.49,374.53,170.9,157.53,91.48,1702.61,-334.72,457.67,-75.28,552.95,226.82,313.78,98.31,409.83,-222.47,133.77,217.36,269.78,-74.19
Tax,162.05,295.82,36.44,0.72,87.68,74.55,54.66,58.93,179.09,94.62,72.65,81.86,98.66,47.94,88.16,89.82,120.56,133.01,84.03,-13.27,1128.43,43.82,10.39,19.15,-79.46,85.56,96.44,-24.48,147.94,-54.29,-5.2,91.8,140.73,--,33.14,24.02,286.38,-152.99,153.22,-32.95,91.36,68.85,91.68,25.67,-2.31,-106.81,50.74,67.2,61.37,-32.08
P/L After Tax from Ordinary Activities,1549.94,-166.09,192.36,3.79,442.93,463.66,169.21,175.41,1045.04,294.86,726.76,244.16,300.07,142.07,579.11,269.69,411.6,306.44,397.93,-40.0,-1076.98,601.72,1956.92,782.65,253.33,204.22,252.09,-22.04,300.21,-58.77,-60.93,184.69,233.8,170.9,124.39,67.46,1416.23,-181.73,304.45,-42.33,461.59,157.97,222.1,72.64,412.14,-115.66,83.03,150.16,208.41,-42.11
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.3,--,--,--,27.75,--,-1.36,--,--,--,--,--,-12.35,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.62,--,--,-2.83,--,--,--,--,--
Net Profit/(Loss) For the Period,1549.94,-166.09,192.36,3.79,442.93,463.66,169.21,175.41,1045.04,294.86,726.76,244.16,300.07,142.07,579.11,269.69,411.6,306.44,397.93,-40.0,-1076.98,601.72,1956.92,782.65,253.33,204.22,252.09,-22.04,300.21,-58.77,-60.93,184.69,233.8,170.9,124.39,67.46,1441.53,-181.73,304.45,-42.33,489.34,157.35,220.74,72.64,409.31,-115.66,83.03,150.16,196.06,-42.11
Equity Share Capital,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,495.06,441.44,356.9,356.87,356.82,356.81,356.81,356.81,356.8,356.8,356.8,356.79,356.78,356.74,356.63,356.61,356.46,356.39,356.39,356.39,356.32,356.29,356.29,356.16,355.96,339.74,339.73
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16284.73,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
