Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,11245.0,10590.12,9992.53,9509.83,9319.66,8817.73,8438.68,7999.45,7756.33,7609.01,5347.57,5144.81,5081.61,4827.86,4697.86,4648.12,4493.97,4438.37,4347.75,4140.91,4168.42,4286.04,4217.54,4053.85,3871.33,3991.09,3937.99,3732.45,3248.7,3087.67,2978.9,2898.39,2711.92,2716.94,2713.2,2685.4,2929.45,2547.22,2422.64,2351.76,2310.69,2202.64,2107.61,2015.87,2004.86,2032.33,1950.48,1864.42,1774.43,1672.83
Other Operating Income,209.23,108.19,97.01,95.15,164.05,104.66,116.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.02,0.12,--,0.51,--,0.65,0.82,0.77,0.66
Total Income From Operations,11454.23,10698.31,10089.54,9604.98,9483.71,8922.39,8555.5,7999.45,7756.33,7609.01,5347.57,5144.81,5081.61,4827.86,4697.86,4648.12,4493.97,4438.37,4347.75,4140.91,4168.42,4286.04,4217.54,4053.85,3871.33,3991.09,3937.99,3732.45,3248.7,3087.67,2978.9,2898.39,2711.92,2716.94,2713.2,2685.4,2929.45,2547.22,2422.64,2351.76,2310.69,2202.66,2107.73,2015.87,2005.37,2032.33,1951.13,1865.24,1775.2,1673.49
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,905.73,970.41,906.67,868.35,824.91,809.91,790.38,790.39,690.72,639.1,267.32,278.31,274.88,242.87,237.37,241.97,248.3,229.65,239.06,189.24,272.27,254.95,250.51,233.09,203.97,221.69,232.09,225.31,206.06,180.56,164.25,164.53,126.59,130.5,139.23,151.91,187.99,146.63,131.1,123.36,114.83,106.93,106.6,101.23,102.32,94.86,85.52,123.85,97.67,89.89
Depreciation,171.06,161.92,158.86,153.48,153.47,146.71,136.78,131.87,357.86,58.09,34.89,34.94,34.6,34.66,33.36,32.75,32.48,36.84,32.04,36.0,35.71,36.3,35.6,33.44,11.51,10.89,10.68,9.89,10.08,9.15,8.8,8.1,7.98,8.39,8.73,8.81,9.16,8.81,9.16,9.18,9.5,10.0,10.64,10.37,8.24,8.0,7.07,5.83,5.47,4.44
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,1563.29,1325.83,1234.99,1187.55,1261.48,1249.7,1128.55,878.61,1184.64,917.25,672.35,805.16,760.79,984.27,676.2,1439.69,723.64,674.71,655.46,1064.59,1128.66,444.39,660.65,561.18,--,--,--,533.01,1366.56,585.38,587.91,582.27,911.4,610.5,459.08,459.05,868.9,419.88,399.65,382.31,338.62,323.85,302.88,323.8,303.64,302.15,265.54,251.44,221.35,213.79
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,824.2,736.9,694.21,604.83,624.04,574.47,534.6,468.57,397.35,501.54,345.45,266.04,262.98,249.99,279.99,204.3,267.58,276.66,241.35,157.07,233.65,246.95,232.79,209.22,804.24,858.19,917.09,237.13,222.88,205.03,190.71,180.13,167.63,160.97,181.42,185.79,204.53,182.08,169.41,165.92,186.9,161.71,150.22,154.28,140.56,148.85,134.2,126.14,108.4,116.04
"P/L Before Other Inc. , Int., Excpt. Items & Tax",7989.95,7503.25,7094.81,6790.77,6619.81,6141.6,5965.19,5730.01,5125.76,5493.03,4027.56,3760.36,3748.36,3316.07,3470.94,2729.41,3221.97,3220.51,3179.84,2694.01,2498.13,3303.45,3037.99,3016.92,2851.61,2900.32,2778.13,2727.11,1443.12,2107.55,2027.23,1963.36,1498.32,1806.58,1924.74,1879.84,1658.87,1789.82,1713.32,1670.99,1660.84,1600.17,1537.39,1426.19,1450.61,1478.47,1458.8,1357.98,1342.31,1249.33
