Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1906.71,2755.15,2622.9,2143.95,1939.73,1943.49,3017.37,2031.53,2410.19,3421.13,2405.32,3061.39,2045.12,2566.84,2511.0,1872.67,1727.81,2086.47,2071.51,1613.82,1845.78,1716.94,2350.4,1707.7,2138.42,1993.93,2671.87,1770.32,2055.26,1537.45,1540.29,1137.57,1541.84,1102.7,1637.82,1082.1,1701.63,1615.04,1762.18,1084.48,1290.38,1309.39,1481.6,1243.2,1518.09,1458.4,1418.02,1017.98,1696.01,1729.43
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,1906.71,2755.15,2622.9,2143.95,1939.73,1943.49,3017.37,2031.53,2410.19,3421.13,2405.32,3061.39,2045.12,2566.84,2511.0,1872.67,1727.81,2086.47,2071.51,1613.82,1845.78,1716.94,2350.4,1707.7,2138.42,1993.93,2671.87,1770.32,2055.26,1537.45,1540.29,1137.57,1541.84,1102.7,1637.82,1082.1,1701.63,1615.04,1762.18,1084.48,1290.38,1309.39,1481.6,1243.2,1518.09,1458.4,1418.02,1017.98,1696.01,1729.43
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1020.1,1153.57,1440.19,1382.71,1064.54,1066.16,1355.01,1275.42,1446.18,1471.14,1374.56,1559.46,1205.91,1280.47,1325.89,1069.33,874.81,1238.56,1057.54,780.84,501.3,1083.3,951.22,1061.19,1335.82,881.92,953.23,1055.05,895.44,871.93,710.12,753.66,605.22,515.55,735.43,868.63,749.96,948.39,888.75,544.62,678.1,847.83,740.9,687.88,809.56,745.19,963.37,625.65,729.08,908.56
Purchase of Traded Goods,177.97,860.67,30.97,37.58,55.4,192.57,485.4,33.46,24.41,563.32,413.26,19.13,95.69,327.18,80.43,78.04,67.5,162.4,245.16,66.07,79.47,440.47,205.64,690.21,374.41,284.02,661.52,742.97,311.36,111.47,166.72,205.96,42.39,30.15,89.27,318.23,37.71,93.84,414.08,195.53,18.14,85.78,40.83,189.87,55.64,39.41,48.34,35.07,93.44,448.63
Increase/Decrease in Stocks,-61.48,-114.74,151.75,-58.14,47.54,-91.99,187.13,-3.45,-35.13,303.23,-484.1,221.41,-318.58,-15.44,167.83,-2.7,24.96,-17.63,29.4,264.84,583.84,-402.97,572.17,-650.85,-266.63,165.78,243.73,-630.56,173.3,-52.59,154.73,-318.08,357.96,64.71,161.72,-643.82,345.04,-57.04,-165.51,-158.08,104.37,-150.0,182.35,-115.9,72.84,98.55,-158.39,-29.49,337.41,-214.13
Power & Fuel,191.4,285.03,290.18,259.23,259.4,314.3,252.02,151.42,169.87,322.89,350.2,306.79,288.46,--,249.22,--,195.61,191.04,152.95,110.38,159.64,190.72,167.35,134.6,180.01,196.47,157.69,142.55,158.2,147.44,115.56,100.93,116.08,115.03,109.3,102.48,135.97,133.91,132.96,104.04,123.7,137.53,120.83,106.34,161.19,150.29,117.23,100.38,99.03,100.29
Employees Cost,219.73,200.68,185.72,196.75,257.44,175.49,290.99,229.82,269.77,163.85,160.43,162.31,151.41,169.91,170.82,163.71,227.17,171.8,146.26,139.08,209.55,233.7,138.53,132.48,138.6,128.57,124.51,129.55,115.16,129.72,131.17,133.21,127.13,133.21,126.31,123.57,177.5,133.05,122.12,102.81,107.17,93.34,91.03,95.79,37.55,98.88,99.75,98.25,146.63,101.87
Depreciation,48.02,48.6,47.81,47.14,46.48,45.88,45.58,45.08,44.74,45.94,46.15,44.68,44.19,44.87,44.83,44.29,44.21,44.26,44.32,43.66,43.37,43.37,42.0,41.47,33.08,30.96,30.95,30.61,29.98,30.33,29.66,29.16,24.27,27.16,26.67,25.33,25.54,25.73,25.08,24.34,22.85,25.68,24.87,27.26,38.08,37.79,36.15,33.3,34.0,34.83
