Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,912.91,822.17,852.84,968.67,1435.43,1217.2,1325.83,1361.86,1510.29,1654.32,1667.95,1915.76,1965.37,2089.01,1873.45,1223.07,1446.41,1174.65,787.84,345.46,713.04,824.87,811.06,817.38,770.52,675.68,896.06,786.5,841.81,952.35,794.58,2744.88,2415.94,2096.36,1963.61,1788.96,1839.02,3264.05,3167.91,3359.53,3422.78,3571.74,3744.84,3734.9,3889.78,3700.24,3740.67,2995.18,3913.57,3520.81
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.59,22.81,21.79,21.29,30.52,41.93,28.14,33.76,20.47,12.21,--,--,--,--,--,--,--
Total Income From Operations,912.91,822.17,852.84,968.67,1435.43,1217.2,1325.83,1361.86,1510.29,1654.32,1667.95,1915.76,1965.37,2089.01,1873.45,1223.07,1446.41,1174.65,787.84,345.46,713.04,824.87,811.06,817.38,770.52,675.68,896.06,786.5,841.81,952.35,794.58,2744.88,2415.94,2112.95,1986.42,1810.75,1860.31,3294.57,3209.84,3387.67,3456.54,3592.21,3757.05,3734.9,3889.78,3700.24,3740.67,2995.18,3913.57,3520.81
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,459.54,450.55,424.57,488.16,819.3,801.54,992.61,992.96,1158.54,1119.66,1104.51,1381.91,1450.55,1461.0,1293.12,872.66,1066.92,677.97,503.9,154.29,469.24,517.55,547.74,532.35,517.5,506.1,560.41,521.76,552.79,597.34,541.05,3496.25,2564.57,1777.47,1671.4,1445.26,319.69,2152.75,3136.0,3507.62,3382.81,3608.98,2855.29,2238.14,2190.83,3105.17,3410.88,1972.18,2835.57,2647.1
Purchase of Traded Goods,--,--,--,--,--,--,--,--,14.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.73,4.72,--,14.53
Increase/Decrease in Stocks,15.52,-32.43,62.88,48.39,166.59,56.15,-95.59,-47.02,-33.87,156.81,94.47,9.45,-135.31,-32.68,20.24,-112.01,-194.6,-26.11,-78.27,-45.42,5.97,23.64,-46.11,3.68,-7.73,4.27,41.36,7.61,-30.83,76.51,-67.77,-4.13,65.47,50.61,-45.97,22.44,1436.59,1317.32,-928.4,-1248.97,-1116.13,-1252.45,-322.28,325.95,440.81,-794.46,-1167.79,-341.09,-344.64,-581.96
Power & Fuel,--,--,--,168.08,158.84,--,--,185.27,196.46,--,201.76,221.64,--,--,198.97,156.54,174.21,146.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,114.26,118.76,100.59,101.29,114.73,88.39,104.67,105.1,112.96,102.55,104.59,110.84,112.11,98.99,96.11,87.71,98.76,85.56,65.29,62.8,67.33,65.79,67.62,56.25,64.94,61.68,61.27,65.07,63.76,70.09,73.33,68.49,78.94,69.99,72.08,62.25,59.91,60.68,71.07,65.48,57.58,61.39,68.96,72.71,77.46,74.48,70.23,76.41,74.94,69.32
Depreciation,73.47,72.96,70.16,75.45,75.44,77.3,76.69,87.55,89.85,88.51,88.73,89.21,83.88,83.54,83.08,82.49,46.37,52.99,54.07,132.01,117.72,136.42,135.87,139.44,132.74,136.87,130.41,133.15,140.37,126.88,126.55,134.01,-208.16,203.82,204.45,312.51,147.41,163.1,158.47,166.37,239.26,248.3,245.07,244.29,235.08,249.21,244.91,236.05,219.51,228.61
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,1.82,--,--,1.93,--,--,--,346.79,261.59,--,--,--,-5.25,26.87,0.22,1.73,--,253.77,3721.51,3500.34,4671.09,270.87,305.0,62.41,--,2757.08,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,315.45,308.01,305.68,137.46,160.43,269.28,288.86,112.5,134.89,313.7,159.44,149.0,384.65,359.54,145.54,119.96,266.09,150.78,242.23,243.2,433.48,255.85,248.39,210.09,153.08,210.15,317.62,211.97,237.25,291.72,222.48,228.62,299.88,311.0,424.72,822.19,204.71,590.32,429.75,366.02,274.55,318.41,315.55,277.18,382.27,520.25,557.15,400.77,385.91,416.27
"P/L Before Other Inc. , Int., Excpt. Items & Tax",-65.33,-95.68,-111.04,-50.16,-59.9,-75.46,-41.41,-74.5,-162.82,-126.91,-85.55,-48.11,69.49,118.62,34.46,15.72,-11.34,86.93,-346.17,-463.01,-380.7,-174.38,-142.45,-119.18,-116.88,-243.61,-216.74,-153.06,-375.3,-3931.7,-3601.4,-5849.45,-655.63,-604.94,-402.67,-853.9,-3065.08,-989.6,342.95,531.15,618.47,607.58,594.46,576.63,563.33,545.59,619.56,646.14,742.28,726.94
Other Income,55.7,7.49,4.25,5.28,5.35,0.34,9.45,4.04,2.76,2.84,10.89,19.67,17.19,12.29,5.53,5.32,8.68,6.82,2.0,4.16,16.19,2.63,1.08,65.19,45.55,75.44,1.65,1.67,106.35,24.45,57.1,48.41,47.92,37.41,33.77,46.59,-13.83,16.17,25.69,58.95,5.06,31.01,33.43,7.27,26.0,18.94,15.29,9.94,13.68,9.05
"P/L Before Int., Excpt. Items & Tax",-9.63,-88.19,-106.79,-44.88,-54.55,-75.12,-31.96,-70.46,-160.06,-124.07,-74.66,-28.44,86.68,130.91,39.99,21.04,-2.66,93.75,-344.17,-458.85,-364.51,-171.75,-141.37,-53.99,-71.33,-168.17,-215.09,-151.39,-268.95,-3907.25,-3544.3,-5801.04,-607.71,-567.53,-368.9,-807.31,-3078.91,-973.43,368.64,590.1,623.53,638.59,627.89,583.9,589.33,564.53,634.85,656.08,755.96,735.99
Interest,152.26,154.76,153.81,152.63,152.33,140.38,138.57,150.34,139.9,117.36,116.39,114.01,115.95,118.85,114.51,113.48,115.52,122.5,126.43,115.74,56.01,17.71,11.91,12.94,868.93,1091.22,1151.62,1046.23,1041.74,838.08,1965.59,837.46,816.01,856.07,689.02,912.42,689.36,664.86,595.99,575.24,586.06,599.13,559.17,517.26,458.17,442.23,417.98,415.33,405.47,370.52
P/L Before Exceptional Items & Tax,-161.89,-242.95,-260.6,-197.51,-206.88,-215.5,-170.53,-220.8,-299.96,-241.43,-191.05,-142.45,-29.27,12.06,-74.52,-92.44,-118.18,-28.75,-470.6,-574.59,-420.52,-189.46,-153.28,-66.93,-940.26,-1259.39,-1366.71,-1197.62,-1310.69,-4745.33,-5509.89,-6638.5,-1423.72,-1423.6,-1057.92,-1719.73,-3768.27,-1638.29,-227.35,14.86,37.47,39.46,68.72,66.64,131.16,122.3,216.87,240.75,350.49,365.47
Exceptional Items,94.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5023.12,-8262.87,2052.55,--,--,--,7045.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,65.69,26.61,-74.57,-190.89,30.13,-30.28
