Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,3402.88,2681.89,2703.53,2736.3,2919.63,2449.03,2586.98,2773.72,3085.61,2856.71,2901.01,3061.98,2754.35,2634.4,2291.23,2199.8,2105.15,1791.08,1724.91,1266.35,1609.68,1609.56,1473.43,1493.87,1752.75,1583.39,1550.85,1423.32,1339.78,1126.54,1024.61,1017.11,1071.85,891.5,879.14,961.43,883.3,842.98,900.78,952.2,846.87,870.22,916.87,936.25,883.67,859.44,839.94,819.05,816.47,885.59
Other Operating Income,93.62,79.75,--,--,--,57.31,--,--,56.81,--,70.83,40.89,42.89,30.77,--,--,18.06,19.78,31.67,31.32,36.84,42.28,35.01,30.17,36.67,56.76,33.04,22.56,21.59,17.66,14.72,19.4,19.08,16.68,19.95,23.4,20.79,16.73,13.11,14.88,15.28,11.36,11.3,5.84,3.11,2.13,3.95,5.86,1.68,3.31
Total Income From Operations,3496.5,2761.64,2703.53,2736.3,2919.63,2506.34,2586.98,2773.72,3142.42,2856.71,2971.84,3102.87,2797.24,2665.17,2291.23,2199.8,2123.21,1810.86,1756.58,1297.67,1646.52,1651.84,1508.44,1524.04,1789.42,1640.15,1583.89,1445.88,1361.37,1144.2,1039.33,1036.51,1090.93,908.18,899.09,984.83,904.09,859.71,913.89,967.08,862.15,881.58,928.17,942.09,886.78,861.57,843.89,824.91,818.15,888.9
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,1482.76,1379.73,1382.55,1357.95,1357.07,1278.01,1191.09,1370.11,1394.81,1309.52,1351.41,1448.78,1218.9,1327.85,1164.57,1036.94,1035.15,918.96,770.99,553.4,805.94,813.48,766.43,813.0,945.86,985.38,881.5,820.48,693.0,602.74,547.38,569.52,520.88,438.06,439.56,440.67,405.24,408.3,468.84,467.23,451.71,472.71,516.3,521.34,527.78,498.0,516.75,474.31,451.05,469.24
Purchase of Traded Goods,29.55,18.48,18.74,29.12,20.96,23.87,18.52,20.26,13.01,41.21,41.52,13.99,65.92,28.47,15.84,27.04,17.65,10.18,21.19,11.47,18.88,29.18,25.7,17.64,12.29,12.35,12.43,11.35,11.87,9.24,16.18,10.11,12.18,12.13,16.88,8.15,9.12,6.99,10.8,8.13,8.62,10.74,9.8,6.96,5.05,0.88,5.9,4.19,2.89,4.32
Increase/Decrease in Stocks,175.54,-62.92,-50.29,-39.06,23.72,-97.59,21.35,-61.8,44.65,-51.11,82.44,-54.08,-45.79,-112.65,-59.51,24.7,-16.68,-70.73,-1.37,60.57,-23.05,-12.36,-40.14,-20.19,35.11,-70.06,5.89,-40.78,26.43,-25.34,-2.55,-19.02,18.69,-19.34,-26.34,17.63,16.03,11.47,-27.99,11.01,7.26,0.25,-53.2,6.18,10.78,-3.34,-26.98,14.78,10.64,-20.81
Power & Fuel,279.61,--,--,--,--,271.04,--,--,279.98,--,--,354.21,288.27,263.8,--,--,183.13,171.98,168.55,108.4,161.37,171.64,151.56,144.3,138.9,137.95,140.25,130.86,115.14,109.97,104.38,103.29,93.72,87.23,83.04,90.17,77.17,77.84,89.05,87.8,80.01,83.36,94.71,99.71,95.24,84.74,84.7,84.72,86.04,84.98
Employees Cost,230.06,216.72,211.16,211.17,208.49,207.86,192.02,181.96,179.6,178.45,164.56,161.58,179.29,177.42,148.8,152.97,147.67,132.7,130.54,123.22,131.44,123.13,116.37,116.14,115.13,108.37,103.74,97.93,103.55,93.09,88.56,92.64,97.65,84.37,79.15,80.73,90.96,74.72,68.2,68.3,74.3,65.32,64.12,61.54,64.62,58.41,55.26,54.43,54.32,51.47
Depreciation,157.71,158.81,158.39,155.05,152.68,141.32,133.21,128.64,126.4,122.21,114.58,105.25,106.15,106.81,105.34,100.93,96.55,96.82,96.65,93.58,93.3,92.54,83.84,83.53,87.52,83.01,79.96,77.55,77.65,67.43,67.07,65.96,63.2,64.11,62.74,62.76,59.14,61.64,62.85,63.26,55.67,51.92,52.15,49.11,46.21,47.89,47.97,48.39,47.95,47.84
