Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,643.8,562.8,525.4,510.6,532.6,562.8,518.7,513.2,506.7,555.0,489.5,441.7,517.7,473.0,364.8,382.7,491.6,456.1,560.0,520.7,482.4,501.3,523.9,480.8,763.9,739.7,456.7,672.2,648.1,592.1,604.7,574.3,626.3,586.4,575.7,695.8,634.2,490.4,523.5,519.5,560.47,507.94,538.78,534.6,537.57,503.44,534.17,522.93,457.57,486.91
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61.8,41.9,--,--,30.1,33.8,77.9,22.91,24.69,28.12,24.09,33.86,22.86,25.24,18.16,18.22,19.79
Total Income From Operations,643.8,562.8,525.4,510.6,532.6,562.8,518.7,513.2,506.7,555.0,489.5,441.7,517.7,473.0,364.8,382.7,491.6,456.1,560.0,520.7,482.4,501.3,523.9,480.8,763.9,739.7,456.7,672.2,648.1,592.1,604.7,574.3,626.3,648.2,617.6,695.8,634.2,520.5,557.3,597.4,583.38,532.63,566.9,558.69,571.43,526.3,559.41,541.09,475.79,506.7
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,322.4,276.8,263.0,223.2,217.7,264.4,291.5,259.7,262.9,286.4,241.2,188.5,257.9,277.1,194.5,182.8,178.5,188.6,184.2,209.4,178.0,173.5,226.1,211.3,363.7,329.8,186.2,286.0,263.5,253.5,192.2,249.5,258.8,267.6,244.0,212.8,227.9,229.4,261.7,214.4,225.57,243.84,271.34,215.72,201.69,223.41,229.9,225.26,218.48,221.32
Purchase of Traded Goods,--,--,--,--,--,0.2,0.3,--,--,0.6,0.6,0.9,--,0.8,0.6,0.3,0.2,--,0.4,0.3,0.1,20.7,28.6,20.8,19.5,34.5,18.4,28.0,30.2,21.2,24.0,17.1,18.4,21.5,21.9,28.4,23.0,18.1,19.1,15.8,28.18,21.52,22.74,15.53,20.47,33.72,34.0,24.51,23.48,24.21
Increase/Decrease in Stocks,-6.0,-12.9,-26.0,-9.7,31.8,-16.1,-75.6,-39.2,23.3,-22.4,-14.9,17.1,-3.2,-61.4,-24.4,-16.8,7.1,-15.7,32.8,10.5,35.5,12.3,-39.2,-40.0,-58.9,-51.3,2.0,-9.9,-11.3,-23.3,55.6,-22.8,-35.4,-36.2,-24.7,58.1,15.1,-31.1,-34.9,29.2,14.36,-23.62,-43.08,13.16,24.69,-11.31,-23.29,12.08,-22.64,-6.56
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,124.3,131.9,125.4,119.7,116.8,117.6,112.5,105.4,107.6,111.5,112.2,102.5,93.8,96.7,96.5,80.7,97.0,107.0,101.8,84.4,89.9,87.8,84.9,82.2,139.5,130.1,72.2,111.8,111.8,104.3,96.4,96.1,90.4,95.3,89.2,90.1,80.6,82.3,77.2,81.8,69.67,72.63,72.02,70.09,69.35,65.43,65.89,64.4,65.75,53.34
Depreciation,33.0,33.8,30.5,30.5,29.8,30.9,30.6,29.8,29.4,29.1,29.8,28.6,28.1,27.6,26.5,26.0,25.4,26.0,26.4,25.7,24.6,25.3,24.1,24.0,37.5,37.7,23.2,31.7,32.3,33.2,33.4,37.2,38.1,38.2,37.8,36.5,35.6,35.7,34.5,33.9,32.35,32.74,32.3,30.74,33.94,31.31,30.21,26.52,23.91,23.92
