Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,9119.71,5756.12,4583.41,4198.77,8528.54,4136.69,3993.32,3510.84,6327.48,4131.01,3896.2,3112.78,6324.9,3656.22,3660.56,1634.59,6757.05,2256.49,3164.99,1639.63,5725.49,2271.04,2661.25,2041.98,3772.6,2656.38,3282.4,2077.84,3427.97,2452.31,2431.73,1694.55,3835.2,1942.25,1755.89,854.3,3144.4,1573.53,1524.98,1070.89,2831.43,1581.66,1265.73,996.71,3055.96,1172.41,1009.32,884.59,2727.63,1443.7
Other Operating Income,--,--,--,--,--,--,--,--,129.1,--,49.63,--,--,37.49,--,--,151.29,39.75,23.67,30.96,80.35,--,81.46,59.54,112.04,60.11,99.01,24.22,180.49,60.51,44.49,30.28,152.48,99.83,38.73,24.7,79.14,26.21,20.01,28.84,96.73,26.58,28.3,15.5,75.06,29.01,35.51,13.66,50.48,21.53
Total Income From Operations,9119.71,5756.12,4583.41,4198.77,8528.54,4136.69,3993.32,3510.84,6456.58,4131.01,3945.83,3112.78,6324.9,3693.71,3660.56,1634.59,6908.34,2296.24,3188.66,1670.59,5805.84,2271.04,2742.71,2101.52,3884.64,2716.49,3381.41,2102.06,3608.46,2512.82,2476.22,1724.83,3987.68,2042.08,1794.62,879.0,3223.54,1599.74,1544.99,1099.73,2928.16,1608.24,1294.03,1012.22,3131.01,1201.42,1044.84,898.25,2778.11,1465.22
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,4429.44,3191.02,2419.79,2521.15,4571.12,2184.61,1924.53,1817.36,3100.68,2175.46,2254.45,1847.85,3394.76,1977.67,1721.26,1032.29,3066.62,1316.35,1505.98,834.99,2526.82,1282.09,1181.47,904.38,1496.51,1127.89,1422.52,1273.95,1387.61,1174.79,1098.36,978.7,1649.51,1227.04,780.04,672.82,1342.14,832.15,863.91,683.21,1253.57,807.54,452.31,510.68,1374.15,672.48,561.07,531.83,1220.23,1028.63
Purchase of Traded Goods,174.46,103.82,85.25,66.88,177.96,176.07,177.77,97.06,217.6,254.55,159.66,196.04,252.0,236.83,467.35,97.31,723.63,172.65,152.67,184.26,23.35,383.81,317.39,226.42,448.23,120.86,92.46,97.51,138.94,77.82,124.06,155.98,249.6,62.99,125.94,64.28,141.85,64.55,64.64,68.32,150.4,108.18,376.67,85.19,205.77,78.41,88.02,71.82,367.34,120.44
Increase/Decrease in Stocks,152.03,-302.04,-363.42,-297.4,-349.7,-223.72,-57.13,69.98,28.16,-14.32,-175.86,-235.43,34.29,-14.33,-121.98,-174.95,279.07,-307.91,95.33,-195.82,762.79,-390.08,-38.94,-74.34,20.94,6.49,104.62,-264.25,474.45,163.63,-78.53,-180.66,161.2,-260.17,-52.91,-267.25,39.2,-131.78,-83.66,-57.96,101.93,-29.23,-92.19,55.51,245.81,-126.08,-30.4,-41.99,53.22,-203.33
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,758.23,665.32,650.03,660.78,630.0,619.57,593.43,623.7,558.4,567.43,595.5,576.4,577.75,503.91,532.69,495.04,478.19,453.91,496.88,511.7,574.69,451.33,507.28,524.19,442.0,494.99,469.24,472.82,381.86,456.35,471.82,462.3,561.13,343.19,327.62,316.37,336.58,314.34,311.73,294.61,366.46,301.69,297.63,297.66,167.24,284.85,276.72,301.61,311.96,240.59
Depreciation,129.78,102.92,103.16,99.72,110.93,99.8,100.43,101.27,108.79,100.8,104.19,94.09,100.97,92.89,94.11,92.21,91.66,94.49,91.39,88.79,95.03,86.12,85.65,82.84,93.28,79.71,74.34,68.89,76.58,59.38,58.97,56.07,57.11,45.46,45.49,43.46,48.91,41.83,40.72,40.75,42.64,37.44,37.52,36.37,40.11,34.02,34.23,33.74,37.38,31.85
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,816.53,444.7,403.23,310.62,1219.21,330.74,350.35,238.31,726.96,294.4,256.3,214.45,498.29,167.51,204.79,122.04,390.26,220.89,314.31,188.75,435.63,189.17,230.77,172.76,547.93,198.14,438.13,211.54,429.41,195.06,265.48,145.17,386.61,186.26,275.51,131.9,457.71,243.18,207.76,103.76,263.21,141.92,140.7,108.69,369.76,114.02,147.7,90.96,232.53,119.19
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2659.24,1550.38,1285.37,837.02,2169.02,949.62,903.94,563.16,1715.99,752.69,751.59,419.38,1466.84,729.23,762.34,-29.35,1878.91,345.86,532.1,57.92,1387.53,268.6,459.09,265.27,835.75,688.41,780.1,241.6,719.61,385.79,536.06,107.27,922.52,437.31,292.93,-82.58,857.15,235.47,139.89,-32.96,749.95,240.71,81.39,-81.88,728.17,143.73,-32.52,-89.73,555.46,127.86
Other Income,194.18,205.08,166.83,201.5,220.52,223.15,170.51,141.66,67.8,57.47,75.01,159.74,63.77,59.28,65.88,44.66,57.17,23.12,27.42,18.39,28.3,33.17,15.03,25.44,128.79,17.62,14.25,8.88,27.9,49.23,50.99,72.26,90.86,77.6,171.39,131.17,138.33,133.47,131.57,133.71,138.57,113.54,110.64,115.21,105.14,101.69,109.31,112.34,172.8,129.51
"P/L Before Int., Excpt. Items & Tax",2853.42,1755.46,1452.2,1038.52,2389.54,1172.77,1074.45,704.82,1783.79,810.16,826.6,579.12,1530.61,788.51,828.22,15.31,1936.08,368.98,559.52,76.31,1415.83,301.77,474.12,290.71,964.54,706.03,794.35,250.48,747.51,435.02,587.05,179.53,1013.38,514.91,464.32,48.59,995.48,368.94,271.46,100.75,888.52,354.25,192.03,33.34,833.31,245.43,76.79,22.61,728.26,257.37
Interest,5.8,1.31,1.32,1.18,3.93,0.51,1.51,1.07,2.3,9.73,1.74,1.02,4.05,0.18,0.48,0.14,5.55,0.16,0.3,0.07,1.61,0.11,1.22,0.32,11.94,--,--,0.27,0.97,0.02,0.02,0.26,0.89,10.64,0.25,--,4.11,0.14,0.26,--,1.12,0.0,0.32,--,2.16,0.97,0.0,0.26,0.37,0.08
P/L Before Exceptional Items & Tax,2847.62,1754.15,1450.88,1037.34,2385.61,1172.26,1072.94,703.75,1781.49,800.43,824.86,578.1,1526.56,788.33,827.74,15.17,1930.53,368.82,559.22,76.24,1414.22,301.66,472.9,290.39,952.6,706.03,794.35,250.21,746.54,435.0,587.03,179.27,1012.49,504.27,464.07,48.59,991.37,368.8,271.2,100.75,887.39,354.24,191.71,33.34,831.15,244.45,76.79,22.35,727.9,257.29
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,2847.62,1754.15,1450.88,1037.34,2385.61,1172.26,1072.94,703.75,1781.49,800.43,824.86,578.1,1526.56,788.33,827.74,15.17,1930.53,368.82,559.22,76.24,1414.22,301.66,472.9,290.39,952.6,706.03,794.35,250.21,746.54,435.0,587.03,179.27,1012.49,504.27,464.07,48.59,991.37,368.8,271.2,100.75,887.39,354.24,191.71,33.34,831.15,244.45,76.79,22.35,727.9,257.29
