Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,5376.05,4670.98,4444.98,4713.28,5446.02,4746.92,4283.22,3838.25,4016.32,3312.66,3003.71,2958.63,3134.3,2703.93,2199.03,1892.63,2617.72,1918.38,1540.8,1178.77,2181.96,2117.16,1732.0,2187.68,3388.87,3226.48,3104.81,2359.6,2394.79,1850.69,1300.12,2013.73,2139.42,1903.48,1947.53,1889.99,2446.18,2052.79,2066.52,1697.92,2205.22,2351.3,2245.74,1489.58,1913.23,1488.59,1329.17,1379.22,1678.27,1183.04
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,0.33,11.15,5.98,1.25,29.92,24.6,4.92,0.18,0.02,--,--,0.08,--,--,62.95,1.0
Total Income From Operations,5376.05,4670.98,4444.98,4713.28,5446.02,4746.92,4283.22,3838.25,4016.32,3312.66,3003.71,2958.63,3134.3,2703.93,2199.03,1892.63,2617.72,1918.38,1540.8,1178.77,2181.96,2117.16,1732.0,2187.68,3388.87,3226.48,3104.81,2359.6,2394.79,1850.69,1300.12,2013.73,2139.42,1903.65,1947.86,1901.14,2452.16,2054.04,2096.44,1722.52,2210.13,2351.48,2245.76,1489.58,1913.23,1488.68,1329.17,1379.22,1741.22,1184.04
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,2230.81,1901.58,1685.6,1959.81,2146.67,1865.37,1680.81,3249.9,1185.76,1178.48,1159.31,1227.44,1174.52,829.49,743.06,645.74,874.57,618.77,476.81,407.72,783.85,807.93,588.99,763.92,1241.36,1295.93,1326.85,899.45,1100.08,800.02,429.82,605.36,752.08,679.03,766.36,798.41,993.04,840.09,1080.92,947.89,1113.89,1440.07,1342.05,659.85,924.57,769.18,645.3,529.23,644.53,441.63
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-115.0,-164.87,-42.82,163.95,63.15,74.91,87.04,-85.3,80.27,154.74,-6.45,-189.6,-114.41,13.18,23.39,-25.08,6.06,-130.75,-102.95,-31.72,-72.76,-25.19
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,200.23,193.2,188.85,176.41,178.49,173.27,152.07,137.02,136.6,133.73,131.52,118.57,115.63,111.96,106.2,95.28,89.85,90.33,82.62,86.55,97.14,110.48,115.27,112.34,119.27,114.88,107.78,97.39,104.06,92.72,85.79,81.54,87.06,82.91,84.63,76.95,77.43,77.65,76.98,68.99,69.5,68.39,66.25,60.55,60.16,61.0,61.23,58.0,63.76,58.78
Depreciation,53.01,52.92,53.86,53.13,51.79,52.82,52.51,52.09,52.35,50.91,49.0,47.55,45.6,45.92,46.08,44.74,43.31,43.88,43.4,43.5,43.92,45.02,44.88,43.7,40.35,38.97,35.72,34.33,31.14,29.74,29.04,27.55,27.64,28.44,28.24,27.74,27.47,27.4,27.98,27.11,27.5,27.71,28.2,28.43,23.32,22.34,22.42,22.43,22.96,23.45
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,2449.74,2166.69,2169.35,2137.42,2611.18,2228.95,2171.82,70.74,2270.12,1651.64,1424.25,1331.38,1577.21,1469.67,1113.15,951.93,1363.56,969.97,771.57,568.87,1020.44,948.74,794.72,1044.83,1630.57,1423.19,1305.09,1095.0,1001.22,867.7,702.98,991.9,1062.97,892.59,838.77,945.34,1092.31,796.16,760.57,736.8,956.26,655.81,632.6,685.28,816.69,697.64,625.41,715.39,948.79,623.05
"P/L Before Other Inc. , Int., Excpt. Items & Tax",442.26,356.59,347.32,386.51,457.89,426.51,226.01,328.5,371.49,297.9,239.63,233.69,221.34,246.89,190.54,154.94,246.43,195.43,166.4,72.13,236.61,204.99,188.14,222.89,357.32,353.51,329.37,233.43,273.29,225.38,95.31,143.43,146.52,145.77,142.82,138.0,181.64,158.0,156.44,131.33,157.39,146.32,153.27,80.55,82.44,69.27,77.75,85.89,133.93,62.32
