Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,1476.33,1473.61,1035.33,931.27,1341.65,1280.64,892.94,890.37,1131.12,1061.56,750.32,761.24,593.58,740.87,461.49,207.4,463.96,408.74,165.21,95.24,718.28,854.79,598.51,571.89,843.0,802.66,570.11,564.64,786.21,759.99,510.04,523.85,707.03,695.63,514.12,474.47,685.88,663.4,472.18,446.1,610.77,600.15,415.66,397.8,577.72,564.24,390.92,396.63,555.83,544.55
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Total Income From Operations,1476.33,1473.61,1035.33,931.27,1341.65,1280.64,892.94,890.37,1131.12,1061.56,750.32,761.24,593.58,740.87,461.49,207.4,463.96,408.74,165.21,95.24,718.28,854.79,598.51,571.89,843.0,802.66,570.11,564.64,786.21,759.99,510.04,523.85,707.03,695.63,514.12,474.47,685.88,663.4,472.18,446.1,610.77,600.15,415.66,397.8,577.72,564.24,390.92,396.63,555.83,544.55
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,101.94,105.16,76.33,66.86,93.68,98.41,70.8,--,82.93,--,--,--,--,--,41.9,17.53,44.16,42.72,14.78,6.27,56.06,74.31,54.01,51.36,70.21,70.21,52.82,53.52,62.52,69.02,51.01,50.09,61.89,62.89,49.22,45.99,57.6,61.19,46.56,44.47,49.63,52.8,41.16,39.23,49.69,51.92,39.24,35.98,44.02,47.01
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39.68,43.44,45.31,--,43.76,47.96,47.78,39.33,43.27,46.82,44.85,40.39,42.12,42.22,40.97,38.42,39.42
Employees Cost,256.12,239.68,230.32,216.2,233.97,222.37,214.04,201.93,212.15,199.17,180.0,170.31,161.2,161.44,154.42,147.42,128.71,131.0,125.08,153.85,188.76,185.15,178.59,172.57,188.51,177.23,166.9,171.21,165.97,164.85,157.3,161.47,159.36,161.2,163.86,148.8,161.79,153.78,160.21,136.44,138.86,145.4,126.97,120.14,123.89,120.26,112.88,115.52,124.24,112.27
Depreciation,68.49,66.46,61.86,60.44,60.26,58.6,55.24,54.1,53.55,51.88,51.64,50.78,51.58,50.03,50.49,50.93,52.2,51.03,50.31,50.27,51.49,50.71,50.76,50.82,44.24,43.29,41.79,39.78,40.22,38.61,35.97,36.52,46.08,37.1,33.98,34.13,35.7,30.94,29.6,29.77,29.19,29.42,29.5,29.74,31.97,29.96,30.24,30.09,31.45,30.49
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,439.83,446.82,384.16,321.1,427.86,401.51,334.28,394.55,358.77,423.26,357.53,330.41,269.02,318.5,204.67,138.97,186.4,187.0,113.09,96.99,259.96,278.22,245.05,238.37,289.74,294.56,261.27,254.79,302.25,295.6,234.52,236.62,288.13,221.96,197.58,181.31,285.07,226.83,188.31,182.64,229.11,210.06,180.6,158.42,211.26,191.8,171.13,150.78,182.36,194.44
"P/L Before Other Inc. , Int., Excpt. Items & Tax",609.95,615.49,282.66,266.67,525.88,499.75,218.58,239.79,423.72,387.25,161.15,209.74,111.78,210.9,10.01,-147.45,52.49,-3.01,-138.05,-212.14,162.01,266.4,70.1,58.77,250.3,217.37,47.33,45.34,215.25,191.91,31.24,39.15,151.57,172.8,26.04,18.93,145.72,146.9,-0.46,5.0,124.65,119.2,-9.39,5.42,120.52,128.18,-4.79,23.29,135.34,120.92
Other Income,54.8,43.34,89.97,40.44,41.51,42.55,55.88,44.57,34.31,21.75,24.22,26.8,81.01,29.95,19.24,18.88,13.61,24.98,50.1,21.83,35.79,35.59,26.88,36.15,31.62,13.46,30.39,15.03,17.88,15.16,11.08,6.73,18.28,8.18,10.6,16.77,22.6,19.05,36.65,28.39,21.25,21.36,25.81,11.74,3.62,7.14,15.81,21.25,9.6,6.1
"P/L Before Int., Excpt. Items & Tax",664.75,658.83,372.63,307.11,567.39,542.3,274.46,284.36,458.03,409.0,185.37,236.54,192.79,240.85,29.25,-128.57,66.1,21.97,-87.95,-190.31,197.8,301.99,96.98,94.92,281.92,230.83,77.72,60.37,233.13,207.07,42.32,45.88,169.85,180.98,36.64,35.7,168.32,165.95,36.19,33.39,145.9,140.56,16.42,17.16,124.14,135.32,11.02,44.54,144.94,127.02
Interest,24.35,25.37,25.39,24.94,25.79,27.71,31.36,30.02,32.01,32.47,31.63,32.18,48.26,92.89,82.14,81.21,78.84,84.26,68.69,63.0,59.89,58.71,60.0,58.95,39.42,40.32,39.8,39.1,42.09,57.66,50.62,43.06,53.27,49.46,47.87,47.26,56.31,61.66,48.79,46.69,19.77,20.09,24.95,24.65,23.16,24.94,27.92,22.8,26.76,25.21
P/L Before Exceptional Items & Tax,640.4,633.46,347.24,282.17,541.6,514.59,243.1,254.34,426.02,376.53,153.74,204.36,144.53,147.96,-52.89,-209.78,-12.74,-62.29,-156.64,-253.31,137.91,243.28,36.98,35.97,242.5,190.51,37.92,21.27,191.04,149.41,-8.3,2.82,116.58,131.52,-11.23,-11.56,112.01,104.29,-12.6,-13.3,126.13,120.47,-8.53,-7.49,100.98,110.38,-16.9,21.74,118.18,101.81
Exceptional Items,-12.87,--,-3.37,--,-39.89,--,-31.16,--,-16.41,--,-3.28,-1.99,-35.25,-3.31,-7.82,-10.55,-45.32,-56.22,-15.98,-37.78,-9.86,-1.2,-7.63,2.29,12.72,40.83,-77.04,-51.17,-53.57,18.85,-31.26,10.79,-27.23,8.83,54.06,-2.15,-3.31,-4.5,-1.42,2.34,-196.54,-22.84,-4.71,-4.61,-432.5,-6.21,-293.83,-4.56,-424.71,-1.5
P/L Before Tax,627.53,633.46,343.87,282.17,501.71,514.59,211.94,254.34,409.61,376.53,150.46,202.37,109.28,144.65,-60.71,-220.33,-58.06,-118.51,-172.62,-291.09,128.05,242.08,29.35,38.26,255.22,231.34,-39.12,-29.9,137.47,168.26,-39.56,13.61,89.35,140.35,42.83,-13.71,108.7,99.79,-14.02,-10.96,-70.41,97.63,-13.24,-12.1,-331.52,104.17,-310.73,17.18,-306.53,100.31
Tax,146.33,164.69,89.41,73.37,132.63,134.17,54.72,66.13,110.67,93.35,36.99,54.93,23.68,20.56,-6.81,-30.09,-8.52,-23.67,-31.03,-52.28,35.8,74.31,-89.59,15.81,90.45,93.65,-17.11,-13.15,72.1,75.89,-19.18,6.75,58.19,48.24,15.18,-4.71,40.13,41.57,-6.9,-4.82,48.74,45.77,-5.66,-4.95,33.94,38.66,-10.41,7.4,43.59,35.69
P/L After Tax from Ordinary Activities,481.2,468.77,254.46,208.8,369.08,380.42,157.22,188.21,298.94,283.18,113.47,147.44,85.6,124.09,-53.9,-190.24,-49.54,-94.84,-141.59,-238.81,92.25,167.77,118.94,22.45,164.77,137.69,-22.01,-16.75,65.37,92.37,-20.38,6.86,31.16,92.11,27.65,-9.0,68.57,58.22,-7.12,-6.14,-119.15,51.86,-7.58,-7.15,-365.46,65.51,-300.32,9.78,-350.12,64.62
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.33,--,--,--,--,--,--,--,--,11.22,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,481.2,468.77,254.46,208.8,369.08,380.42,157.22,188.21,298.94,283.18,113.47,147.44,85.6,124.09,-53.9,-190.24,-49.54,-94.84,-141.59,-238.81,92.25,167.77,118.94,22.45,164.77,137.69,-22.01,-16.75,65.37,92.37,-20.38,6.86,31.16,92.11,27.65,-9.0,68.57,58.22,-7.12,-4.81,-119.15,51.86,-7.58,-7.15,-365.46,65.51,-300.32,9.78,-338.9,64.62
Equity Share Capital,142.34,142.34,142.34,142.34,142.34,142.34,142.04,142.04,142.04,142.04,142.04,142.04,142.04,132.14,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,118.93,98.93,98.93,98.93,98.93,98.93,98.93,98.93,80.75,80.75,80.75,80.75,80.75,80.75,80.75,80.75,80.75,80.75,80.75,80.75,80.75
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.38,3.3,1.78,1.47,2.59,2.68,1.11,1.33,2.1,1.99,0.8,1.04,0.64,1.0,-0.45,-1.6,-0.42,-0.8,-1.19,-2.01,0.78,1.41,1.0,0.19,1.39,1.16,-0.19,-0.14,0.55,0.82,-0.21,0.07,0.31,0.93,0.28,-0.09,0.69,0.59,-0.07,-0.05,-1.48,0.64,-0.09,-0.09,-4.53,0.81,-3.72,0.12,-4.26,0.82
Diluted EPS,3.38,3.3,1.78,1.47,2.59,2.68,1.11,1.33,2.1,1.99,0.8,1.04,0.64,1.0,-0.45,-1.6,-0.42,-0.8,-1.19,-2.01,0.78,1.41,1.0,0.19,1.39,1.16,-0.19,-0.14,0.55,0.82,-0.21,0.07,0.31,0.93,0.28,-0.09,0.69,0.59,-0.07,-0.05,-1.48,0.52,-0.09,-0.09,-4.53,0.81,-3.72,0.12,-4.26,0.82
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44,50.44
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,62.47,62.47,62.47,62.47,62.47,62.47,62.47,62.47,62.47,62.47,62.47
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30.31,30.31,30.31,30.31,30.31,30.31,30.31,30.31,30.31,30.31,30.31
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.53,37.53,37.53,37.53,37.53,37.53,37.53,37.53,37.53,37.53,37.53
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
