Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Sales/Income from operations,2163.03,2095.94,2246.67,2338.1,2328.59,2263.38,2249.39,2127.29,1997.28,1952.1,1863.94,1759.39,1674.08,1602.1,1606.59,1371.85,1307.35,1035.73,881.46,426.97,881.18,1076.68,1259.45,1346.57,1668.6,1692.52,1679.21,1479.66,1466.61,1390.55,1258.02,1200.79,1125.66,919.4,872.28,888.76,1011.31,1037.12,1098.91,1113.87,1195.36,1142.09,1108.88,964.33,903.72,808.62,821.38,771.65,660.25,660.49
Other Operating Income,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.3,18.61,15.66,--,22.67,24.97,24.96,28.53,55.67,29.39,23.8,26.8,23.46,23.73,19.91,14.43,12.08
Total Income From Operations,2163.03,2095.94,2246.67,2338.1,2328.59,2263.38,2249.39,2127.29,1997.28,1952.1,1863.94,1759.39,1674.08,1602.1,1606.59,1371.85,1307.35,1035.73,881.46,426.97,881.18,1076.68,1259.45,1346.57,1668.6,1692.52,1679.21,1479.66,1466.61,1390.55,1258.02,1200.79,1125.66,943.7,890.89,904.42,1011.31,1059.79,1123.88,1138.83,1223.89,1197.76,1138.27,988.13,930.52,832.08,845.11,791.56,674.68,672.57
EXPENDITURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consumption of Raw Materials,901.59,830.16,932.14,927.24,937.52,957.06,1049.99,936.5,836.35,845.84,886.87,781.6,728.88,711.49,668.92,537.98,555.94,454.39,352.12,133.41,368.23,381.78,468.0,549.53,656.46,680.55,662.86,557.02,534.74,517.18,450.73,412.52,387.91,341.91,317.15,325.82,322.67,358.12,404.57,412.3,413.31,465.28,453.32,423.95,409.04,340.14,326.66,334.71,291.83,271.32
Purchase of Traded Goods,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Increase/Decrease in Stocks,-43.99,9.92,-15.4,50.5,27.16,-8.0,-75.59,5.45,31.49,14.31,-58.73,-54.39,-3.89,-43.35,-30.55,-16.89,-29.37,-71.34,-31.73,51.03,-43.36,38.3,37.66,-51.24,-34.91,-57.16,-6.74,-22.4,-4.97,-21.62,-9.83,8.26,7.44,-34.31,-10.33,-15.05,31.2,-9.42,0.4,-23.99,64.53,-18.77,3.11,-64.83,-23.71,-20.57,17.04,-9.51,-7.99,19.17
Power & Fuel,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Employees Cost,153.93,158.34,161.73,162.61,150.44,150.99,150.64,149.38,135.73,136.49,135.13,135.65,128.26,128.4,127.5,121.64,113.43,110.22,110.81,113.78,118.91,117.93,121.74,123.79,119.24,122.26,121.92,122.87,111.51,110.92,107.05,106.42,103.48,90.47,90.42,91.58,89.84,95.9,93.2,93.58,88.88,82.77,80.74,79.54,68.96,69.71,69.48,70.7,61.26,62.73
Depreciation,112.21,110.39,108.34,109.43,107.91,112.42,112.85,108.87,105.06,107.91,106.55,106.44,104.2,103.12,102.57,101.9,100.62,96.35,88.27,80.84,84.7,82.26,89.31,88.6,82.15,90.66,91.44,82.39,70.51,80.73,78.11,77.4,74.39,73.89,72.61,73.96,74.51,81.21,71.38,74.85,49.71,68.7,66.35,65.75,59.81,61.66,62.77,61.07,54.54,57.42
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,534.82,487.68,542.77,546.28,554.31,500.17,517.55,487.29,505.78,420.38,447.65,461.44,389.66,397.71,355.4,337.74,308.25,327.64,293.72,131.58,327.09,303.11,311.93,374.96,410.53,421.04,466.79,393.58,407.63,367.74,340.63,340.28,306.9,285.04,245.98,257.66,262.62,286.87,305.27,300.36,297.47,306.23,276.37,266.17,245.92,228.32,209.15,199.56,187.79,176.98
